timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
10458.819,39.062,36.621,33.203,32.227,35.645,0
10458.823,31.250,31.738,23.438,35.645,16.602,0
10458.827,28.809,26.855,33.691,41.016,10.254,0
10458.831,30.273,29.785,36.133,40.527,20.508,0
10458.835,29.297,39.062,32.715,36.133,23.438,0
10458.839,30.273,38.574,35.645,42.480,20.996,0
10458.842,36.133,34.180,35.156,43.457,26.367,0
10458.846,38.574,31.250,32.715,42.969,24.902,0
10458.850,30.273,36.133,36.621,51.758,29.785,0
10458.854,27.344,30.762,33.691,43.945,34.668,0
10458.858,35.645,21.484,22.461,39.551,36.621,0
10458.862,43.945,23.438,20.020,45.410,42.969,0
10458.866,46.875,31.250,27.832,41.992,40.527,0
10458.870,39.551,42.480,31.250,27.344,30.273,0
10458.874,35.156,47.363,36.621,33.203,38.086,0
10458.878,36.133,44.434,33.691,36.133,45.898,0
10458.882,38.086,35.156,26.855,28.320,38.574,0
10458.885,43.945,30.762,27.832,34.668,34.180,0
10458.889,43.457,37.598,22.461,37.109,36.621,0
10458.893,41.016,39.551,17.578,35.645,41.992,0
10458.897,49.805,36.133,19.043,39.551,43.945,0
10458.901,54.688,33.203,22.949,36.133,36.621,0
10458.905,41.992,26.367,27.344,30.762,39.062,0
10458.909,32.715,23.926,29.297,25.879,41.504,0
10458.913,34.180,33.691,24.902,29.785,21.484,0
10458.917,40.039,36.133,29.785,39.551,18.555,0
10458.921,35.156,26.855,37.598,36.621,27.832,0
10458.925,28.809,24.902,34.180,31.738,24.414,0
10458.928,33.203,31.738,29.785,32.227,23.926,0
10458.932,31.250,30.762,23.926,33.691,31.738,0
10458.936,26.855,22.461,23.926,33.691,32.227,0
10458.940,29.785,22.949,34.180,34.668,21.484,2
10458.944,33.203,31.250,39.062,33.691,20.996,0
10458.948,29.785,25.879,39.062,37.598,22.949,0
10458.952,28.809,18.066,37.598,37.109,7.324,0
10458.956,29.785,26.855,39.551,36.133,6.836,0
10458.960,31.738,33.203,38.574,41.992,16.113,0
10458.964,29.785,29.297,33.691,29.785,9.766,0
10458.967,28.320,25.879,33.203,19.043,1.953,0
10458.971,30.762,26.855,34.180,26.367,0.488,0
10458.975,29.297,32.715,35.156,32.715,8.789,0
10458.979,37.109,39.062,25.879,36.133,21.973,0
10458.983,40.527,42.480,20.508,36.133,20.020,0
10458.987,39.551,37.598,26.855,30.273,12.695,0
10458.991,43.457,21.484,30.273,30.762,16.602,0
10458.995,36.133,24.902,35.156,33.691,20.020,0
10458.999,29.297,41.504,36.621,37.598,23.926,0
10459.003,33.203,36.133,32.227,26.855,17.090,0
10459.007,31.738,32.227,28.809,22.461,12.207,0
10459.010,30.762,37.598,27.344,35.156,16.602,0
10459.014,39.551,36.621,29.785,32.715,21.484,0
10459.018,37.598,35.156,31.738,25.879,19.531,0
10459.022,27.832,34.180,30.273,28.320,14.648,0
10459.026,22.949,34.180,34.180,32.227,29.785,0
10459.030,20.508,35.156,33.203,29.785,35.156,0
10459.034,22.949,31.738,27.344,24.414,19.043,0
10459.038,28.809,31.250,31.738,27.344,15.625,0
10459.042,35.156,32.715,32.715,31.738,22.461,0
10459.046,33.203,29.785,35.645,35.156,29.785,0
10459.050,30.273,27.832,39.062,37.598,22.949,0
10459.053,31.250,29.785,37.598,31.738,11.719,0
10459.057,30.762,33.203,32.715,43.457,15.137,0
10459.061,28.320,23.926,27.832,52.734,24.414,0
10459.065,23.438,19.531,29.297,34.668,27.832,0
10459.069,24.414,32.227,31.250,28.320,23.438,0
10459.073,37.109,37.598,36.621,34.180,32.227,0
10459.077,40.527,38.086,36.133,35.156,40.039,0
10459.081,31.738,36.133,31.250,41.504,35.645,0
10459.085,29.785,36.133,31.738,37.109,32.715,0
10459.089,26.367,35.156,31.738,27.344,29.785,0
10459.092,36.133,30.273,34.668,33.691,43.945,0
10459.096,41.992,24.902,35.156,42.969,55.176,0
10459.100,35.645,31.738,32.227,34.668,36.621,0
10459.104,37.109,44.922,27.344,29.785,18.555,0
10459.108,41.992,47.852,26.367,37.109,37.598,0
10459.112,40.527,41.992,26.855,40.039,58.594,0
10459.116,41.504,37.598,26.367,34.180,49.316,0
10459.120,42.969,37.598,36.621,30.762,43.457,0
10459.124,37.598,33.691,33.691,39.062,43.945,0
10459.128,39.551,28.320,25.879,37.109,35.156,0
10459.132,36.621,35.156,30.273,37.598,23.926,0
10459.135,29.297,35.156,34.668,34.668,17.578,0
10459.139,31.250,25.879,35.156,33.203,28.320,0
10459.143,30.762,26.855,35.156,30.273,37.598,0
10459.147,32.715,39.551,37.109,28.320,40.527,0
10459.151,35.645,41.504,33.203,39.551,45.410,0
10459.155,33.203,34.668,32.227,49.316,41.016,0
10459.159,37.109,33.691,38.574,49.805,45.410,0
10459.163,35.156,35.156,43.945,42.480,51.270,0
10459.167,27.344,32.227,43.457,36.133,52.246,0
10459.171,34.668,22.461,32.715,33.691,55.176,0
10459.175,38.086,22.461,34.668,35.645,62.012,0
10459.178,35.645,35.156,45.898,37.109,68.359,0
10459.182,39.551,42.480,45.410,36.133,66.895,0
10459.186,46.387,41.016,42.480,41.992,73.730,0
10459.190,51.758,37.598,43.945,42.480,72.266,0
10459.194,49.805,38.086,43.457,47.363,71.777,0
10459.198,52.734,39.551,41.016,48.828,76.172,0
10459.202,50.781,41.992,41.016,43.945,62.988,0
10459.206,44.922,32.227,40.527,45.898,61.523,0
10459.210,44.434,28.320,38.086,46.387,67.871,0
10459.214,42.969,40.039,37.109,48.828,62.500,0
10459.217,43.457,43.457,39.551,50.781,56.152,0
10459.221,38.086,41.992,34.668,40.527,52.734,0
10459.225,30.762,37.598,33.691,32.227,38.574,0
10459.229,27.832,32.715,40.527,30.762,30.762,0
10459.233,23.438,30.762,42.969,31.250,27.832,0
10459.237,17.578,25.391,35.645,26.855,14.160,0
10459.241,18.555,19.043,35.645,28.320,14.648,0
10459.245,19.043,16.113,45.410,26.367,24.414,0
10459.249,15.625,26.855,50.293,28.320,26.367,0
10459.253,14.160,27.832,48.828,32.227,26.855,0
10459.257,12.207,13.672,49.316,35.156,36.621,0
10459.260,12.207,16.113,45.410,43.945,41.504,0
10459.264,13.672,24.902,40.527,41.016,32.227,0
10459.268,20.020,33.691,42.969,47.363,24.902,0
