timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
2056.249,-1000.000,176.758,322.754,-782.227,54.688,0
2056.253,-707.520,119.629,106.445,-979.980,-123.047,0
2056.257,-354.004,86.914,11.719,-716.797,20.508,0
2056.261,-242.188,58.594,18.555,-387.207,37.598,0
2056.265,160.645,16.113,4.395,170.898,52.734,0
2056.269,209.473,-6.348,119.141,856.445,87.891,0
2056.272,371.582,-16.602,204.102,-987.793,13.184,0
2056.276,661.133,-52.734,92.285,980.957,-23.926,0
2056.280,609.863,-51.270,69.336,-998.535,71.289,0
2056.284,848.145,-39.062,101.074,999.512,45.410,0
2056.288,-977.539,-62.988,20.996,999.512,-42.969,0
2056.292,990.723,-36.133,71.289,999.512,122.559,0
2056.296,944.824,27.344,276.367,999.512,145.996,0
2056.300,968.750,6.348,203.613,999.512,-79.102,0
2056.304,-991.211,-21.973,67.383,999.512,-5.371,0
2056.308,995.605,-35.645,17.090,999.512,23.438,0
2056.312,-1000.000,-49.805,-37.598,999.512,29.297,0
2056.315,999.512,-21.484,49.805,999.512,81.055,0
2056.319,999.512,-4.395,95.215,999.512,28.320,0
2056.323,999.512,-23.438,23.926,999.512,-53.223,0
2056.327,-1000.000,-24.902,9.766,998.535,-59.570,0
2056.331,992.676,-18.555,3.418,-999.512,-23.438,0
2056.335,996.582,-14.648,-0.977,-999.023,-20.996,0
2056.339,974.121,-3.906,-17.578,941.895,33.203,0
2056.343,604.004,64.453,172.852,-974.609,243.652,2
2056.347,343.750,106.445,274.414,644.043,67.871,0
2056.351,520.020,80.566,13.672,-28.320,-45.898,0
2056.354,406.250,84.961,-104.004,-250.488,106.934,0
2056.358,26.855,112.793,-119.629,-687.012,117.676,0
2056.362,-291.504,159.180,-54.688,-992.188,151.367,0
2056.366,-611.816,175.781,13.672,-958.984,49.316,0
2056.370,-613.770,152.832,-48.828,-966.309,1.953,0
2056.374,-504.883,137.695,-97.168,-971.191,90.820,0
2056.378,-823.730,136.230,-88.867,-970.215,101.074,0
2056.382,-993.652,143.066,-51.758,-970.215,67.383,0
2056.386,-957.520,135.254,-61.523,-970.215,-0.977,0
2056.390,-969.727,166.016,25.879,-970.215,158.203,0
2056.394,-970.703,225.586,264.160,-970.215,90.820,0
2056.397,-970.215,217.285,255.371,-970.215,-159.180,0
2056.401,-970.215,194.824,143.555,-970.215,-87.891,0
2056.405,-970.215,169.922,72.754,-970.215,-75.684,0
2056.409,-970.215,171.387,67.871,-970.215,77.148,0
2056.413,-970.215,187.988,132.324,-970.215,81.055,0
2056.417,-970.215,167.480,97.656,-970.215,-31.738,0
2056.421,-970.215,143.555,24.902,-970.215,-19.531,0
2056.425,-970.215,140.137,11.230,-970.215,-1.465,0
2056.429,-970.215,131.348,4.883,-969.727,3.906,0
2056.433,-970.215,124.512,11.719,-969.727,-12.207,0
2056.437,-972.656,116.211,-9.277,-972.168,4.883,0
2056.440,-948.242,175.781,176.270,-958.984,199.707,0
2056.444,-994.141,197.754,306.641,-941.406,3.418,0
2056.448,-843.262,130.371,104.980,-990.723,-158.691,0
2056.452,-107.910,96.680,-20.020,-847.168,62.012,0
2056.456,9.766,89.844,64.453,-338.379,119.629,0
2056.460,-121.094,83.008,200.195,121.094,32.227,0
2056.464,345.215,43.457,191.406,506.836,-60.059,0
2056.468,740.234,-16.113,95.215,870.605,-41.016,0
2056.472,974.609,-50.781,38.086,-993.652,21.973,0
2056.476,973.145,-52.246,32.715,991.211,26.367,0
2056.479,950.195,-45.898,26.855,998.535,62.012,0
2056.483,-949.219,-53.223,-11.719,999.512,31.250,0
2056.487,797.363,-17.578,75.195,999.512,178.711,0
2056.491,641.113,52.246,298.828,999.512,161.621,0
2056.495,939.453,22.461,196.777,993.164,-90.332,0
2056.499,-994.141,-20.020,5.859,997.070,26.855,0
2056.503,975.586,0.977,64.941,999.512,146.484,0
2056.507,942.871,7.324,103.027,999.512,83.008,0
2056.511,-997.559,-18.555,16.602,-999.023,21.484,0
2056.515,989.258,-18.555,-8.789,980.957,95.703,0
2056.519,921.875,0.977,45.898,993.652,54.199,0
2056.522,984.375,0.488,41.016,990.234,-37.598,0
2056.526,-997.070,-6.348,-10.742,866.211,-25.879,0
2056.530,980.469,-6.348,-27.344,847.168,8.789,0
2056.534,-957.031,-6.836,-61.035,773.926,49.316,0
2056.538,595.215,64.941,153.320,835.938,215.332,0
2056.542,320.801,108.398,267.578,432.617,18.066,0
