timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1528296335.643,42.480,45.410,38.086,26.367,16.602,1
1528296335.647,25.391,43.945,34.668,24.414,42.480,0
1528296335.651,-0.977,41.992,34.668,29.785,28.809,0
1528296335.655,19.531,42.480,35.645,33.203,68.848,0
1528296335.659,40.039,43.945,33.691,36.621,81.055,0
1528296335.663,28.320,42.480,34.668,28.809,70.801,0
1528296335.667,10.254,38.574,36.133,25.391,30.273,0
1528296335.670,14.160,35.645,36.621,23.926,12.695,0
1528296335.674,39.062,34.180,37.598,28.809,22.949,0
1528296335.678,33.691,38.086,39.062,34.180,1.465,0
1528296335.682,-1.465,39.062,37.109,22.461,9.277,0
1528296335.686,9.277,39.062,37.109,23.926,-0.977,0
1528296335.685,47.363,40.039,40.527,39.551,2.441,0
1528296335.689,50.781,39.062,42.480,38.086,14.648,0
1528296335.693,26.855,38.574,42.480,32.715,67.871,0
1528296335.697,20.996,39.062,40.527,33.203,90.332,0
1528296335.701,40.039,37.109,38.574,35.645,78.613,0
1528296335.705,45.898,36.621,39.551,40.039,73.730,0
1528296335.709,32.715,36.621,37.598,32.715,27.832,0
1528296335.712,17.578,37.109,35.156,27.344,21.973,0
1528296335.716,30.762,38.086,32.715,29.785,78.125,0
1528296335.720,62.988,39.551,28.320,34.180,73.730,0
1528296335.724,45.898,40.527,29.297,38.086,35.645,0
1528296335.728,21.973,39.551,33.203,33.691,46.875,0
1528296335.744,28.320,41.504,35.645,33.691,36.621,0
1528296335.748,38.574,43.457,33.691,35.645,-1.465,0
1528296335.752,47.363,39.551,33.203,29.785,-0.488,0
1528296335.756,32.227,38.086,33.691,25.879,-2.930,0
1528296335.760,18.555,40.039,33.203,25.391,-3.906,0
1528296335.764,27.344,39.062,35.156,30.762,-11.719,0
1528296335.768,31.738,36.621,34.668,32.227,10.742,0
1528296335.771,12.695,39.551,31.738,22.461,20.508,0
1528296335.775,10.254,40.527,31.250,22.461,-5.859,0
1528296335.779,33.691,40.039,30.762,28.320,31.738,0
1528296335.783,56.641,41.504,29.785,29.785,43.945,0
1528296335.787,45.410,41.016,29.297,27.832,37.598,0
1528296335.784,36.133,40.039,26.367,22.949,1.465,0
1528296335.788,51.758,42.480,27.344,28.320,0.488,0
1528296335.792,69.824,43.945,28.320,33.691,58.105,0
1528296335.796,62.500,39.551,27.344,21.973,90.820,0
1528296335.800,32.715,39.551,33.203,19.043,50.781,0
1528296335.804,13.672,41.504,29.785,29.297,20.508,0
1528296335.808,7.812,39.551,28.809,43.457,62.012,0
1528296335.811,2.930,41.016,38.086,44.434,11.719,0
1528296335.815,-23.438,42.480,38.086,39.062,-41.016,0
1528296335.819,-39.551,42.480,35.645,37.598,30.762,0
1528296335.823,-8.789,45.410,33.691,37.598,23.926,0
1528296335.827,22.949,45.410,31.738,42.480,-14.160,0
1528296335.825,10.254,43.457,29.785,32.715,17.090,0
1528296335.829,6.836,44.922,29.297,25.879,-2.441,0
1528296335.833,19.531,44.922,32.715,37.109,-27.832,0
1528296335.837,33.691,44.434,33.203,41.016,11.230,0
1528296335.841,26.855,44.922,34.180,31.738,55.176,0
1528296335.845,0.977,41.016,35.645,24.414,19.531,0
1528296335.849,10.742,39.062,30.273,27.344,46.387,0
1528296335.852,32.227,41.504,24.414,31.250,30.762,0
1528296335.856,18.555,41.992,25.879,21.484,-8.301,0
1528296335.860,-0.488,39.062,25.879,13.672,23.926,0
1528296335.864,7.812,36.621,23.438,19.531,25.391,0
1528296335.868,33.691,37.109,22.949,28.320,58.105,0
1528296335.881,37.109,37.109,23.926,31.738,89.844,0
1528296335.885,9.766,38.574,23.438,26.367,59.082,0
1528296335.889,9.766,39.551,25.879,27.832,65.430,0
1528296335.893,35.645,38.574,28.320,39.062,106.934,0
1528296335.897,45.898,36.621,27.832,40.527,58.105,0
1528296335.901,29.785,37.109,29.297,36.133,-14.160,0
1528296335.905,13.184,40.527,34.668,30.762,-16.113,0
1528296335.908,35.156,40.527,34.180,28.320,34.668,0
1528296335.912,61.035,43.457,30.762,41.016,51.758,0
1528296335.916,53.223,44.922,29.297,41.504,-8.301,0
1528296335.920,22.949,46.875,26.367,25.391,37.598,0
1528296335.924,22.949,45.898,28.320,25.879,31.738,0
1528296335.924,53.223,41.992,29.297,32.715,8.301,0
1528296335.928,56.152,44.922,27.344,31.250,47.363,0
1528296335.932,41.016,47.363,28.320,26.855,8.789,0
1528296335.936,30.273,46.875,27.344,27.344,30.762,0
1528296335.940,41.016,44.434,26.367,35.645,40.527,0
1528296335.944,41.504,41.016,30.273,37.109,20.508,0
1528296335.948,13.184,43.457,31.250,27.344,-19.043,0
1528296335.951,5.859,43.945,31.738,30.273,-23.926,0
1528296335.955,30.273,41.504,30.762,43.945,-3.906,0
1528296335.959,26.855,40.039,26.855,31.738,46.387,0
1528296335.963,6.836,37.598,29.785,16.602,47.363,0
1528296335.967,6.836,36.133,26.367,19.531,13.184,0
1528296335.963,17.090,35.645,24.902,31.738,67.871,0
1528296335.967,39.551,33.203,31.250,42.969,104.492,0
1528296335.971,29.297,33.691,34.180,28.320,78.613,0
1528296335.975,-0.488,33.691,32.227,17.090,50.781,0
1528296335.979,7.324,33.203,31.738,24.414,46.875,0
1528296335.983,45.898,36.133,36.133,36.621,44.434,0
1528296335.987,52.734,37.109,37.598,41.504,78.613,0
1528296335.990,31.250,38.574,37.598,36.133,63.477,0
1528296335.994,31.250,41.504,39.062,31.250,53.711,0
1528296335.998,41.016,39.551,38.086,34.180,79.102,0
1528296336.002,43.945,38.574,35.645,41.504,41.504,0
1528296336.006,26.367,40.527,39.551,32.227,20.020,0
1528296336.023,0.977,35.645,41.016,25.391,10.254,0
1528296336.027,6.348,33.203,37.109,35.645,-1.465,0
1528296336.031,32.227,34.180,35.156,38.086,21.484,0
1528296336.035,25.391,36.133,34.668,37.109,33.691,0
1528296336.039,6.348,37.109,33.691,37.598,50.293,0
1528296336.043,12.207,39.551,34.180,36.621,72.754,0
