timestamps,CP5,F5,C3,CP3,CP6,F6,C4,CP4,stim
1601067930109.0,-23461.28515625,17996.1484375,12211.0263671875,-38125.19140625,-19809.390625,-554.0103149414062,582.3076171875,-52928.57421875,0.0
1601067930113.0,-23466.783203125,18000.240234375,12209.0146484375,-38127.5390625,-19817.302734375,-560.3135375976562,572.8528442382812,-52935.34375,0.0
1601067930117.0,-23464.63671875,17999.033203125,12211.4951171875,-38125.39453125,-19816.296875,-557.8324584960938,573.8587036132812,-52934.40625,0.0
1601067930121.0,-23460.01171875,17997.892578125,12210.958984375,-38123.1796875,-19811.603515625,-554.0103149414062,579.6254272460938,-52930.5859375,0.0
1601067930125.0,-23456.994140625,18006.275390625,12214.3115234375,-38120.09375,-19807.109375,-548.780029296875,583.3134765625,-52925.15234375,0.0
1601067930129.0,-23458.40234375,17993.533203125,12212.0322265625,-38122.30859375,-19807.646484375,-551.7974853515625,584.7216186523438,-52924.75,0.0
1601067930133.0,-23458.87109375,17996.953125,12211.6962890625,-38122.98046875,-19809.12109375,-556.62548828125,584.9227905273438,-52923.41015625,0.0
1601067930137.0,-23455.919921875,18015.326171875,12215.5859375,-38118.95703125,-19806.9765625,-545.7625122070312,588.61083984375,-52920.52734375,0.0
1601067930141.0,-23454.177734375,18017.875,12216.9267578125,-38117.14453125,-19800.26953125,-538.6546630859375,592.7682495117188,-52915.09375,0.0
1601067930145.0,-23456.994140625,18020.021484375,12211.96484375,-38118.3515625,-19801.142578125,-540.5322265625,591.158935546875,-52916.76953125,0.0
1601067930149.0,-23455.5859375,18017.673828125,12214.7138671875,-38117.14453125,-19801.208984375,-534.1619873046875,594.0422973632812,-52916.3671875,0.0
1601067930153.0,-23454.244140625,18011.236328125,12219.5419921875,-38120.296875,-19802.55078125,-533.0220336914062,592.7012329101562,-52919.18359375,0.0
1601067930157.0,-23452.8359375,18015.9296875,12218.0,-38118.95703125,-19802.013671875,-533.1561279296875,593.3046875,-52920.125,0.0
1601067930161.0,-23449.28125,18010.90234375,12215.7197265625,-38116.9453125,-19797.85546875,-535.7042846679688,592.5670776367188,-52918.6484375,0.0
1601067930165.0,-23447.068359375,18002.318359375,12216.4580078125,-38113.32421875,-19795.509765625,-541.0016479492188,587.80615234375,-52916.97265625,0.0
1601067930169.0,-23454.84765625,18004.263671875,12209.0146484375,-38115.46875,-19807.177734375,-544.287353515625,581.7711791992188,-52923.9453125,0.0
1601067930173.0,-23452.701171875,18005.537109375,12206.935546875,-38114.328125,-19800.203125,-534.5643310546875,586.9344482421875,-52919.72265625,0.0
1601067930177.0,-23451.6953125,18009.091796875,12207.8076171875,-38115.6015625,-19798.66015625,-536.7100830078125,585.660400390625,-52918.24609375,0.0
1601067930181.0,-23454.646484375,18001.447265625,12203.314453125,-38119.9609375,-19799.0625,-540.6663208007812,584.2522583007812,-52916.50390625,0.0
1601067930185.0,-23456.591796875,18000.171875,12203.8515625,-38121.50390625,-19797.119140625,-541.5380859375,584.1851806640625,-52914.4921875,0.0
1601067930189.0,-23453.775390625,18007.080078125,12207.673828125,-38118.015625,-19793.69921875,-540.0628662109375,585.258056640625,-52910.87109375,0.0
1601067930193.0,-23456.591796875,18004.263671875,12203.515625,-38121.03515625,-19796.783203125,-542.1415405273438,581.9723510742188,-52913.8203125,0.0
1601067930197.0,-23462.0234375,18002.98828125,12201.7724609375,-38124.453125,-19799.80078125,-545.4943237304688,577.81494140625,-52917.77734375,0.0
1601067930201.0,-23467.453125,18011.103515625,12201.1015625,-38128.20703125,-19806.505859375,-551.73046875,570.5059204101562,-52924.68359375,0.0
1601067930205.0,-23465.912109375,18018.61328125,12198.5537109375,-38128.41015625,-19806.23828125,-548.7129516601562,572.2493286132812,-52924.75,0.0
1601067930209.0,-23466.1796875,18022.904296875,12199.5595703125,-38129.08203125,-19809.859375,-547.9083251953125,570.2376708984375,-52928.4375,0.0
1601067930213.0,-23466.6484375,18019.08203125,12199.89453125,-38128.54296875,-19814.75390625,-553.8091430664062,566.4826049804688,-52931.79296875,0.0
1601067930217.0,-23467.990234375,18019.484375,12196.408203125,-38130.35546875,-19817.97265625,-555.6867065429688,564.8062133789062,-52934.33984375,0.0
1601067930221.0,-23463.900390625,18020.69140625,12192.0498046875,-38129.21484375,-19817.1015625,-551.328125,568.5613403320312,-52932.52734375,0.0
1601067930225.0,-23466.58203125,18017.13671875,12191.1103515625,-38130.7578125,-19815.55859375,-550.3893432617188,568.7625122070312,-52930.44921875,0.0
1601067930229.0,-23469.80078125,18009.896484375,12193.591796875,-38132.3671875,-19812.33984375,-550.6575927734375,572.1823120117188,-52926.09375,0.0
1601067930233.0,-23475.43359375,18009.42578125,12197.7490234375,-38136.390625,-19818.44140625,-543.7508544921875,573.322265625,-52928.37109375,1.0
1601067930237.0,-23482.541015625,18008.689453125,12195.3349609375,-38145.84375,-19829.70703125,-551.529296875,565.1414794921875,-52939.1015625,0.0
1601067930241.0,-23480.462890625,18017.607421875,12195.5361328125,-38147.3203125,-19824.208984375,-557.63134765625,566.3485107421875,-52938.16015625,0.0
1601067930245.0,-23478.71875,18015.326171875,12195.2685546875,-38146.11328125,-19822.80078125,-555.1502685546875,564.672119140625,-52936.1484375,0.0
1601067930249.0,-23477.310546875,18006.54296875,12192.9208984375,-38144.97265625,-19828.8359375,-564.8062133789062,557.1619262695312,-52942.7890625,0.0
1601067930253.0,-23473.82421875,18013.44921875,12190.373046875,-38139.47265625,-19828.970703125,-565.074462890625,558.0336303710938,-52942.921875,0.0
1601067930257.0,-23471.208984375,18018.947265625,12188.6962890625,-38134.9140625,-19828.298828125,-567.0861206054688,557.9666137695312,-52943.66015625,0.0
1601067930261.0,-23465.912109375,18018.142578125,12193.4580078125,-38128.6796875,-19822.263671875,-564.4038696289062,562.6604614257812,-52938.5625,0.0
1601067930265.0,-23466.044921875,18021.49609375,12195.0673828125,-38127.00390625,-19819.984375,-564.3368530273438,565.8790893554688,-52936.28515625,0.0
1601067930269.0,-23459.541015625,18031.62109375,12202.912109375,-38122.30859375,-19810.396484375,-549.1152954101562,573.7916259765625,-52928.3046875,0.0
1601067930273.0,-23456.12109375,18028.671875,12202.7783203125,-38121.5703125,-19805.03125,-544.8237915039062,574.7304077148438,-52924.88671875,0.0
1601067930277.0,-23452.8359375,18029.677734375,12205.125,-38118.6875,-19801.544921875,-542.9462280273438,579.960693359375,-52919.25390625,0.0
1601067930281.0,-23456.994140625,18028.201171875,12205.662109375,-38121.16796875,-19806.037109375,-557.8324584960938,576.6749877929688,-52921.12890625,0.0
1601067930285.0,-23457.462890625,18027.396484375,12210.35546875,-38119.828125,-19799.197265625,-557.8324584960938,582.8440551757812,-52916.3671875,0.0
1601067930289.0,-23461.419921875,18019.08203125,12204.1865234375,-38122.64453125,-19800.873046875,-546.9024658203125,585.056884765625,-52918.8515625,0.0
1601067930293.0,-23460.681640625,18016.66796875,12206.130859375,-38118.15234375,-19802.28125,-546.03076171875,585.660400390625,-52919.25390625,0.0
1601067930297.0,-23463.6328125,18016.33203125,12211.8310546875,-38114.53125,-19803.958984375,-560.1123657226562,579.759521484375,-52922.47265625,0.0
1601067930301.0,-23466.314453125,18014.9921875,12206.8017578125,-38119.89453125,-19808.31640625,-560.6488037109375,577.0773315429688,-52927.8359375,0.0
1601067930305.0,-23463.564453125,18016.466796875,12202.845703125,-38120.09375,-19809.92578125,-554.4126586914062,577.4796752929688,-52926.42578125,0.0
1601067930309.0,-23469.533203125,18010.1640625,12195.40234375,-38127.47265625,-19815.89453125,-556.62548828125,570.774169921875,-52931.0546875,0.0
1601067930313.0,-23472.55078125,18010.298828125,12195.1337890625,-38129.01171875,-19813.546875,-555.1502685546875,569.2989501953125,-52930.8515625,0.0
1601067930317.0,-23469.3984375,18004.666015625,12198.5537109375,-38125.39453125,-19812.474609375,-550.5234375,570.7070922851562,-52928.03515625,0.0
1601067930321.0,-23469.734375,18019.283203125,12204.72265625,-38125.32421875,-19812.474609375,-554.1444702148438,572.3834838867188,-52925.62109375,0.0
1601067930325.0,-23476.103515625,18009.626953125,12201.03515625,-38131.6953125,-19818.7109375,-565.0073852539062,566.0132446289062,-52931.65625,0.0
1601067930329.0,-23473.48828125,17993.935546875,12206.130859375,-38126.6015625,-19813.81640625,-562.5263671875,568.1589965820312,-52925.890625,0.0
1601067930333.0,-23476.171875,17994.337890625,12208.2099609375,-38127.80859375,-19814.888671875,-568.5613403320312,562.8616333007812,-52928.640625,0.0
1601067930337.0,-23477.84765625,17997.021484375,12203.91796875,-38129.88671875,-19816.6328125,-574.9985961914062,558.4359741210938,-52934.875,0.0
1601067930341.0,-23477.78125,17991.9921875,12202.64453125,-38129.88671875,-19816.833984375,-569.164794921875,559.0394897460938,-52937.15625,0.0
1601067930345.0,-23478.98828125,17986.0234375,12204.455078125,-38131.359375,-19817.1015625,-569.567138671875,558.771240234375,-52937.9609375,0.0
1601067930349.0,-23481.9375,17985.0859375,12202.107421875,-38134.37890625,-19816.765625,-574.3951416015625,557.9666137695312,-52938.8984375,0.0
1601067930353.0,-23480.126953125,17985.62109375,12202.7783203125,-38135.5859375,-19815.89453125,-571.7799682617188,561.5205078125,-52937.7578125,0.0
1601067930357.0,-23478.787109375,17984.75,12200.431640625,-38139.140625,-19816.765625,-575.1327514648438,557.2960205078125,-52941.046875,0.0
1601067930361.0,-23478.787109375,17984.146484375,12202.30859375,-38139.140625,-19815.4921875,-572.5846557617188,558.6371459960938,-52939.234375,0.0
1601067930365.0,-23480.529296875,17987.09765625,12202.107421875,-38139.0703125,-19814.822265625,-570.3047485351562,564.4038696289062,-52936.75390625,0.0
1601067930369.0,-23484.083984375,17992.796875,12194.1953125,-38141.62109375,-19818.240234375,-573.1881103515625,564.269775390625,-52938.49609375,0.0
1601067930373.0,-23481.736328125,18000.171875,12194.3291015625,-38138.3359375,-19816.765625,-570.7070922851562,563.1298217773438,-52938.5625,0.0
1601067930377.0,-23480.865234375,17996.015625,12197.212890625,-38134.78125,-19809.92578125,-571.1094360351562,564.873291015625,-52936.21875,0.0
1601067930381.0,-23482.20703125,17986.6953125,12195.201171875,-38133.57421875,-19812.609375,-578.2843017578125,563.666259765625,-52939.50390625,0.0
1601067930385.0,-23482.005859375,17981.59765625,12193.994140625,-38133.9765625,-19814.62109375,-583.9840087890625,558.771240234375,-52942.38671875,0.0
1601067930389.0,-23482.474609375,17993.802734375,12197.9501953125,-38136.0546875,-19816.162109375,-582.0394287109375,559.4418334960938,-52944.12890625,0.0
1601067930393.0,-23482.67578125,17996.216796875,12197.01171875,-38135.71875,-19811.201171875,-581.7711791992188,564.9403076171875,-52939.76953125,0.0
1601067930397.0,-23485.759765625,17999.30078125,12192.5859375,-38137.26171875,-19814.486328125,-586.5321044921875,562.6604614257812,-52942.18359375,0.0
1601067930401.0,-23482.943359375,18000.5078125,12193.189453125,-38137.12890625,-19812.541015625,-575.8032836914062,566.41552734375,-52939.16796875,0.0
1601067930405.0,-23479.658203125,17996.015625,12198.0849609375,-38133.4375,-19807.84765625,-565.6779174804688,576.4738159179688,-52932.796875,0.0
1601067930409.0,-23483.279296875,17994.875,12199.7607421875,-38134.2421875,-19809.189453125,-568.6954345703125,577.1444091796875,-52932.1953125,0.0
1601067930413.0,-23485.826171875,17994.5390625,12199.224609375,-38134.578125,-19808.384765625,-567.6895751953125,576.6079711914062,-52933.265625,0.0
1601067930417.0,-23490.923828125,17993.66796875,12202.2421875,-38136.859375,-19813.615234375,-567.7566528320312,575.6021118164062,-52936.08203125,0.0
1601067930421.0,-23495.013671875,17999.501953125,12203.9853515625,-38141.08203125,-19819.716796875,-566.8849487304688,568.6954345703125,-52940.91015625,0.0
1601067930425.0,-23493.068359375,17995.947265625,12204.052734375,-38141.28515625,-19817.5703125,-562.4592895507812,567.22021484375,-52938.69921875,0.0
1601067930429.0,-23490.185546875,17982.068359375,12202.2421875,-38139.33984375,-19816.431640625,-568.5613403320312,564.269775390625,-52937.69140625,0.0
1601067930433.0,-23487.234375,17992.4609375,12204.521484375,-38134.71484375,-19815.08984375,-569.0307006835938,563.5321655273438,-52936.08203125,0.0
1601067930437.0,-23479.255859375,18002.921875,12203.44921875,-38131.5625,-19810.931640625,-562.7945556640625,566.2144165039062,-52930.11328125,0.0
1601067930441.0,-23478.98828125,18000.5078125,12201.50390625,-38134.3125,-19809.322265625,-565.7449951171875,562.4592895507812,-52932.86328125,0.0
1601067930445.0,-23483.078125,17990.44921875,12200.431640625,-38136.0546875,-19812.7421875,-568.5613403320312,561.8557739257812,-52937.0234375,0.0
1601067930449.0,-23481.201171875,18003.2578125,12201.705078125,-38134.84765625,-19812.7421875,-563.9345092773438,567.01904296875,-52935.74609375,0.0
1601067930453.0,-23478.18359375,18010.23046875,12202.9794921875,-38132.8359375,-19811.40234375,-563.666259765625,566.7508544921875,-52936.28515625,0.0
1601067930457.0,-23479.12109375,18007.884765625,12203.248046875,-38132.23046875,-19811.736328125,-564.2027587890625,563.5321655273438,-52937.9609375,0.0
1601067930461.0,-23477.9140625,18003.2578125,12205.9296875,-38127.73828125,-19809.859375,-554.6138305664062,567.5554809570312,-52935.34375,0.0
1601067930465.0,-23477.580078125,17998.5625,12203.9853515625,-38128.87890625,-19813.212890625,-562.6604614257812,560.9840698242188,-52939.703125,0.0
1601067930469.0,-23476.640625,17999.166015625,12207.13671875,-38129.08203125,-19814.62109375,-559.3076782226562,560.9840698242188,-52938.96484375,0.0
1601067930473.0,-23472.28125,18003.189453125,12209.953125,-38127.0703125,-19809.79296875,-554.8150024414062,563.3309936523438,-52935.14453125,0.0
1601067930477.0,-23469.197265625,17999.568359375,12212.970703125,-38124.3203125,-19806.171875,-552.2669067382812,566.61669921875,-52930.11328125,0.0
1601067930485.0,-23470.001953125,18001.6484375,12216.6591796875,-38121.97265625,-19803.623046875,-547.9083251953125,569.969482421875,-52927.1640625,0.0
1601067930485.0,-23466.24609375,18007.080078125,12217.0615234375,-38119.0234375,-19803.35546875,-546.63427734375,564.873291015625,-52927.03125,0.0
1601067930489.0,-23463.833984375,18008.5546875,12221.7548828125,-38115.0,-19801.0078125,-544.5555419921875,566.6837768554688,-52923.41015625,0.0
1601067930493.0,-23462.224609375,18007.28125,12219.2744140625,-38111.9140625,-19799.130859375,-544.9578857421875,569.567138671875,-52918.37890625,0.0
1601067930497.0,-23459.943359375,18011.974609375,12217.0615234375,-38107.48828125,-19796.447265625,-545.6954956054688,570.572998046875,-52915.8984375,0.0
1601067930501.0,-23455.115234375,18009.828125,12215.8544921875,-38104.26953125,-19791.150390625,-542.2086181640625,579.960693359375,-52911.33984375,0.0
1601067930505.0,-23458.333984375,18004.396484375,12212.3671875,-38109.30078125,-19796.6484375,-545.9636840820312,578.2843017578125,-52915.69921875,0.0
1601067930513.0,-23463.095703125,18019.216796875,12220.212890625,-38109.703125,-19795.7109375,-537.1124267578125,576.8761596679688,-52916.50390625,0.0
1601067930513.0,-23465.375,18010.767578125,12219.005859375,-38112.78515625,-19796.447265625,-543.2144165039062,575.669189453125,-52916.03515625,0.0
1601067930517.0,-23465.77734375,18008.755859375,12216.3232421875,-38113.45703125,-19796.58203125,-548.981201171875,575.870361328125,-52916.03515625,0.0
1601067930521.0,-23467.453125,18008.5546875,12215.4521484375,-38114.6640625,-19798.52734375,-551.8645629882812,576.6079711914062,-52917.57421875,0.0
1601067930529.0,-23466.783203125,18004.12890625,12218.6708984375,-38112.25,-19797.3203125,-550.6575927734375,579.759521484375,-52915.49609375,0.0
1601067930529.0,-23463.765625,17997.021484375,12224.1015625,-38107.62109375,-19793.296875,-548.9141235351562,586.1298217773438,-52909.73046875,0.0
1601067930533.0,-23468.19140625,17997.35546875,12222.4921875,-38111.578125,-19800.873046875,-555.6196899414062,581.5700073242188,-52915.96484375,0.0
1601067930541.0,-23464.5703125,18006.87890625,12228.125,-38110.171875,-19795.84375,-548.377685546875,586.263916015625,-52912.48046875,0.0
1601067930541.0,-23463.095703125,18004.0625,12227.857421875,-38110.4375,-19792.42578125,-541.4710083007812,589.4825439453125,-52908.65625,0.0
1601067930545.0,-23470.13671875,17991.5234375,12219.0732421875,-38117.01171875,-19801.4765625,-550.5905151367188,581.7041625976562,-52915.8984375,0.0
1601067930553.0,-23468.728515625,17994.47265625,12223.7666015625,-38114.59765625,-19798.99609375,-544.7567138671875,589.2813720703125,-52910.734375,0.0
1601067930553.0,-23468.794921875,17993.935546875,12223.23046875,-38114.53125,-19796.6484375,-543.5497436523438,587.3367919921875,-52909.6640625,0.0
1601067930557.0,-23465.642578125,17992.595703125,12220.078125,-38112.8515625,-19794.1015625,-549.2493896484375,582.0394287109375,-52909.73046875,0.0
1601067930561.0,-23468.52734375,17990.046875,12217.396484375,-38113.1875,-19797.185546875,-560.7158813476562,575.3339233398438,-52913.55078125,0.0
1601067930569.0,-23468.19140625,17985.287109375,12221.017578125,-38112.98828125,-19798.861328125,-562.9957275390625,571.8470458984375,-52915.5625,0.0
1601067930569.0,-23465.978515625,17999.568359375,12227.25390625,-38108.09375,-19798.861328125,-551.8645629882812,581.5029907226562,-52911.7421875,0.0
1601067930573.0,-23464.5703125,17994.13671875,12226.9853515625,-38107.15234375,-19795.7109375,-545.8966674804688,585.1239624023438,-52911.33984375,0.0
1601067930581.0,-23469.8671875,17999.904296875,12226.44921875,-38109.43359375,-19802.6171875,-555.6867065429688,579.6254272460938,-52919.05078125,0.0
1601067930581.0,-23468.125,18001.71484375,12225.912109375,-38107.5546875,-19801.87890625,-554.9490966796875,582.3076171875,-52916.5703125,0.0
1601067930585.0,-23466.24609375,18009.626953125,12224.83984375,-38106.08203125,-19797.990234375,-551.126953125,583.7828369140625,-52912.4140625,0.0
1601067930589.0,-23467.990234375,18022.703125,12228.662109375,-38106.34765625,-19801.07421875,-555.6196899414062,576.5408935546875,-52917.57421875,0.0
1601067930597.0,-23468.9296875,18020.35546875,12231.34375,-38107.421875,-19795.978515625,-556.62548828125,577.5466918945312,-52912.4140625,0.0
1601067930597.0,-23471.142578125,18019.349609375,12227.052734375,-38109.09765625,-19796.849609375,-564.4038696289062,571.2435302734375,-52913.41796875,0.0
1601067930601.0,-23467.3203125,18020.958984375,12221.083984375,-38109.8359375,-19791.486328125,-556.4913940429688,576.2726440429688,-52908.390625,0.0
1601067930609.0,-23467.521484375,18026.994140625,12214.5126953125,-38112.1171875,-19793.966796875,-558.3018798828125,574.0598754882812,-52911.00390625,0.0
1601067930609.0,-23468.392578125,18034.505859375,12216.3232421875,-38110.91015625,-19799.33203125,-562.4592895507812,570.8411865234375,-52914.89453125,0.0
1601067930613.0,-23472.482421875,18031.21875,12215.5859375,-38113.79296875,-19800.13671875,-568.6954345703125,568.22607421875,-52917.10546875,0.0
1601067930621.0,-23473.48828125,18027.1953125,12217.396484375,-38116.47265625,-19800.13671875,-568.02490234375,568.8966064453125,-52918.44921875,0.0
1601067930625.0,-23468.056640625,18033.90234375,12220.615234375,-38113.859375,-19796.783203125,-563.1298217773438,570.8411865234375,-52916.03515625,0.0
1601067930625.0,-23470.873046875,18045.033203125,12226.5830078125,-38114.59765625,-19795.64453125,-570.371826171875,570.0365600585938,-52915.96484375,0.0
1601067930629.0,-23474.763671875,18041.009765625,12226.7841796875,-38116.140625,-19797.521484375,-568.0919189453125,568.963623046875,-52917.77734375,0.0
1601067930637.0,-23476.841796875,18034.70703125,12229.466796875,-38116.0703125,-19801.677734375,-562.4592895507812,568.4942626953125,-52919.5859375,0.0
1601067930641.0,-23479.658203125,18031.689453125,12228.5947265625,-38118.28515625,-19811.0,-563.7333374023438,564.269775390625,-52926.29296875,0.0
1601067930641.0,-23480.396484375,18024.177734375,12225.5771484375,-38120.83203125,-19809.79296875,-566.0802612304688,566.1473388671875,-52926.16015625,0.0
1601067930649.0,-23478.98828125,18019.349609375,12224.705078125,-38120.296875,-19802.818359375,-564.4038696289062,565.8120727539062,-52924.4140625,0.0
1601067930653.0,-23484.017578125,18028.73828125,12216.994140625,-38125.4609375,-19811.46875,-560.3805541992188,563.1968994140625,-52929.78125,0.0
1601067930653.0,-23482.7421875,18034.103515625,12220.1455078125,-38125.19140625,-19812.33984375,-558.3018798828125,564.4038696289062,-52930.91796875,0.0
1601067930661.0,-23485.357421875,18029.609375,12219.408203125,-38127.3359375,-19812.33984375,-561.9899291992188,563.4651489257812,-52933.1328125,0.0
1601067930665.0,-23488.7109375,18020.2890625,12214.1103515625,-38129.1484375,-19810.6640625,-564.470947265625,561.8557739257812,-52933.1328125,0.0
1601067930665.0,-23486.4296875,18024.6484375,12216.6591796875,-38126.0625,-19809.92578125,-562.7275390625,565.2085571289062,-52929.71484375,0.0
1601067930669.0,-23482.810546875,18029.005859375,12215.9208984375,-38125.125,-19812.474609375,-562.5263671875,562.6604614257812,-52931.5234375,0.0
1601067930677.0,-23477.84765625,18033.23046875,12215.1162109375,-38123.3828125,-19811.40234375,-564.873291015625,559.173583984375,-52931.45703125,0.0
1601067930681.0,-23478.18359375,18028.0,12216.5244140625,-38123.24609375,-19809.5234375,-563.0628051757812,560.9170532226562,-52928.3046875,0.0
1601067930681.0,-23476.23828125,18020.69140625,12220.212890625,-38121.5703125,-19807.177734375,-565.8790893554688,564.8062133789062,-52926.76171875,0.0
1601067930689.0,-23479.79296875,18009.896484375,12218.1337890625,-38124.51953125,-19810.396484375,-573.5904541015625,563.7333374023438,-52927.96875,0.0
1601067930693.0,-23477.84765625,18017.740234375,12220.4140625,-38122.10546875,-19808.919921875,-563.1968994140625,564.873291015625,-52924.6171875,0.0
1601067930693.0,-23478.787109375,18024.044921875,12222.291015625,-38119.76171875,-19806.841796875,-561.3864135742188,565.0073852539062,-52921.0625,0.0
1601067930697.0,-23478.25,18022.970703125,12222.3583984375,-38119.69140625,-19805.43359375,-563.0628051757812,563.0628051757812,-52919.65625,0.0
1601067930705.0,-23475.5,18022.234375,12220.8828125,-38118.15234375,-19802.1484375,-563.5321655273438,562.5263671875,-52916.703125,0.0
1601067930709.0,-23473.35546875,18021.96484375,12220.212890625,-38116.00390625,-19799.533203125,-563.3309936523438,559.3076782226562,-52914.89453125,0.0
1601067930709.0,-23474.6953125,18016.466796875,12214.982421875,-38116.40625,-19800.13671875,-569.6342163085938,560.6488037109375,-52914.35546875,0.0
1601067930717.0,-23475.90234375,18018.61328125,12212.970703125,-38115.9375,-19805.43359375,-566.0802612304688,563.4651489257812,-52915.765625,0.0
1601067930721.0,-23473.82421875,18028.470703125,12216.1220703125,-38113.5234375,-19802.349609375,-561.9228515625,568.02490234375,-52912.34375,0.0
1601067930721.0,-23474.16015625,18028.73828125,12220.3466796875,-38113.65625,-19800.873046875,-557.4971923828125,573.8587036132812,-52912.8828125,0.0
1601067930725.0,-23475.634765625,18023.91015625,12222.42578125,-38113.58984375,-19806.373046875,-566.3485107421875,569.6342163085938,-52919.98828125,0.0
1601067930733.0,-23477.982421875,18018.74609375,12222.42578125,-38114.86328125,-19809.0546875,-569.768310546875,568.4271850585938,-52919.72265625,0.0
1601067930737.0,-23475.76953125,18023.775390625,12225.041015625,-38115.8046875,-19807.37890625,-570.371826171875,570.572998046875,-52917.10546875,0.0
1601067930737.0,-23476.775390625,18016.802734375,12220.3466796875,-38117.81640625,-19809.0546875,-569.7012329101562,569.365966796875,-52918.44921875,0.0
1601067930745.0,-23479.45703125,18005.201171875,12214.580078125,-38120.96875,-19809.0546875,-568.7625122070312,567.5554809570312,-52921.734375,0.0
1601067930749.0,-23484.21875,18003.994140625,12216.6591796875,-38123.8515625,-19810.26171875,-569.0307006835938,564.873291015625,-52925.0859375,0.0
1601067930749.0,-23486.564453125,18003.861328125,12216.5244140625,-38125.796875,-19811.267578125,-571.712890625,567.82373046875,-52925.7578125,0.0
1601067930757.0,-23482.2734375,18003.390625,12214.3115234375,-38122.98046875,-19810.59765625,-574.5292358398438,566.8849487304688,-52925.95703125,0.0
1601067930761.0,-23479.255859375,18010.029296875,12216.189453125,-38118.41796875,-19810.126953125,-572.5846557617188,567.4884643554688,-52926.49609375,0.0
1601067930765.0,-23482.005859375,18001.044921875,12214.7138671875,-38115.8046875,-19812.943359375,-579.1560668945312,561.9899291992188,-52929.4453125,0.0
1601067930765.0,-23484.822265625,18000.0390625,12215.4521484375,-38117.14453125,-19813.615234375,-579.4242553710938,563.1968994140625,-52930.78515625,0.0
1601067930773.0,-23484.21875,18003.390625,12214.982421875,-38119.08984375,-19816.564453125,-578.1502075195312,564.4038696289062,-52932.125,0.0
1601067930777.0,-23478.787109375,18006.54296875,12214.9150390625,-38117.4140625,-19817.302734375,-579.6254272460938,563.666259765625,-52932.328125,0.0
1601067930777.0,-23479.322265625,17996.216796875,12211.0927734375,-38121.97265625,-19817.90625,-580.966552734375,562.8616333007812,-52933.66796875,0.0
1601067930785.0,-23477.78125,17993.400390625,12212.5009765625,-38121.703125,-19816.765625,-578.61962890625,562.9957275390625,-52933.40234375,0.0
1601067930789.0,-23474.427734375,17999.568359375,12215.6533203125,-38118.08203125,-19811.53515625,-571.0423583984375,572.8528442382812,-52924.08203125,0.0
1601067930793.0,-23476.103515625,17989.64453125,12211.8310546875,-38121.03515625,-19813.078125,-572.0482177734375,574.7974853515625,-52923.54296875,0.0
1601067930797.0,-23480.396484375,17997.556640625,12213.0380859375,-38124.7890625,-19819.6484375,-584.4534301757812,565.2085571289062,-52929.4453125,0.0
1601067930801.0,-23479.322265625,17996.55078125,12219.20703125,-38123.3125,-19816.296875,-574.7974853515625,569.9024047851562,-52924.81640625,0.0
1601067930805.0,-23477.580078125,17998.763671875,12218.8720703125,-38124.1875,-19813.748046875,-576.4738159179688,571.2435302734375,-52925.62109375,0.0
1601067930809.0,-23471.947265625,17994.875,12218.8720703125,-38120.96875,-19806.57421875,-577.1444091796875,577.41259765625,-52921.3984375,0.0
1601067930813.0,-23471.74609375,17996.216796875,12220.078125,-38120.296875,-19808.18359375,-581.9053344726562,577.21142578125,-52919.7890625,0.0
1601067930817.0,-23470.94140625,18003.861328125,12223.900390625,-38117.94921875,-19802.013671875,-581.5700073242188,583.5816650390625,-52912.74609375,0.0
1601067930821.0,-23471.74609375,18000.642578125,12218.0673828125,-38119.89453125,-19799.33203125,-574.864501953125,586.9344482421875,-52909.1953125,0.0
1601067930821.0,-23469.263671875,18000.57421875,12213.7080078125,-38118.75390625,-19796.783203125,-575.9373779296875,585.660400390625,-52906.98046875,0.0
1601067930829.0,-23470.26953125,18000.708984375,12212.6357421875,-38116.7421875,-19791.21875,-570.4388427734375,592.5000610351562,-52900.27734375,0.0
1601067930833.0,-23472.013671875,17995.880859375,12215.18359375,-38117.27734375,-19786.189453125,-567.5554809570312,598.6691284179688,-52897.4609375,0.0
1601067930837.0,-23467.119140625,18006.810546875,12222.7607421875,-38112.78515625,-19779.68359375,-555.3514404296875,607.3862915039062,-52891.9609375,0.0
1601067930841.0,-23469.599609375,18009.091796875,12222.0234375,-38114.796875,-19785.451171875,-551.6633911132812,604.9052734375,-52897.9296875,0.0
1601067930845.0,-23472.349609375,18003.927734375,12222.08984375,-38115.87109375,-19782.90234375,-550.5234375,606.3134155273438,-52897.4609375,0.0
1601067930849.0,-23473.421875,17996.953125,12221.083984375,-38119.76171875,-19792.15625,-556.02197265625,596.858642578125,-52907.98828125,0.0
1601067930853.0,-23469.263671875,18000.57421875,12222.89453125,-38118.6875,-19795.375,-556.82666015625,591.6282958984375,-52911.00390625,0.0
1601067930857.0,-23465.77734375,17993.6015625,12218.0673828125,-38121.16796875,-19794.771484375,-561.7887573242188,586.1298217773438,-52912.61328125,0.0
1601067930861.0,-23467.251953125,17981.330078125,12217.1279296875,-38124.05078125,-19798.52734375,-564.672119140625,580.564208984375,-52916.1015625,0.0
