timestamps,TP9,AF7,AF8,TP10,Marker0
1594888417.532,-97.168,-2.441,59.570,-58.105,0
1594888417.536,-85.449,-6.836,-304.199,-51.758,0
1594888417.540,-80.078,5.859,-101.562,-49.805,0
1594888417.544,-88.867,-4.395,89.844,-49.805,0
1594888417.556,-80.566,-10.742,78.125,-49.316,0
1594888417.560,-73.242,4.395,32.227,-43.457,0
1594888417.564,-87.402,4.395,-122.559,-44.434,0
1594888417.568,-95.703,5.859,29.297,-48.828,0
1594888417.572,-80.566,6.348,36.621,-52.246,1
1594888417.576,-74.219,0.000,-125.488,-57.129,0
1594888417.580,-77.637,-11.719,-281.738,-61.035,0
1594888417.583,-79.590,-19.043,-463.379,-64.453,0
1594888417.587,-79.102,7.324,-226.562,-64.453,0
1594888417.591,-76.660,20.020,68.848,-61.035,0
1594888417.595,-84.961,3.906,31.738,-62.988,0
1594888417.599,-92.773,-1.465,-298.828,-70.312,0
1594888417.594,-90.332,16.113,-296.387,-69.824,0
1594888417.598,-81.055,24.414,-39.062,-62.500,0
1594888417.602,-73.242,16.113,8.789,-64.941,0
1594888417.606,-79.102,4.395,-226.562,-78.125,0
1594888417.610,-88.867,-2.441,-476.562,-70.312,0
1594888417.614,-85.938,7.324,-358.887,-68.848,0
1594888417.618,-81.543,9.277,-184.082,-70.312,0
1594888417.621,-87.891,6.836,-23.438,-64.941,0
1594888417.625,-89.844,7.812,-50.781,-62.500,0
1594888417.629,-78.613,-0.977,-386.719,-53.223,0
1594888417.633,-77.637,6.836,-84.473,-56.641,0
1594888417.637,-79.590,12.207,98.145,-67.383,0
1594888417.650,-73.730,6.348,4.395,-60.547,0
1594888417.654,-75.195,0.488,-52.734,-54.199,0
1594888417.658,-71.777,-3.418,-185.547,-58.594,0
1594888417.662,-68.359,-2.930,-263.672,-54.688,0
1594888417.666,-76.172,-0.488,-331.543,-50.293,0
1594888417.670,-83.496,1.465,-371.094,-59.570,0
1594888417.674,-77.637,-2.441,-385.254,-64.941,0
1594888417.677,-72.754,-3.418,-388.184,-59.570,0
1594888417.681,-73.730,3.906,-281.250,-59.570,0
1594888417.685,-77.637,2.930,-221.680,-61.523,0
1594888417.689,-72.754,-9.277,-116.211,-59.082,0
1594888417.693,-62.012,-22.461,-218.262,-56.152,0
1594888417.687,-69.336,-8.301,-199.219,-61.523,0
1594888417.691,-78.613,3.418,-126.465,-69.336,0
1594888417.695,-79.590,1.465,-188.965,-67.871,0
1594888417.699,-72.266,-3.906,-253.418,-62.500,0
1594888417.703,-72.266,-9.277,-444.824,-67.383,0
1594888417.707,-88.379,-4.883,-346.680,-71.777,0
1594888417.711,-89.355,-0.977,-218.262,-75.684,0
1594888417.714,-83.984,-2.441,48.340,-83.008,0
1594888417.718,-81.543,-8.301,24.414,-84.473,0
1594888417.722,-75.195,-15.137,-462.891,-77.637,0
1594888417.726,-78.613,-20.020,-333.984,-75.684,0
1594888417.730,-73.242,-19.043,45.410,-73.730,0
1594888417.744,-68.359,-7.812,106.445,-73.730,0
1594888417.748,-78.613,-8.301,-158.691,-70.801,0
1594888417.752,-82.031,-12.695,-350.098,-71.777,0
1594888417.756,-71.777,-10.742,-90.332,-78.125,0
1594888417.760,-68.359,-1.953,25.879,-72.266,0
1594888417.764,-73.730,3.418,-162.598,-75.684,0
1594888417.768,-76.660,-1.953,-329.590,-93.262,0
1594888417.771,-72.754,0.977,-232.910,-94.238,0
1594888417.775,-65.430,5.371,18.066,-85.449,0
1594888417.779,-61.035,4.395,55.176,-72.754,0
1594888417.783,-74.219,0.488,-53.711,-74.707,0
1594888417.787,-79.590,-2.441,-216.797,-78.613,0
1594888417.782,-67.383,4.395,-191.895,-69.336,0
1594888417.786,-62.012,10.742,-211.914,-66.406,0
1594888417.790,-74.219,7.812,-271.484,-61.035,0
1594888417.794,-81.055,3.418,-295.898,-56.152,0
1594888417.798,-70.801,1.465,-380.371,-50.293,0
1594888417.802,-74.219,0.977,-290.039,-41.016,0
1594888417.806,-80.078,4.883,-238.281,-39.062,0
1594888417.809,-74.219,9.277,-70.801,-34.668,0
1594888417.813,-62.012,2.930,0.000,-39.062,0
1594888417.817,-50.293,-8.789,-323.730,-35.645,0
1594888417.821,-60.059,1.953,-122.559,-35.156,0
1594888417.825,-76.172,6.348,-77.148,-40.039,0
1594888417.837,-78.125,-5.371,-119.629,-32.715,0
1594888417.841,-77.148,-16.113,-41.992,-43.945,0
1594888417.845,-82.031,-15.137,-225.586,-59.570,0
1594888417.849,-85.449,-14.160,-245.605,-53.711,0
1594888417.853,-83.984,-12.207,-145.020,-55.664,0
1594888417.857,-70.801,-6.348,-164.062,-56.152,0
1594888417.861,-62.500,-9.766,-264.648,-65.430,0
1594888417.864,-73.242,-19.043,-437.988,-72.266,0
1594888417.868,-74.707,-7.812,-180.176,-62.500,0
1594888417.872,-63.965,0.000,108.398,-65.430,0
1594888417.876,-60.547,-3.906,91.797,-64.453,0
1594888417.880,-66.895,-11.230,-159.180,-56.641,0
1594888417.875,-76.172,-10.742,-295.410,-58.105,0
1594888417.879,-68.359,2.930,-94.238,-50.781,0
1594888417.883,-61.523,15.625,89.844,-44.922,0
1594888417.887,-72.266,15.137,39.062,-58.105,0
1594888417.891,-81.055,9.766,-199.707,-66.895,0
1594888417.895,-75.684,17.578,-128.906,-61.035,0
1594888417.899,-71.289,12.207,64.453,-67.383,0
1594888417.902,-80.078,10.742,114.746,-74.707,0
1594888417.906,-83.496,8.301,63.477,-62.012,0
1594888417.910,-85.449,-5.371,-383.789,-58.594,0
1594888417.914,-81.543,8.789,-189.941,-55.664,0
1594888417.918,-75.195,14.160,157.715,-55.176,0
1594888417.931,-83.984,3.906,67.871,-60.059,0
1594888417.935,-91.309,1.465,-49.316,-50.781,0
1594888417.939,-82.031,8.789,-52.734,-37.598,0
1594888417.943,-75.684,10.254,83.008,-37.598,0
1594888417.947,-76.660,9.766,4.395,-39.062,0
1594888417.951,-77.637,17.090,-178.223,-40.039,0
1594888417.955,-81.055,16.602,-280.273,-39.551,0
1594888417.958,-78.125,20.508,-175.293,-34.180,0
1594888417.962,-78.613,19.531,20.996,-46.387,0
1594888417.966,-84.473,14.160,-137.207,-58.594,0
1594888417.970,-85.449,19.531,-267.578,-59.570,0
1594888417.974,-81.543,18.066,-218.262,-65.430,0
1594888417.969,-78.125,23.926,42.969,-70.801,0
1594888417.973,-82.520,25.391,20.020,-67.871,0
1594888417.977,-76.660,22.949,-24.902,-62.500,0
1594888417.981,-63.965,18.066,34.668,-65.918,0
1594888417.985,-57.617,11.719,-199.219,-66.895,0
1594888417.989,-63.965,13.672,-280.762,-61.035,0
1594888417.993,-70.801,16.113,-309.570,-62.012,0
1594888417.996,-61.523,18.066,-76.660,-69.336,0
1594888418.000,-59.570,6.836,70.312,-67.383,0
1594888418.004,-70.801,-1.465,-333.008,-63.477,0
1594888418.008,-83.496,10.254,-129.395,-68.848,0
1594888418.012,-92.773,2.441,53.223,-71.777,0
1594888418.025,-84.961,-1.465,-55.664,-69.336,0
1594888418.029,-84.961,1.953,-179.199,-57.129,0
1594888418.033,-88.867,6.836,-218.750,-50.293,0
1594888418.037,-76.172,9.766,-66.895,-46.387,0
1594888418.041,-69.336,0.977,8.789,-50.293,0
1594888418.045,-75.195,-10.742,-84.473,-59.570,0
1594888418.049,-72.754,-7.324,-326.660,-52.246,0
1594888418.052,-72.266,1.953,-368.164,-43.945,0
1594888418.056,-66.895,8.789,-70.801,-50.781,0
1594888418.060,-70.312,7.324,96.191,-50.781,0
1594888418.064,-85.938,4.883,4.395,-52.734,0
1594888418.068,-92.773,-2.930,-231.934,-60.059,0
1594888418.062,-92.773,-0.488,-90.820,-63.477,0
1594888418.066,-84.473,5.859,110.840,-65.430,0
1594888418.070,-86.914,-3.906,-40.527,-79.102,0
1594888418.074,-91.309,-7.812,-243.652,-88.867,0
1594888418.078,-86.914,-8.301,-414.551,-70.312,0
1594888418.082,-78.613,-4.395,-279.297,-57.129,0
1594888418.086,-72.754,8.789,3.418,-55.176,0
1594888418.089,-79.590,11.719,73.242,-50.293,0
1594888418.093,-81.055,-3.906,-6.836,-49.316,0
1594888418.097,-68.848,-11.230,-368.652,-46.875,0
1594888418.101,-61.035,-1.465,-102.051,-41.016,0
1594888418.105,-69.336,-1.953,128.418,-40.527,0
1594888418.118,-77.637,-8.789,14.648,-41.504,0
1594888418.122,-70.801,-14.160,-6.836,-41.992,0
1594888418.126,-65.430,-10.742,6.836,-46.875,0
1594888418.130,-76.172,-9.277,-50.293,-51.758,0
1594888418.134,-83.496,-12.695,-232.910,-50.293,0
1594888418.138,-73.730,-11.719,-245.605,-41.016,0
1594888418.142,-68.848,-8.789,-287.109,-41.016,0
1594888418.145,-69.824,1.953,-468.262,-41.016,0
1594888418.149,-73.242,15.625,-198.242,-49.316,0
1594888418.153,-80.078,8.789,20.508,-57.129,0
1594888418.157,-73.730,9.766,82.031,-44.434,0
1594888418.161,-73.242,10.742,-62.500,-41.992,0
1594888418.156,-81.055,8.789,-119.629,-52.246,0
1594888418.160,-79.590,6.836,-21.973,-53.711,0
1594888418.164,-67.383,10.742,-38.574,-50.781,0
1594888418.168,-60.547,8.789,-190.918,-44.922,0
1594888418.172,-66.406,-3.418,-421.875,-36.621,0
1594888418.176,-80.566,5.371,-324.219,-40.039,0
1594888418.180,-75.684,7.812,-152.344,-44.922,0
1594888418.183,-59.082,5.371,65.430,-48.340,0
1594888418.187,-58.594,4.395,-87.402,-54.199,0
1594888418.191,-74.707,1.953,-498.535,-45.410,0
1594888418.195,-73.730,15.625,-294.922,-46.387,0
1594888418.199,-68.848,14.160,-22.461,-58.594,0
1594888418.214,-76.660,16.602,17.578,-59.570,0
1594888418.218,-76.660,18.066,-161.133,-57.617,0
1594888418.222,-75.684,10.254,-211.914,-70.801,0
1594888418.226,-73.242,10.254,72.754,-81.055,0
1594888418.230,-63.965,10.254,56.152,-76.660,0
1594888418.234,-75.684,1.465,-232.422,-90.332,0
1594888418.238,-87.891,-3.418,-373.047,-76.660,0
1594888418.241,-84.961,10.742,-214.844,-65.918,0
1594888418.245,-81.543,17.090,78.125,-83.984,0
1594888418.249,-89.844,6.348,69.824,-77.148,0
1594888418.253,-96.680,11.719,-55.664,-67.383,0
1594888418.257,-88.867,3.906,-165.527,-63.965,0
1594888418.251,-86.914,-14.648,-89.844,-61.035,0
1594888418.255,-90.332,2.441,15.625,-61.035,0
1594888418.259,-90.820,17.090,-40.527,-65.918,0
1594888418.263,-89.355,11.719,-195.801,-70.312,0
1594888418.267,-76.660,12.695,-360.352,-69.824,0
1594888418.271,-68.848,14.648,-293.457,-69.336,0
1594888418.275,-70.801,18.555,-273.438,-62.500,0
1594888418.278,-72.754,20.020,-118.164,-57.617,0
1594888418.282,-70.312,6.836,-34.180,-65.430,0
1594888418.286,-69.336,-8.789,-410.645,-63.965,0
1594888418.290,-76.660,-3.418,-330.566,-63.477,0
1594888418.294,-81.055,0.000,-54.199,-69.336,0
1594888418.306,-76.660,-2.441,48.340,-69.824,0
1594888418.310,-67.383,-1.465,38.086,-73.242,0
1594888418.314,-74.707,-5.859,-182.617,-72.266,0
1594888418.318,-84.961,4.395,-181.641,-63.477,0
1594888418.322,-74.219,13.672,23.438,-57.129,0
1594888418.326,-65.918,-2.441,-1.953,-60.059,0
1594888418.330,-68.848,-11.719,-264.648,-53.711,0
1594888418.333,-79.590,-8.301,-548.340,-41.992,0
1594888418.337,-73.242,7.324,-332.031,-45.898,0
1594888418.341,-63.965,9.766,-85.449,-50.781,0
1594888418.345,-73.242,1.953,-132.812,-48.340,0
1594888418.349,-82.031,5.371,-336.426,-43.945,0
1594888418.344,-82.031,20.508,-214.355,-51.270,0
1594888418.348,-81.055,30.273,95.703,-57.129,0
1594888418.352,-76.172,26.855,47.852,-62.012,0
1594888418.356,-73.730,14.648,-287.598,-69.336,0
1594888418.360,-74.219,7.812,-568.359,-62.012,0
1594888418.364,-68.848,8.789,-356.445,-59.570,0
1594888418.368,-64.941,7.812,-240.234,-70.312,0
1594888418.371,-72.266,0.000,-302.246,-77.148,0
1594888418.375,-84.473,-20.020,-258.789,-77.637,0
1594888418.379,-72.754,-21.484,-464.355,-64.941,0
1594888418.383,-60.547,-4.395,-212.891,-62.012,0
1594888418.387,-72.266,-12.207,11.230,-68.359,0
1594888418.400,-76.660,-20.508,-125.000,-73.242,0
1594888418.404,-66.406,-16.602,-169.434,-72.266,0
1594888418.408,-64.453,-11.719,-182.617,-58.105,0
1594888418.412,-72.266,-17.090,2.441,-55.176,0
1594888418.416,-80.078,-25.391,-69.336,-57.129,0
1594888418.420,-79.102,-26.367,-280.762,-49.805,1
1594888418.424,-74.219,-29.297,-296.875,-45.898,0
1594888418.427,-82.031,-30.273,-351.074,-51.758,0
1594888418.431,-90.820,-25.879,-274.414,-60.547,0
1594888418.435,-87.402,-27.832,-181.152,-64.941,0
1594888418.439,-83.008,-34.668,8.301,-63.965,0
1594888418.443,-84.961,-40.039,-108.887,-59.082,0
1594888418.437,-87.402,-36.621,-180.176,-55.176,0
1594888418.441,-84.961,-35.645,5.859,-61.035,0
1594888418.445,-71.777,-38.086,-20.508,-63.477,0
1594888418.449,-67.871,-39.551,-209.473,-60.547,0
1594888418.453,-74.707,-40.039,-409.180,-55.664,0
1594888418.457,-78.613,-37.109,-358.887,-56.641,0
1594888418.461,-74.219,-36.621,-164.062,-57.617,0
1594888418.464,-59.570,-38.574,83.496,-50.781,0
1594888418.468,-58.105,-45.410,82.520,-57.129,0
1594888418.472,-63.477,-48.828,-273.926,-63.965,0
1594888418.476,-63.965,-48.340,-325.195,-56.641,0
1594888418.480,-62.988,-53.711,-228.027,-50.293,0
1594888418.494,-64.453,-58.105,45.410,-47.363,0
1594888418.498,-73.242,-88.867,-164.062,-49.316,0
1594888418.502,-89.844,-97.168,-512.695,-54.199,0
1594888418.506,-100.098,-75.684,-145.508,-65.430,0
1594888418.510,-89.844,-72.754,45.898,-64.453,0
1594888418.514,-87.891,-69.824,-113.281,-66.895,0
1594888418.518,-88.867,-65.430,-308.594,-70.312,0
1594888418.521,-78.613,-58.594,-372.559,-60.059,0
1594888418.525,-78.613,-46.875,-80.078,-59.082,0
1594888418.529,-85.449,-46.387,71.289,-65.430,0
1594888418.533,-84.961,-50.293,-27.344,-68.848,0
1594888418.537,-82.520,-51.270,-213.867,-65.430,0
1594888418.532,-77.637,-27.832,3.418,-59.082,0
1594888418.536,-69.336,-11.719,65.918,-71.777,0
1594888418.540,-79.590,-11.719,-242.188,-81.055,0
1594888418.544,-88.379,-8.301,-348.145,-70.312,0
1594888418.548,-81.543,-13.184,-385.742,-69.336,0
1594888418.552,-69.336,-13.184,-291.504,-65.918,0
1594888418.556,-70.312,-9.766,-249.023,-61.523,0
1594888418.559,-76.172,-10.254,-166.504,-61.523,0
1594888418.563,-66.895,-14.160,-103.516,-56.641,0
1594888418.567,-57.617,-19.531,-367.676,-57.129,0
1594888418.571,-62.012,-3.906,-212.402,-63.477,0
1594888418.575,-73.242,-3.906,-91.797,-61.035,0
1594888418.587,-73.242,-17.578,-92.285,-56.641,0
1594888418.591,-56.641,-11.230,-19.043,-51.758,0
1594888418.595,-61.035,0.000,-44.434,-52.246,0
1594888418.599,-77.637,-0.488,20.996,-54.199,0
1594888418.603,-75.195,-9.277,-171.875,-53.223,0
1594888418.607,-68.359,-3.418,-180.176,-47.852,0
1594888418.611,-71.289,9.277,-98.633,-50.293,0
1594888418.614,-79.590,31.738,-425.293,-55.664,0
1594888418.618,-74.219,53.711,-248.535,-51.270,0
1594888418.622,-64.941,50.781,102.051,-54.199,0
1594888418.626,-64.941,38.574,48.340,-39.062,0
1594888418.630,-72.754,31.738,-260.254,-37.598,0
1594888418.625,-82.520,38.086,-263.672,-56.152,0
1594888418.629,-75.684,41.992,-201.660,-51.270,0
1594888418.633,-64.941,48.340,-183.105,-45.410,0
1594888418.637,-70.801,47.363,-210.449,-48.828,0
1594888418.641,-81.543,32.715,-474.609,-56.641,0
1594888418.645,-73.730,24.902,-297.852,-51.758,0
1594888418.649,-66.895,28.809,-184.082,-47.363,0
1594888418.652,-72.754,79.102,-265.625,-59.082,0
1594888418.656,-75.195,121.582,-287.109,-61.523,0
1594888418.660,-74.707,121.094,-498.535,-50.781,0
1594888418.664,-72.266,134.766,-199.219,-46.387,0
1594888418.668,-65.430,121.582,108.887,-48.828,0
1594888418.681,-73.730,105.469,71.777,-47.363,0
1594888418.685,-80.078,100.098,-69.824,-44.434,0
1594888418.689,-71.289,83.496,-90.820,-49.316,0
1594888418.693,-69.336,82.031,109.863,-54.199,0
1594888418.697,-77.148,82.520,18.555,-56.641,0
1594888418.701,-82.520,67.383,-161.133,-54.199,0
1594888418.705,-77.637,52.734,-312.012,-51.758,0
1594888418.708,-73.242,62.988,-241.211,-53.223,0
1594888418.712,-76.660,65.430,94.238,-58.594,0
1594888418.716,-86.914,47.852,-75.684,-56.152,0
1594888418.720,-94.727,43.457,-210.449,-59.082,0
1594888418.724,-83.496,42.480,-34.668,-58.105,0
1594888418.719,-67.383,53.711,83.496,-53.711,0
1594888418.723,-68.848,50.781,76.172,-50.293,0
1594888418.727,-74.219,32.227,-42.480,-46.387,0
1594888418.731,-70.312,23.438,-149.414,-52.246,0
1594888418.735,-64.453,13.184,-349.121,-55.664,0
1594888418.739,-74.219,17.578,-283.691,-57.617,0
1594888418.743,-83.984,23.926,-189.941,-61.035,0
1594888418.746,-75.684,19.043,-158.203,-55.664,0
1594888418.750,-73.242,15.625,-64.941,-53.223,0
1594888418.754,-87.402,5.859,-338.379,-59.570,0
1594888418.758,-100.098,6.348,-134.766,-67.383,0
1594888418.762,-94.238,3.906,127.930,-68.359,0
1594888418.759,-81.543,2.441,73.242,-65.430,0
1594888418.763,-85.449,1.465,-190.430,-71.289,0
1594888418.767,-95.215,1.465,-198.730,-68.359,0
1594888418.771,-96.191,2.441,67.871,-70.801,0
1594888418.775,-79.590,0.977,65.430,-71.777,0
1594888418.779,-68.848,0.000,-145.020,-67.871,0
1594888418.783,-77.148,-3.906,-377.930,-66.406,0
1594888418.786,-87.402,-8.301,-403.320,-55.176,0
1594888418.790,-84.961,-1.953,-203.125,-47.363,0
1594888418.794,-76.660,-8.301,11.719,-54.199,0
1594888418.798,-78.125,-10.254,-32.715,-51.270,0
1594888418.802,-82.031,-7.812,-299.316,-40.039,0
1594888418.812,-85.449,-4.883,-145.996,-47.852,0
1594888418.816,-73.730,-7.324,88.379,-53.223,0
1594888418.820,-76.660,-10.742,-16.113,-61.035,0
1594888418.824,-90.820,-16.602,-238.281,-81.543,0
1594888418.828,-84.961,-18.555,-481.934,-72.754,0
1594888418.832,-78.125,-2.930,-362.305,-59.082,0
1594888418.836,-79.102,-6.348,-222.656,-65.918,0
1594888418.839,-79.590,-11.719,-170.898,-71.777,0
1594888418.843,-81.543,-17.090,-169.434,-76.172,0
1594888418.847,-75.684,-33.203,-381.348,-76.660,0
1594888418.851,-72.266,-30.273,-61.523,-74.707,0
1594888418.855,-77.637,-32.715,77.148,-64.941,0
1594888418.869,-81.543,-41.016,-98.633,-57.617,0
1594888418.873,-81.543,-35.645,-132.324,-58.594,0
1594888418.877,-82.031,-23.926,-62.500,-64.453,0
1594888418.881,-89.355,-31.738,56.641,-70.801,0
1594888418.885,-91.797,-37.598,-115.723,-64.941,0
1594888418.889,-75.684,-29.297,-252.930,-58.105,0
1594888418.893,-71.777,-31.738,-263.672,-70.801,0
1594888418.896,-81.055,-37.598,-460.449,-78.613,0
1594888418.900,-80.078,-23.926,-317.383,-73.730,0
1594888418.904,-77.148,-19.043,-142.090,-71.777,0
1594888418.908,-70.801,-24.902,-170.410,-81.055,0
1594888418.912,-69.824,-32.227,-247.559,-81.055,0
1594888418.906,-78.613,-33.203,-243.164,-77.148,0
1594888418.910,-70.312,-22.949,-151.367,-70.312,0
1594888418.914,-56.152,-15.137,-15.137,-57.129,0
1594888418.918,-60.059,-20.508,-131.348,-56.641,0
1594888418.922,-75.195,-31.250,-469.238,-64.453,0
1594888418.926,-85.449,-25.879,-401.855,-69.824,0
1594888418.930,-75.684,-19.531,-176.758,-74.219,0
1594888418.933,-70.312,-7.812,15.137,-82.520,0
1594888418.937,-79.590,-6.348,-70.312,-86.914,0
1594888418.941,-88.379,-19.043,-538.574,-79.590,0
1594888418.945,-90.332,-7.812,-319.824,-80.566,0
1594888418.949,-85.449,-1.953,140.137,-81.543,0
1594888418.947,-85.938,-7.812,126.953,-75.195,0
1594888418.951,-88.867,-14.648,-114.746,-75.195,0
1594888418.955,-80.566,-12.695,-194.824,-66.895,0
1594888418.959,-81.055,-7.812,63.965,-68.359,0
1594888418.963,-88.867,-13.672,99.121,-76.660,0
1594888418.967,-96.191,-19.531,-157.715,-76.172,0
1594888418.971,-94.727,-13.672,-325.684,-69.336,0
1594888418.974,-84.961,-6.348,-307.617,-66.895,0
1594888418.978,-80.566,-5.371,-33.203,-71.777,0
1594888418.982,-83.984,-6.348,48.828,-68.359,0
1594888418.986,-83.984,-12.207,-69.824,-64.453,0
1594888418.990,-76.172,-13.672,-275.879,-63.477,0
1594888419.001,-66.895,8.301,-156.738,-62.012,0
