timestamps,TP9,AF7,AF8,TP10,Marker0
1594888620.927,1.953,-627.441,-184.570,-51.758,0
1594888620.931,-2.930,-704.590,-266.113,-57.129,0
1594888620.935,-0.488,-587.891,-232.422,-55.664,0
1594888620.939,-0.488,-869.141,-430.176,-49.805,0
1594888620.943,2.930,-1000.000,-542.480,-47.852,0
1594888620.946,5.859,-667.969,-276.367,-54.688,0
1594888620.950,0.488,-431.641,-185.547,-56.641,0
1594888620.954,-4.395,-670.898,-321.289,-49.805,0
1594888620.958,-17.578,-883.301,-326.172,-46.387,0
1594888620.962,-28.320,-782.227,-258.789,-51.758,0
1594888620.960,-28.320,-831.055,-323.730,-50.781,0
1594888620.964,-30.273,-807.129,-248.047,-53.711,0
1594888620.968,-28.320,-696.777,-235.840,-50.293,0
1594888620.972,-31.738,-834.473,-268.066,-43.457,0
1594888620.976,-43.457,-838.379,-277.832,-55.664,0
1594888620.980,-53.223,-958.496,-404.297,-67.383,0
1594888620.984,-48.340,-907.227,-299.805,-61.035,0
1594888620.987,-33.691,-723.633,-211.914,-54.199,0
1594888620.991,-27.832,-909.668,-364.746,-52.734,0
1594888620.995,-24.414,-921.875,-338.867,-55.176,0
1594888620.999,-16.602,-740.723,-231.934,-58.105,0
1594888621.003,-6.836,-525.879,-155.762,-49.316,0
1594888621.013,2.441,-709.473,-301.270,-42.480,0
1594888621.017,-0.488,-936.523,-399.414,-48.340,0
1594888621.021,-4.883,-903.809,-317.383,-50.781,0
1594888621.025,-3.906,-913.086,-315.918,-46.875,0
1594888621.029,-6.836,-889.648,-282.227,-59.082,0
1594888621.033,-20.020,-939.453,-416.016,-68.848,0
1594888621.037,-26.367,-1000.000,-703.125,-52.246,0
1594888621.040,-11.719,-885.254,-487.305,-49.805,0
1594888621.044,-8.301,-574.707,-165.039,-58.594,0
1594888621.048,-20.020,-497.070,-206.543,-66.895,0
1594888621.052,-20.996,-694.336,-261.719,-80.078,0
1594888621.056,-16.602,-680.664,-220.215,-85.938,0
1594888621.052,-11.719,-396.484,-44.922,-84.961,0
1594888621.056,-6.348,-312.500,-12.695,-88.867,0
1594888621.060,-10.254,-562.500,-261.230,-90.820,0
1594888621.064,-15.625,-745.605,-287.109,-81.543,0
1594888621.068,-17.578,-685.059,-237.793,-76.172,0
1594888621.072,-28.809,-829.102,-310.547,-68.848,0
1594888621.076,-34.180,-981.445,-351.562,-61.035,0
1594888621.079,-32.227,-978.516,-328.613,-58.105,0
1594888621.083,-44.922,-1000.000,-459.961,-44.922,0
1594888621.087,-59.570,-867.188,-387.207,-50.293,0
1594888621.091,-57.129,-622.070,-226.562,-64.453,0
1594888621.095,-43.457,-666.016,-286.621,-61.035,0
1594888621.106,-32.227,-843.262,-346.191,-52.734,0
1594888621.110,-26.367,-774.902,-272.949,-52.246,0
1594888621.114,-27.832,-776.855,-226.562,-64.453,0
1594888621.118,-28.320,-954.590,-372.559,-67.383,0
1594888621.122,-22.461,-717.773,-240.723,-69.336,0
1594888621.126,-19.043,-805.176,-348.633,-74.219,0
1594888621.130,-24.414,-1000.000,-547.852,-68.848,0
1594888621.133,-57.617,-770.996,-303.223,-71.777,0
1594888621.137,-71.289,-659.668,-218.750,-76.172,0
1594888621.141,-55.664,-628.418,-265.137,-68.359,0
1594888621.145,-59.570,-654.297,-207.031,-61.035,0
1594888621.149,-59.082,-660.645,-151.855,-60.059,0
1594888621.146,-52.246,-671.875,-281.738,-58.594,0
1594888621.150,-51.758,-580.566,-194.336,-62.988,0
1594888621.154,-45.410,-471.191,-171.875,-66.406,0
1594888621.158,-42.969,-719.727,-261.230,-64.941,0
1594888621.162,-45.898,-660.645,-232.422,-64.941,0
1594888621.166,-42.969,-820.312,-338.867,-64.453,0
1594888621.170,-47.363,-865.234,-243.164,-66.895,0
1594888621.173,-57.129,-689.453,-207.031,-71.777,0
1594888621.177,-65.918,-937.500,-450.684,-64.941,0
1594888621.181,-75.195,-776.855,-258.789,-62.012,0
1594888621.185,-62.500,-548.828,-199.219,-61.035,0
1594888621.189,-42.969,-833.984,-326.660,-67.871,0
1594888621.200,-39.551,-1000.000,-475.586,-76.172,0
1594888621.204,-39.062,-937.500,-487.305,-70.312,0
1594888621.208,-22.461,-943.848,-291.016,-66.406,0
1594888621.212,3.906,-916.504,-262.207,-63.477,0
1594888621.216,15.137,-778.320,-236.816,-65.430,0
1594888621.220,10.254,-920.410,-426.270,-62.500,0
1594888621.224,14.160,-1000.000,-519.531,-54.199,0
1594888621.227,19.043,-625.488,-141.113,-57.129,0
1594888621.231,23.438,-343.262,11.719,-58.105,0
1594888621.235,15.137,-473.633,-167.969,-59.082,0
1594888621.239,3.418,-814.941,-312.012,-63.477,0
1594888621.243,14.648,-756.836,-222.168,-61.523,0
1594888621.241,20.020,-456.055,-161.133,-60.059,0
1594888621.245,12.207,-547.852,-234.375,-61.523,0
1594888621.249,11.230,-921.387,-350.098,-56.641,0
1594888621.253,12.207,-935.547,-276.367,-56.641,0
1594888621.257,5.859,-648.438,-189.453,-60.547,0
1594888621.261,-5.859,-884.277,-360.840,-61.523,0
1594888621.265,-8.301,-914.062,-293.945,-62.988,0
1594888621.268,-4.883,-639.648,-202.637,-61.523,0
1594888621.272,-13.184,-875.000,-343.750,-64.941,0
1594888621.276,-24.902,-785.156,-257.324,-59.570,0
1594888621.280,-28.809,-737.793,-279.785,-54.688,0
1594888621.284,-32.227,-720.703,-242.676,-61.523,0
1594888621.294,-28.320,-741.699,-268.555,-66.895,0
1594888621.298,-25.879,-848.145,-322.754,-79.102,0
1594888621.302,-24.414,-850.098,-325.684,-79.102,0
1594888621.306,-18.555,-970.703,-366.211,-73.730,0
1594888621.310,-10.742,-763.672,-204.590,-68.848,0
1594888621.314,-3.418,-822.754,-341.797,-47.363,0
1594888621.318,-13.184,-1000.000,-691.895,-26.855,0
1594888621.321,-21.484,-893.066,-482.422,-32.227,0
1594888621.325,-10.254,-630.859,-179.688,-38.086,0
1594888621.329,1.465,-621.094,-249.512,-41.016,0
1594888621.333,2.930,-689.941,-255.371,-49.805,0
1594888621.337,6.836,-690.918,-231.934,-49.316,0
1594888621.333,7.324,-593.750,-205.078,-50.781,0
1594888621.337,10.254,-490.723,-176.758,-57.129,0
1594888621.341,11.719,-717.773,-278.809,-54.199,1
1594888621.345,-2.441,-926.758,-325.195,-46.387,0
1594888621.349,-8.301,-774.902,-275.879,-50.781,0
1594888621.353,-4.883,-893.066,-353.516,-51.270,0
1594888621.357,-18.066,-931.641,-304.688,-50.293,0
1594888621.360,-35.156,-900.879,-379.395,-55.176,0
1594888621.364,-36.621,-1000.000,-483.887,-52.734,0
1594888621.368,-43.945,-769.043,-263.672,-48.828,0
1594888621.372,-47.852,-613.770,-217.285,-48.340,0
1594888621.376,-47.363,-687.012,-242.676,-48.340,0
1594888621.388,-44.434,-934.570,-404.785,-49.316,0
1594888621.392,-44.434,-886.719,-397.949,-45.410,0
1594888621.396,-38.574,-780.273,-249.023,-47.363,0
1594888621.400,-25.879,-788.574,-272.461,-54.199,0
1594888621.404,-24.414,-685.547,-231.934,-53.711,0
1594888621.408,-16.602,-917.969,-424.805,-46.875,0
1594888621.412,-11.719,-1000.000,-541.016,-47.363,0
1594888621.415,-18.066,-795.410,-319.336,-62.988,0
1594888621.419,-18.066,-605.469,-199.219,-65.918,0
1594888621.423,-14.648,-633.301,-231.445,-53.223,0
1594888621.427,-18.066,-915.527,-348.145,-49.805,0
1594888621.431,-17.578,-828.125,-251.465,-51.270,0
1594888621.428,-12.207,-622.559,-250.000,-52.734,0
1594888621.432,-10.254,-726.074,-275.879,-56.641,0
1594888621.436,-12.207,-795.898,-262.695,-53.711,0
1594888621.440,-14.160,-935.059,-370.117,-47.363,0
1594888621.444,-20.508,-764.648,-279.785,-51.270,0
1594888621.448,-21.973,-790.039,-303.223,-50.781,0
1594888621.452,-11.230,-838.867,-267.090,-48.340,0
1594888621.455,-10.254,-855.469,-342.773,-46.387,0
1594888621.459,-20.020,-1000.000,-456.055,-40.527,0
1594888621.463,-17.578,-818.848,-260.254,-50.781,0
1594888621.467,-6.348,-731.934,-252.930,-56.641,0
1594888621.471,-6.348,-663.086,-177.246,-58.594,0
1594888621.483,-10.254,-757.324,-270.020,-54.688,0
1594888621.487,-19.043,-984.375,-390.137,-43.945,0
1594888621.491,-19.531,-925.293,-288.574,-48.340,0
1594888621.495,-17.578,-708.984,-198.730,-50.781,0
1594888621.499,-19.531,-517.090,-122.559,-49.316,0
1594888621.503,-17.090,-827.148,-409.668,-46.875,0
1594888621.507,-19.043,-1000.000,-663.574,-39.551,0
1594888621.510,-24.902,-823.242,-387.207,-46.387,0
1594888621.514,-30.762,-558.594,-146.484,-54.199,0
1594888621.518,-38.574,-702.148,-305.176,-63.965,0
1594888621.522,-37.598,-920.898,-363.770,-70.801,0
1594888621.526,-34.180,-902.344,-255.371,-65.430,0
1594888621.521,-41.504,-673.828,-204.102,-65.918,0
1594888621.525,-37.598,-573.730,-217.773,-62.500,0
1594888621.529,-29.785,-724.609,-275.391,-53.223,0
1594888621.533,-20.020,-926.270,-333.008,-45.898,0
1594888621.537,-8.789,-895.020,-253.906,-48.340,0
1594888621.541,2.930,-933.105,-299.805,-50.293,0
1594888621.545,-4.883,-950.195,-344.727,-55.664,0
1594888621.548,-14.648,-746.094,-219.727,-53.223,0
1594888621.552,-9.277,-920.898,-412.598,-39.551,0
1594888621.556,-13.184,-904.297,-433.594,-36.133,0
1594888621.560,-16.113,-788.086,-288.086,-42.969,0
1594888621.564,-17.578,-805.176,-281.250,-46.875,0
1594888621.575,-11.230,-791.992,-288.574,-49.805,0
1594888621.579,-4.883,-978.516,-380.859,-56.641,0
1594888621.583,-7.324,-1000.000,-381.836,-62.500,0
1594888621.587,-8.789,-878.906,-297.852,-60.059,0
1594888621.591,-3.906,-694.824,-205.078,-59.082,0
1594888621.595,-13.184,-899.902,-455.566,-57.129,0
1594888621.599,-26.855,-1000.000,-658.203,-51.270,0
1594888621.602,-25.879,-989.746,-435.547,-44.434,0
1594888621.606,-31.738,-725.586,-201.172,-45.410,0
1594888621.610,-33.691,-437.500,-104.980,-45.410,0
1594888621.614,-25.391,-759.277,-282.227,-43.457,0
1594888621.618,-26.367,-947.754,-361.328,-48.828,0
1594888621.615,-20.508,-528.809,-114.746,-53.223,0
1594888621.619,-7.324,-283.203,74.707,-42.969,0
1594888621.623,-11.719,-544.922,-129.883,-37.109,0
1594888621.627,-18.066,-791.504,-298.828,-44.434,0
1594888621.631,-17.090,-739.746,-253.906,-45.410,0
1594888621.635,-17.090,-875.977,-318.848,-44.434,0
1594888621.639,-24.902,-626.953,-85.938,-42.969,0
1594888621.642,-34.668,-516.602,-98.633,-44.434,0
1594888621.646,-37.109,-930.176,-416.992,-44.922,0
1594888621.650,-40.527,-853.027,-316.406,-47.363,0
1594888621.654,-42.480,-750.000,-249.512,-48.340,0
1594888621.658,-51.758,-673.340,-175.293,-57.129,0
1594888621.669,-67.871,-825.684,-392.090,-65.430,0
1594888621.673,-60.059,-860.840,-440.918,-58.594,0
1594888621.677,-54.199,-699.707,-166.016,-62.012,0
1594888621.681,-52.246,-621.094,-115.234,-63.477,0
1594888621.685,-42.969,-394.043,13.672,-59.082,0
1594888621.689,-38.086,-704.590,-232.422,-58.105,0
1594888621.693,-31.738,-1000.000,-547.852,-50.293,0
1594888621.696,-23.438,-887.207,-355.469,-49.316,0
1594888621.700,-24.902,-667.969,-216.797,-53.711,0
1594888621.704,-21.484,-779.785,-306.641,-47.363,0
1594888621.708,-14.160,-920.898,-292.480,-48.828,0
1594888621.712,-12.695,-676.758,-147.949,-55.176,0
1594888621.710,-16.602,-776.855,-292.480,-61.035,0
1594888621.714,-18.066,-981.445,-350.586,-65.918,0
1594888621.718,-14.648,-860.840,-266.602,-63.965,0
1594888621.722,-9.277,-886.230,-317.383,-62.012,0
1594888621.726,-9.277,-825.195,-292.480,-59.570,0
1594888621.730,-18.555,-910.156,-345.703,-52.734,0
1594888621.734,-20.508,-991.699,-306.641,-53.223,0
1594888621.737,-24.414,-811.035,-217.773,-58.594,0
1594888621.741,-31.250,-824.219,-267.578,-52.734,0
1594888621.745,-27.344,-768.555,-249.023,-61.523,0
1594888621.749,-30.762,-621.094,-233.887,-67.871,0
1594888621.753,-29.297,-498.047,-153.809,-64.453,0
1594888621.763,-28.809,-718.750,-291.504,-74.707,0
1594888621.767,-39.551,-948.242,-398.438,-70.312,0
1594888621.771,-37.598,-937.012,-341.309,-61.035,0
1594888621.775,-39.062,-1000.000,-312.500,-60.059,0
1594888621.779,-41.504,-850.098,-240.234,-58.105,0
1594888621.783,-50.781,-865.234,-378.906,-59.082,0
1594888621.787,-64.941,-1000.000,-627.441,-46.875,0
1594888621.790,-56.152,-890.625,-434.082,-49.805,0
1594888621.794,-41.016,-471.191,-42.969,-59.082,0
1594888621.798,-33.203,-562.988,-151.855,-58.105,0
1594888621.802,-34.668,-922.852,-333.496,-58.105,0
1594888621.806,-23.438,-724.609,-181.152,-55.176,0
1594888621.802,-15.137,-632.324,-205.078,-58.594,0
1594888621.806,-20.020,-679.199,-252.441,-57.617,0
1594888621.810,-25.879,-788.086,-313.965,-47.363,0
1594888621.814,-38.574,-937.012,-357.910,-40.527,0
1594888621.818,-44.922,-862.793,-312.988,-31.250,0
1594888621.822,-46.875,-956.543,-355.957,-25.391,0
1594888621.826,-63.477,-985.840,-319.336,-24.902,0
1594888621.829,-66.406,-972.656,-302.246,-36.133,0
1594888621.833,-51.270,-1000.000,-477.539,-33.203,0
1594888621.837,-56.152,-807.617,-310.059,-28.809,0
1594888621.841,-60.059,-537.109,-63.965,-45.898,0
1594888621.845,-58.105,-591.797,-226.074,-52.246,0
1594888621.856,-51.758,-816.406,-322.754,-53.223,0
1594888621.860,-53.711,-890.137,-333.496,-51.270,0
1594888621.864,-57.617,-887.695,-311.523,-53.223,0
1594888621.868,-50.293,-943.848,-312.988,-57.129,0
1594888621.872,-42.969,-749.512,-220.703,-57.617,0
1594888621.876,-40.527,-904.785,-429.199,-55.176,0
1594888621.880,-34.668,-1000.000,-590.332,-53.223,0
1594888621.883,-23.438,-781.250,-282.227,-51.270,0
1594888621.887,-18.066,-573.730,-151.367,-50.293,0
1594888621.891,-15.137,-619.629,-208.008,-49.316,0
1594888621.895,-2.930,-811.523,-249.512,-49.316,0
1594888621.899,-0.977,-725.098,-235.352,-50.293,0
1594888621.913,-2.930,-447.266,-184.082,-48.340,0
1594888621.917,8.301,-534.668,-223.145,-45.410,0
1594888621.921,16.602,-513.184,-100.586,-44.434,0
1594888621.925,14.648,-541.016,-77.148,-45.410,0
1594888621.929,10.254,-643.066,-238.770,-43.945,0
1594888621.933,15.137,-821.777,-279.297,-44.434,0
1594888621.937,13.184,-862.305,-200.684,-50.293,0
1594888621.940,5.371,-744.141,-211.914,-50.293,0
1594888621.944,0.488,-968.262,-443.848,-50.293,0
1594888621.948,-7.324,-848.633,-292.480,-54.688,0
1594888621.952,3.906,-611.328,-183.594,-52.734,0
1594888621.956,7.812,-718.750,-249.023,-53.223,0
1594888621.951,-6.348,-936.035,-410.156,-58.594,0
1594888621.955,-15.137,-875.000,-404.297,-63.965,0
1594888621.959,-7.324,-831.543,-239.746,-67.383,0
1594888621.963,0.977,-802.734,-242.188,-64.453,0
1594888621.967,-3.418,-565.918,-174.805,-58.594,0
1594888621.971,-10.254,-854.980,-423.828,-56.152,0
1594888621.975,-12.207,-957.031,-432.129,-61.523,0
1594888621.978,-12.207,-696.289,-186.523,-64.453,0
1594888621.982,-20.996,-643.066,-242.188,-58.105,0
1594888621.986,-27.344,-742.188,-285.156,-49.805,0
1594888621.990,-31.738,-941.895,-515.137,-42.480,0
1594888621.994,-37.109,-971.191,-513.184,-46.387,0
1594888621.990,-22.461,-649.902,-134.766,-50.293,0
1594888621.994,-16.602,-469.238,-62.012,-50.293,0
1594888621.998,-17.090,-698.730,-251.465,-47.852,0
1594888622.002,-9.766,-774.902,-237.305,-49.805,0
1594888622.006,-6.836,-643.555,-164.062,-50.293,0
1594888622.010,-10.254,-893.555,-377.441,-50.781,0
1594888622.014,-8.301,-1000.000,-367.188,-62.988,0
1594888622.017,0.488,-878.418,-233.398,-65.430,0
1594888622.021,1.953,-979.492,-436.523,-56.152,0
1594888622.025,0.000,-873.047,-378.906,-58.594,0
1594888622.029,-4.883,-614.746,-172.852,-60.547,0
1594888622.033,-10.742,-528.320,-151.855,-54.688,0
1594888622.044,-15.625,-714.355,-249.512,-58.105,0
1594888622.048,-16.602,-898.926,-336.914,-54.688,0
1594888622.052,-13.672,-923.828,-342.773,-51.270,0
1594888622.056,-10.742,-933.594,-350.098,-59.082,0
1594888622.060,-5.371,-675.293,-185.547,-62.988,0
1594888622.064,-2.441,-847.656,-415.039,-57.129,0
1594888622.068,-19.531,-1000.000,-692.871,-48.828,0
1594888622.071,-30.273,-907.715,-471.191,-54.688,0
1594888622.075,-23.926,-636.230,-178.223,-57.617,0
1594888622.079,-30.273,-500.977,-100.098,-47.852,0
1594888622.083,-39.551,-760.254,-198.730,-45.898,0
1594888622.087,-44.434,-779.785,-250.488,-57.617,0
1594888622.083,-34.180,-695.801,-229.004,-55.664,0
1594888622.087,-11.719,-670.410,-186.523,-40.527,0
1594888622.091,-4.395,-779.297,-287.598,-38.574,0
1594888622.095,-13.184,-1000.000,-405.273,-49.805,0
1594888622.099,-22.461,-843.750,-261.230,-58.105,0
1594888622.103,-15.625,-880.371,-280.762,-48.828,0
1594888622.107,-21.973,-883.789,-249.023,-45.898,0
1594888622.110,-33.203,-793.945,-216.309,-52.246,0
1594888622.114,-29.785,-1000.000,-458.984,-48.828,0
1594888622.118,-36.621,-859.375,-339.844,-48.828,0
1594888622.122,-41.992,-538.574,-125.977,-47.852,0
1594888622.126,-41.504,-524.902,-213.379,-42.969,1
1594888622.138,-44.434,-841.797,-354.004,-42.969,0
1594888622.142,-40.039,-854.004,-301.758,-47.852,0
1594888622.146,-29.297,-782.227,-247.070,-46.387,0
1594888622.150,-32.715,-847.656,-307.129,-47.852,0
1594888622.154,-35.645,-798.340,-260.742,-48.340,0
1594888622.158,-26.367,-961.426,-438.965,-42.969,0
1594888622.162,-30.273,-1000.000,-637.695,-39.062,0
1594888622.165,-38.086,-904.785,-345.215,-49.316,0
1594888622.169,-36.621,-707.520,-180.664,-54.199,0
1594888622.173,-38.574,-734.863,-285.156,-42.480,0
1594888622.177,-28.320,-809.082,-247.070,-36.133,0
1594888622.181,-26.855,-881.348,-242.188,-40.527,0
1594888622.178,-33.203,-742.676,-234.863,-41.504,0
1594888622.182,-28.809,-561.035,-172.852,-41.504,0
1594888622.186,-25.879,-568.848,-182.129,-41.016,0
1594888622.190,-22.461,-831.055,-340.820,-37.598,0
1594888622.194,-26.367,-900.879,-323.242,-39.551,0
1594888622.198,-39.062,-878.418,-272.949,-40.039,0
1594888622.202,-34.668,-843.262,-211.914,-35.645,0
1594888622.205,-18.066,-689.453,-205.566,-44.922,0
1594888622.209,-10.254,-862.793,-343.750,-41.016,0
1594888622.213,-2.441,-745.605,-256.836,-33.691,0
1594888622.217,-2.441,-497.559,-177.246,-34.668,0
1594888622.221,-4.395,-449.707,-110.840,-42.480,0
1594888622.233,-0.488,-682.617,-238.281,-51.270,0
1594888622.237,-3.418,-1000.000,-403.809,-48.828,0
1594888622.241,-9.277,-947.754,-270.996,-53.223,0
1594888622.245,-11.719,-795.898,-195.801,-55.176,0
1594888622.249,-15.137,-647.461,-161.133,-51.270,0
1594888622.253,-27.344,-830.078,-413.574,-51.758,0
1594888622.257,-37.598,-1000.000,-735.352,-53.223,0
1594888622.260,-41.016,-927.246,-478.027,-54.688,0
1594888622.264,-48.828,-758.301,-192.383,-57.129,0
1594888622.268,-50.293,-646.484,-246.094,-58.594,0
1594888622.272,-46.387,-794.434,-297.852,-63.965,0
1594888622.276,-37.109,-725.098,-179.688,-70.312,0
1594888622.271,-22.949,-433.105,-56.641,-65.430,0
1594888622.275,-18.066,-410.645,-18.555,-62.500,0
1594888622.279,-20.996,-625.977,-207.031,-62.012,0
1594888622.283,-28.320,-887.695,-321.289,-59.082,0
1594888622.287,-32.715,-773.926,-207.520,-61.523,0
1594888622.291,-24.902,-840.820,-305.664,-59.570,0
1594888622.295,-24.902,-1000.000,-447.754,-61.035,0
1594888622.298,-26.855,-961.426,-315.430,-64.453,0
1594888622.302,-21.973,-1000.000,-478.516,-59.082,0
1594888622.306,-12.207,-893.066,-474.609,-55.664,0
1594888622.310,-13.184,-619.629,-204.102,-53.223,0
1594888622.314,-24.902,-545.410,-201.172,-51.270,0
1594888622.325,-18.066,-753.418,-284.668,-41.504,0
1594888622.329,-14.160,-812.500,-245.117,-46.387,0
1594888622.333,-26.855,-795.898,-223.145,-54.688,0
1594888622.337,-38.574,-871.582,-274.414,-60.059,0
1594888622.341,-29.297,-723.633,-195.312,-72.754,0
1594888622.345,-18.066,-902.344,-384.766,-75.684,0
1594888622.349,-23.926,-999.023,-533.203,-69.824,0
1594888622.352,-26.367,-973.633,-416.504,-57.617,0
1594888622.356,-20.508,-907.227,-305.664,-53.223,0
1594888622.360,-20.508,-435.059,-50.293,-54.688,0
1594888622.364,-21.973,-638.184,-184.082,-54.199,0
1594888622.368,-23.926,-978.516,-375.977,-60.059,0
1594888622.365,-19.531,-726.074,-246.582,-62.988,0
1594888622.369,-8.789,-490.234,-122.559,-55.176,0
1594888622.373,-14.160,-548.828,-179.688,-51.270,0
1594888622.377,-28.809,-858.887,-320.801,-52.246,0
1594888622.381,-27.832,-894.043,-297.363,-46.875,0
1594888622.385,-30.273,-993.652,-393.066,-42.969,0
1594888622.389,-31.250,-937.988,-287.109,-41.504,0
1594888622.392,-32.227,-805.176,-289.062,-38.574,0
1594888622.396,-32.715,-957.520,-459.961,-37.598,0
1594888622.400,-20.508,-778.809,-257.324,-48.828,0
1594888622.404,-19.043,-783.691,-218.750,-57.617,0
1594888622.408,-38.086,-788.086,-183.594,-54.199,0
1594888622.419,-44.922,-760.742,-299.316,-48.340,0
1594888622.423,-39.551,-791.992,-283.203,-41.504,0
1594888622.427,-24.414,-650.879,-62.500,-37.109,0
1594888622.431,-24.414,-795.898,-249.512,-42.480,0
1594888622.435,-34.668,-816.406,-275.879,-54.199,0
1594888622.439,-27.344,-976.074,-465.332,-47.363,0
1594888622.443,-23.926,-1000.000,-588.867,-32.227,0
1594888622.446,-32.715,-807.129,-313.965,-41.016,0
1594888622.450,-27.832,-601.074,-195.801,-51.758,0
1594888622.454,-16.602,-607.910,-249.023,-48.340,0
1594888622.458,-24.414,-779.297,-255.859,-49.805,0
1594888622.462,-20.020,-694.336,-119.141,-51.758,0
1594888622.460,-9.766,-589.355,-160.645,-44.922,0
1594888622.464,-11.719,-838.867,-325.684,-39.062,0
1594888622.468,-17.090,-1000.000,-354.004,-40.039,0
1594888622.472,-13.184,-952.148,-339.844,-37.109,0
1594888622.476,-2.441,-746.094,-246.094,-41.992,0
1594888622.480,-10.254,-926.270,-379.883,-51.270,0
1594888622.484,-24.414,-887.695,-253.418,-59.570,0
1594888622.487,-26.855,-687.988,-171.387,-62.012,0
1594888622.491,-26.367,-945.312,-379.883,-55.664,0
1594888622.495,-27.832,-837.402,-254.395,-57.617,0
1594888622.499,-22.949,-666.992,-187.012,-55.664,0
1594888622.503,-10.742,-577.148,-168.457,-56.641,0
1594888622.513,-3.418,-698.730,-255.371,-55.176,0
1594888622.517,-7.324,-956.543,-376.953,-53.711,0
1594888622.521,-5.371,-973.145,-325.684,-60.547,0
1594888622.525,2.930,-896.484,-267.090,-61.035,0
1594888622.529,-0.977,-872.070,-237.793,-60.547,0
1594888622.533,-1.465,-977.051,-369.629,-51.758,0
1594888622.537,-9.277,-1000.000,-644.531,-36.133,0
1594888622.540,-20.020,-875.977,-458.984,-36.133,0
1594888622.544,-17.578,-436.523,1.953,-37.598,0
1594888622.548,-17.090,-425.781,-27.832,-32.715,0
1594888622.552,-30.762,-834.961,-322.266,-34.668,0
1594888622.556,-38.574,-907.715,-312.500,-38.086,0
1594888622.552,-25.879,-627.930,-164.551,-40.039,0
1594888622.556,-24.902,-535.156,-125.977,-48.340,0
1594888622.560,-24.902,-801.270,-315.430,-56.152,0
1594888622.564,-23.438,-986.328,-378.418,-55.176,0
1594888622.568,-26.367,-801.758,-248.535,-53.711,0
1594888622.572,-23.926,-886.230,-329.102,-60.059,0
1594888622.576,-30.762,-1000.000,-332.031,-68.359,0
1594888622.579,-39.062,-928.223,-261.719,-55.664,0
1594888622.583,-51.270,-1000.000,-479.980,-44.922,0
1594888622.587,-47.363,-872.070,-403.320,-47.363,0
1594888622.591,-46.875,-547.363,-166.016,-50.781,0
1594888622.595,-47.852,-534.180,-197.754,-56.641,0
1594888622.606,-30.762,-808.594,-324.707,-57.129,0
1594888622.610,-26.855,-881.348,-363.770,-52.246,0
1594888622.614,-36.133,-844.727,-291.992,-49.805,0
1594888622.618,-38.574,-959.473,-342.773,-45.898,0
1594888622.622,-30.273,-856.934,-243.652,-48.340,0
1594888622.626,-20.996,-900.879,-322.266,-62.988,0
1594888622.630,-13.672,-1000.000,-516.113,-64.453,0
1594888622.633,-18.066,-744.629,-270.996,-62.012,0
1594888622.637,-23.438,-379.395,19.043,-56.641,0
1594888622.641,-19.531,-290.527,39.062,-55.176,0
1594888622.645,-19.043,-589.844,-115.723,-52.734,0
1594888622.649,-27.344,-762.207,-244.141,-48.340,0
1594888622.647,-29.297,-664.062,-258.789,-56.641,0
1594888622.651,-27.344,-600.098,-194.824,-59.570,0
1594888622.655,-14.160,-689.941,-249.023,-55.664,0
1594888622.659,-17.578,-899.902,-337.402,-52.734,0
1594888622.663,-22.949,-920.410,-327.637,-58.105,0
1594888622.667,-20.508,-960.938,-338.867,-57.617,0
1594888622.671,-18.555,-911.133,-267.090,-59.570,0
1594888622.674,-14.648,-860.840,-254.395,-59.570,0
1594888622.678,-17.578,-988.770,-374.023,-49.316,0
1594888622.682,-15.625,-903.320,-312.988,-58.105,0
1594888622.686,-5.859,-694.336,-209.961,-64.453,0
1594888622.690,-5.371,-584.473,-177.734,-58.105,0
1594888622.701,-12.695,-771.484,-296.875,-54.199,0
1594888622.705,-5.859,-861.328,-332.520,-42.969,0
1594888622.709,-7.324,-857.910,-229.980,-42.480,0
1594888622.713,-8.789,-866.699,-250.000,-48.828,0
1594888622.717,3.906,-783.203,-250.977,-45.410,0
1594888622.721,-0.977,-945.801,-439.453,-46.387,0
1594888622.725,-4.883,-1000.000,-631.836,-41.992,0
1594888622.728,0.000,-743.164,-250.977,-28.809,0
1594888622.732,-6.836,-155.762,154.297,-36.621,0
1594888622.736,-17.578,-262.207,-27.832,-42.480,0
1594888622.740,-20.020,-627.930,-177.246,-41.992,0
1594888622.744,-11.230,-441.406,13.672,-43.945,0
1594888622.740,-8.301,-479.004,-62.012,-35.645,0
1594888622.744,-16.113,-643.066,-226.074,-39.551,0
1594888622.748,-25.391,-516.113,-172.363,-40.527,0
1594888622.752,-23.438,-773.926,-262.695,-38.574,0
1594888622.756,-16.602,-711.426,-173.828,-40.527,0
1594888622.760,-29.297,-649.414,-187.988,-54.199,0
1594888622.764,-28.320,-795.898,-268.066,-55.176,0
1594888622.767,-23.438,-653.320,-173.828,-50.293,0
1594888622.771,-37.109,-954.102,-455.078,-57.129,0
1594888622.775,-37.598,-785.156,-282.715,-48.828,0
1594888622.779,-35.156,-499.023,-26.367,-49.316,0
1594888622.783,-30.762,-608.887,-143.555,-51.758,0
1594888622.794,-26.367,-592.285,-94.238,-52.734,0
1594888622.798,-25.879,-677.246,-183.105,-50.781,0
1594888622.802,-28.320,-757.324,-230.469,-44.434,0
1594888622.806,-26.855,-755.371,-234.863,-52.734,0
