timestamps,TP9,AF7,AF8,TP10,Marker0
1594888781.810,-12.695,-748.047,-417.969,-8.301,0
1594888781.814,-14.648,-1000.000,-493.652,-10.742,0
1594888781.818,-14.648,-873.047,-360.352,-12.695,0
1594888781.815,-12.695,-716.797,-321.289,-16.602,0
1594888781.819,-13.672,-641.113,-329.102,-19.043,0
1594888781.823,-16.602,-774.414,-344.727,-22.949,0
1594888781.827,-19.531,-693.848,-311.523,-25.879,0
1594888781.831,-24.902,-639.648,-343.750,-23.926,0
1594888781.835,-28.809,-950.684,-447.754,-19.043,0
1594888781.839,-21.484,-973.633,-354.980,-21.973,0
1594888781.842,-15.137,-1000.000,-466.309,-20.020,0
1594888781.846,-16.602,-853.516,-458.008,-22.949,0
1594888781.850,-25.879,-725.586,-349.121,-24.414,0
1594888781.854,-28.809,-899.414,-380.859,-15.137,0
1594888781.858,-15.625,-811.035,-322.266,-12.207,0
1594888781.869,-16.113,-890.137,-458.984,-17.090,0
1594888781.873,-27.344,-1000.000,-481.445,-17.090,0
1594888781.877,-19.531,-965.332,-413.086,-12.207,0
1594888781.881,-9.766,-788.086,-299.805,-10.742,0
1594888781.885,-18.555,-792.969,-317.871,-11.719,0
1594888781.889,-30.273,-1000.000,-616.699,-13.184,0
1594888781.893,-28.809,-950.684,-571.777,-20.020,0
1594888781.896,-10.742,-738.281,-290.039,-24.902,0
1594888781.900,-8.789,-528.320,-251.465,-24.902,0
1594888781.904,-19.531,-745.605,-405.762,-21.484,0
1594888781.908,-20.996,-899.902,-438.965,-20.020,0
1594888781.912,-14.160,-554.688,-261.719,-23.926,0
1594888781.910,-11.719,-530.273,-322.266,-17.578,0
1594888781.914,-18.555,-764.648,-345.703,-16.602,0
1594888781.918,-22.461,-958.496,-507.812,-15.137,0
1594888781.922,-20.020,-882.812,-521.973,-4.883,0
1594888781.926,-21.484,-687.500,-299.316,-0.488,0
1594888781.930,-38.574,-849.121,-371.094,-1.465,0
1594888781.934,-51.758,-967.285,-395.996,-0.977,0
1594888781.937,-45.898,-1000.000,-516.113,4.395,0
1594888781.941,-32.715,-843.750,-414.062,3.418,0
1594888781.945,-28.320,-522.949,-234.375,-3.418,0
1594888781.949,-20.020,-549.805,-310.547,-0.977,0
1594888781.953,-18.066,-650.879,-340.332,-2.441,0
1594888781.963,-18.555,-759.277,-322.266,-5.371,0
1594888781.967,-10.254,-879.395,-323.242,-4.883,0
1594888781.971,-15.625,-911.621,-381.836,-4.883,0
1594888781.975,-24.414,-886.719,-378.418,-5.859,0
1594888781.979,-17.090,-966.309,-366.211,-4.883,0
1594888781.983,-6.836,-1000.000,-561.035,5.371,0
1594888781.987,-8.789,-961.914,-587.402,7.812,0
1594888781.990,-11.719,-723.633,-333.984,-2.930,0
1594888781.994,-8.301,-361.816,-229.492,-3.418,0
1594888781.998,-7.812,-483.398,-299.805,-4.883,0
1594888782.002,-13.184,-750.488,-362.793,-13.184,0
1594888782.006,-18.555,-579.590,-308.105,-10.254,0
1594888782.002,-16.602,-633.301,-349.609,-6.348,0
1594888782.006,-6.836,-634.766,-276.855,-1.465,0
1594888782.010,-4.395,-804.199,-354.492,-1.953,0
1594888782.014,-16.602,-910.645,-407.715,-13.184,0
1594888782.018,-22.949,-822.754,-376.953,-14.648,0
1594888782.022,-24.414,-942.383,-415.527,-14.648,0
1594888782.026,-26.855,-989.258,-378.418,-19.531,0
1594888782.029,-31.250,-1000.000,-543.945,-16.113,0
1594888782.033,-31.738,-983.398,-589.355,-8.301,0
1594888782.037,-20.020,-685.059,-295.410,-7.812,0
1594888782.041,-12.695,-489.258,-266.602,-14.648,0
1594888782.045,-18.066,-644.043,-340.820,-14.160,0
1594888782.057,-25.391,-852.051,-392.578,-12.207,0
1594888782.061,-29.785,-991.211,-412.109,-20.996,0
1594888782.065,-32.715,-848.633,-318.359,-33.203,0
1594888782.069,-28.809,-606.445,-271.484,-31.250,0
1594888782.073,-27.344,-715.820,-356.934,-25.391,0
1594888782.077,-35.156,-1000.000,-608.398,-27.832,0
1594888782.081,-35.645,-833.496,-511.230,-25.879,0
1594888782.084,-25.391,-472.168,-253.418,-24.902,0
1594888782.088,-25.879,-535.156,-289.062,-37.109,0
1594888782.092,-30.762,-830.566,-421.875,-36.621,0
1594888782.096,-23.438,-910.645,-448.242,-32.227,0
1594888782.100,-16.113,-598.145,-255.371,-36.621,0
1594888782.097,-19.043,-563.477,-297.363,-29.297,0
1594888782.101,-18.066,-794.922,-391.113,-23.438,0
1594888782.105,-17.090,-1000.000,-458.496,-24.902,0
1594888782.109,-19.043,-783.203,-319.336,-32.715,0
1594888782.113,-15.137,-661.133,-304.199,-34.668,0
1594888782.117,-17.578,-976.562,-513.672,-27.344,0
1594888782.121,-17.578,-1000.000,-429.688,-26.855,0
1594888782.124,-10.742,-1000.000,-485.352,-18.066,0
1594888782.128,-14.160,-937.988,-545.898,-17.578,0
1594888782.132,-18.555,-784.668,-341.309,-32.715,0
1594888782.136,-17.090,-795.410,-347.656,-34.180,0
1594888782.140,-18.555,-892.578,-377.441,-32.715,0
1594888782.152,-9.766,-970.215,-415.527,-32.715,0
1594888782.156,-5.859,-981.445,-448.242,-27.832,0
1594888782.160,-18.066,-991.211,-454.102,-26.367,0
1594888782.164,-24.414,-724.121,-313.965,-19.043,0
1594888782.168,-16.602,-568.848,-256.348,-13.672,0
1594888782.172,-18.555,-893.066,-578.613,-13.184,0
1594888782.176,-25.391,-990.234,-629.395,-11.719,0
1594888782.179,-25.391,-766.602,-295.410,-14.160,0
1594888782.183,-18.555,-620.117,-270.996,-22.461,0
1594888782.187,-16.602,-803.711,-429.199,-24.902,0
1594888782.191,-27.344,-948.730,-463.379,-23.438,0
1594888782.195,-31.250,-599.609,-242.676,-23.438,0
1594888782.190,-17.578,-427.734,-204.102,-21.484,0
1594888782.194,-11.230,-396.484,-234.863,-31.738,0
1594888782.198,-26.855,-716.309,-409.668,-36.621,0
1594888782.202,-32.715,-1000.000,-465.332,-34.180,0
1594888782.206,-21.973,-773.926,-296.387,-25.879,0
1594888782.210,-19.043,-848.145,-374.512,-20.508,0
1594888782.214,-20.020,-1000.000,-429.199,-21.973,0
1594888782.217,-22.949,-1000.000,-568.359,-25.391,0
1594888782.221,-19.043,-980.469,-565.430,-30.273,0
1594888782.225,-17.578,-706.543,-276.855,-39.551,0
1594888782.229,-26.367,-744.629,-356.445,-39.551,0
1594888782.233,-33.203,-1000.000,-472.168,-41.016,0
1594888782.244,-21.484,-974.609,-421.875,-42.480,0
1594888782.248,-15.625,-964.844,-403.320,-42.969,0
1594888782.252,-30.762,-958.496,-384.766,-44.434,2
1594888782.256,-39.551,-809.082,-352.051,-39.062,0
1594888782.260,-37.598,-840.820,-350.586,-42.480,0
1594888782.264,-30.273,-985.352,-539.551,-37.109,0
1594888782.268,-30.273,-987.793,-539.551,-35.156,0
1594888782.271,-34.668,-886.230,-377.930,-41.504,0
1594888782.275,-30.762,-627.930,-292.969,-38.574,0
1594888782.279,-18.066,-638.184,-323.242,-41.016,0
1594888782.283,-14.648,-859.375,-422.363,-45.898,0
1594888782.287,-22.949,-624.512,-301.758,-51.270,0
1594888782.283,-25.391,-708.496,-384.766,-49.316,0
1594888782.287,-22.461,-771.973,-343.262,-44.922,0
1594888782.291,-20.020,-776.855,-337.402,-41.504,0
1594888782.295,-22.949,-931.152,-372.070,-31.250,0
1594888782.299,-23.438,-899.414,-389.160,-29.785,0
1594888782.303,-9.277,-986.816,-497.070,-28.809,0
1594888782.307,0.977,-1000.000,-408.203,-19.043,0
1594888782.310,-8.789,-975.098,-525.879,-17.090,0
1594888782.314,-23.438,-1000.000,-626.953,-25.391,0
1594888782.318,-25.879,-847.168,-350.098,-30.273,0
1594888782.322,-20.508,-393.066,-154.297,-24.414,0
1594888782.326,-18.555,-364.258,-267.090,-20.508,0
1594888782.338,-18.555,-736.816,-419.434,-15.137,0
1594888782.342,-17.090,-866.699,-326.172,-15.137,0
1594888782.346,-14.648,-834.473,-325.195,-22.461,0
1594888782.350,-14.648,-621.094,-278.320,-22.461,0
1594888782.354,-16.602,-624.023,-308.594,-19.043,0
1594888782.358,-20.020,-967.773,-625.977,-20.020,0
1594888782.362,-17.578,-868.164,-553.223,-19.043,0
1594888782.365,-3.418,-462.891,-220.215,-17.090,0
1594888782.369,-3.418,-370.605,-245.117,-27.832,0
1594888782.373,-10.742,-718.750,-411.133,-29.297,0
1594888782.377,-7.324,-900.879,-452.637,-19.531,0
1594888782.381,-0.488,-827.637,-316.406,-28.809,0
1594888782.379,-2.930,-860.840,-327.148,-31.738,0
1594888782.383,-12.695,-643.555,-294.434,-33.691,0
1594888782.387,-13.184,-766.113,-373.047,-32.715,0
1594888782.391,-10.742,-1000.000,-446.777,-29.297,0
1594888782.395,-14.160,-725.098,-282.715,-33.691,0
1594888782.399,-21.484,-699.219,-363.281,-33.203,0
1594888782.403,-26.367,-919.434,-386.719,-33.203,0
1594888782.406,-24.414,-979.980,-482.910,-30.273,0
1594888782.410,-24.414,-866.211,-503.906,-27.344,0
1594888782.414,-21.973,-570.312,-254.883,-29.785,0
1594888782.418,-26.855,-568.848,-292.480,-31.250,0
1594888782.422,-23.438,-704.590,-368.164,-29.785,0
1594888782.432,-12.695,-881.348,-404.297,-31.738,0
1594888782.436,-18.555,-976.562,-424.316,-31.738,0
1594888782.440,-23.438,-1000.000,-490.234,-29.785,0
1594888782.444,-28.809,-888.184,-435.059,-32.715,0
1594888782.448,-25.391,-731.934,-297.363,-33.203,0
1594888782.452,-16.602,-932.129,-550.781,-31.250,0
1594888782.456,-25.391,-997.070,-652.344,-31.738,0
1594888782.459,-28.809,-613.770,-259.766,-36.621,0
1594888782.463,-19.531,-179.199,-105.957,-30.762,0
1594888782.467,-22.461,-478.516,-266.113,-33.691,0
1594888782.471,-26.367,-794.922,-381.348,-41.992,0
1594888782.475,-15.625,-721.191,-325.195,-38.574,0
1594888782.471,-3.906,-658.691,-289.551,-37.598,0
1594888782.475,-7.812,-322.754,-180.176,-44.434,0
1594888782.479,-9.766,-654.297,-348.145,-43.945,0
1594888782.483,-14.160,-847.656,-368.164,-35.156,0
1594888782.487,-14.160,-395.996,-198.242,-33.203,0
1594888782.491,-1.953,-377.441,-214.355,-34.668,0
1594888782.495,-6.348,-668.457,-253.906,-37.109,0
1594888782.498,-17.090,-960.449,-561.035,-29.785,0
1594888782.502,-21.484,-973.145,-592.773,-34.668,0
1594888782.506,-14.160,-750.000,-260.742,-41.992,0
1594888782.510,-14.160,-472.656,-191.895,-41.016,0
1594888782.514,-25.391,-497.559,-310.059,-41.016,0
1594888782.525,-31.738,-805.664,-397.949,-38.574,0
1594888782.529,-30.762,-881.836,-330.566,-38.574,0
1594888782.533,-26.855,-860.840,-351.074,-39.062,0
1594888782.537,-31.250,-737.305,-318.359,-46.875,0
1594888782.541,-30.762,-708.496,-305.664,-52.734,0
1594888782.545,-16.113,-993.652,-541.016,-49.805,0
1594888782.549,-15.137,-828.613,-453.613,-57.617,0
1594888782.552,-17.090,-669.922,-319.336,-56.152,0
1594888782.556,-18.066,-885.254,-394.043,-41.992,0
1594888782.560,-23.438,-876.465,-365.234,-44.922,0
1594888782.564,-17.090,-867.676,-386.719,-39.551,0
1594888782.568,-29.297,-669.922,-290.527,-40.039,0
1594888782.565,-40.527,-607.910,-277.344,-46.875,0
1594888782.569,-36.133,-423.340,-195.312,-46.387,0
1594888782.573,-29.297,-645.020,-338.867,-43.457,0
1594888782.577,-30.762,-765.625,-351.562,-41.992,0
1594888782.581,-30.273,-649.414,-306.152,-41.504,0
1594888782.585,-31.738,-970.215,-430.664,-43.945,0
1594888782.589,-26.367,-967.285,-353.516,-48.340,0
1594888782.592,-20.020,-975.098,-496.094,-50.293,0
1594888782.596,-24.902,-931.641,-521.973,-50.293,0
1594888782.600,-25.391,-710.938,-309.570,-56.152,0
1594888782.604,-18.066,-809.082,-407.715,-61.035,0
1594888782.608,-15.625,-1000.000,-464.355,-52.734,0
1594888782.619,-16.113,-996.094,-512.207,-40.039,0
1594888782.623,-22.461,-999.512,-531.738,-38.086,0
1594888782.627,-28.320,-944.824,-431.641,-45.410,0
1594888782.631,-19.043,-713.867,-313.477,-48.340,0
1594888782.635,-18.066,-717.773,-293.457,-52.734,0
1594888782.639,-24.902,-999.512,-648.926,-51.758,0
1594888782.643,-24.414,-961.426,-648.926,-49.805,0
1594888782.646,-20.508,-892.578,-377.441,-54.199,0
1594888782.650,-11.230,-826.172,-346.680,-52.734,0
1594888782.654,-9.766,-839.355,-433.105,-57.129,0
1594888782.658,-22.461,-1000.000,-575.684,-65.918,0
1594888782.662,-18.066,-956.055,-409.668,-60.059,0
1594888782.660,-12.695,-823.730,-333.496,-64.941,0
1594888782.664,-19.043,-922.852,-390.625,-65.918,0
1594888782.668,-20.020,-1000.000,-568.359,-50.781,0
1594888782.672,-20.996,-957.031,-542.969,-57.617,0
1594888782.676,-22.949,-838.867,-333.496,-65.430,0
1594888782.680,-22.949,-930.664,-457.520,-61.035,0
1594888782.684,-22.949,-999.512,-465.820,-59.570,0
1594888782.687,-30.273,-1000.000,-609.375,-57.129,0
1594888782.691,-23.926,-854.492,-520.996,-54.688,0
1594888782.695,-12.207,-529.785,-256.836,-57.617,0
1594888782.699,-20.020,-670.410,-366.699,-58.105,0
1594888782.703,-23.438,-910.156,-422.852,-59.570,0
1594888782.713,-18.555,-935.547,-389.160,-62.988,0
1594888782.717,-22.949,-948.242,-356.934,-65.430,0
1594888782.721,-28.809,-953.613,-392.090,-62.500,0
1594888782.725,-38.086,-793.945,-363.281,-52.734,0
1594888782.729,-41.016,-822.754,-325.195,-46.387,0
1594888782.733,-34.180,-1000.000,-532.715,-47.363,0
1594888782.737,-26.855,-958.984,-561.035,-50.781,0
1594888782.740,-25.879,-762.207,-321.777,-56.152,0
1594888782.744,-20.020,-642.090,-321.289,-52.734,0
1594888782.748,-9.277,-600.586,-311.523,-45.898,0
1594888782.752,-11.719,-707.520,-324.707,-53.223,0
1594888782.756,-11.230,-653.320,-318.359,-46.875,0
1594888782.752,-11.719,-621.094,-310.059,-41.992,0
1594888782.756,-9.277,-616.699,-261.230,-43.945,0
1594888782.760,-12.207,-823.242,-439.453,-46.387,0
1594888782.764,-22.949,-1000.000,-537.109,-54.199,0
1594888782.768,-25.879,-972.656,-417.480,-58.105,0
1594888782.772,-21.973,-982.422,-421.387,-61.035,0
1594888782.776,-21.973,-988.281,-399.414,-66.895,0
1594888782.779,-21.484,-999.023,-595.215,-60.547,0
1594888782.783,-20.020,-993.652,-627.441,-47.363,0
1594888782.787,-17.090,-761.230,-299.316,-53.711,0
1594888782.791,-11.230,-439.453,-226.562,-62.012,0
1594888782.795,-14.648,-517.090,-311.035,-55.664,0
1594888782.807,-24.902,-789.062,-365.234,-56.641,0
1594888782.811,-27.832,-921.875,-339.844,-63.965,0
1594888782.815,-23.438,-822.754,-304.688,-57.617,0
1594888782.819,-20.020,-442.871,-216.797,-56.641,0
1594888782.823,-22.949,-595.215,-305.176,-75.195,0
1594888782.827,-21.484,-1000.000,-588.867,-71.289,0
1594888782.831,-16.113,-830.078,-457.520,-58.105,0
1594888782.834,-11.719,-367.676,-166.504,-59.082,0
1594888782.838,-18.066,-359.375,-227.051,-61.035,0
1594888782.842,-29.785,-777.832,-423.340,-58.105,0
1594888782.846,-27.832,-901.855,-396.484,-54.199,0
1594888782.850,-20.996,-656.250,-266.113,-55.176,0
1594888782.847,-23.438,-674.316,-347.168,-60.059,0
1594888782.851,-21.484,-602.051,-263.672,-58.105,0
1594888782.855,-18.555,-826.660,-426.270,-50.781,0
1594888782.859,-13.184,-888.184,-512.207,-45.898,0
1594888782.863,-10.742,-612.305,-294.434,-39.551,0
1594888782.867,-19.531,-830.078,-410.645,-53.711,0
1594888782.871,-19.531,-999.023,-414.551,-58.594,0
1594888782.874,-19.043,-991.699,-483.398,-46.387,0
1594888782.878,-22.949,-907.715,-507.812,-48.340,0
1594888782.882,-21.973,-790.039,-337.891,-50.781,0
1594888782.886,-14.160,-855.469,-366.699,-51.270,0
1594888782.890,-8.301,-878.418,-357.422,-53.711,0
1594888782.902,-6.348,-961.426,-423.828,-52.246,0
1594888782.906,-6.836,-996.582,-461.914,-46.875,0
1594888782.910,-16.602,-1000.000,-509.766,-55.176,0
1594888782.914,-16.113,-862.305,-385.742,-62.500,0
1594888782.918,-13.672,-748.535,-280.762,-60.059,0
1594888782.922,-19.531,-976.074,-581.543,-56.641,0
1594888782.926,-27.344,-992.676,-639.160,-50.293,0
1594888782.929,-34.668,-702.637,-270.020,-54.199,0
1594888782.933,-22.461,-292.969,-145.996,-55.176,0
1594888782.937,-16.602,-486.328,-305.176,-49.805,0
1594888782.941,-27.832,-930.664,-432.617,-45.410,0
1594888782.945,-24.414,-728.516,-318.359,-41.016,0
1594888782.940,-19.531,-511.230,-260.254,-45.898,0
1594888782.944,-22.949,-395.020,-212.402,-47.852,0
1594888782.948,-29.297,-689.941,-396.484,-45.410,0
1594888782.952,-21.973,-1000.000,-474.609,-44.922,0
1594888782.956,-15.137,-926.758,-355.957,-45.410,0
1594888782.960,-23.438,-961.426,-418.945,-50.293,0
1594888782.964,-31.250,-997.559,-410.156,-50.293,0
1594888782.967,-34.668,-1000.000,-560.547,-49.316,0
1594888782.971,-32.715,-979.492,-563.477,-44.434,0
1594888782.975,-29.297,-696.289,-277.344,-42.480,0
1594888782.979,-26.855,-601.074,-290.039,-41.504,0
1594888782.983,-30.273,-892.090,-446.777,-36.133,0
1594888782.994,-30.762,-951.660,-400.391,-33.691,0
1594888782.998,-26.367,-775.879,-257.324,-42.480,0
1594888783.002,-27.344,-709.961,-288.574,-49.316,0
1594888783.006,-26.855,-629.395,-311.523,-46.875,0
1594888783.010,-26.855,-707.031,-325.684,-53.223,0
1594888783.014,-20.996,-922.852,-513.184,-55.176,1
1594888783.018,-13.184,-1000.000,-531.738,-47.852,0
1594888783.021,-8.301,-785.645,-304.688,-46.387,0
1594888783.025,-16.602,-543.457,-271.484,-49.316,0
1594888783.029,-11.230,-686.035,-334.473,-49.316,0
1594888783.033,-0.488,-854.004,-379.395,-42.480,0
1594888783.037,-4.883,-666.504,-316.895,-35.156,0
1594888783.033,-4.395,-635.254,-302.734,-40.039,0
1594888783.037,-4.883,-453.125,-207.031,-43.457,0
1594888783.041,-4.395,-569.336,-275.391,-40.039,0
1594888783.045,-8.789,-777.344,-338.867,-52.246,0
1594888783.049,-16.602,-674.316,-344.238,-65.918,0
1594888783.053,-12.207,-908.203,-443.359,-60.059,0
1594888783.057,-12.695,-985.352,-377.441,-61.035,0
1594888783.060,-22.461,-984.375,-487.793,-64.941,0
1594888783.064,-25.879,-906.738,-529.297,-62.500,0
1594888783.068,-28.809,-823.242,-344.238,-73.242,0
1594888783.072,-34.668,-789.551,-330.566,-78.613,0
1594888783.076,-33.691,-846.191,-391.113,-73.242,0
1594888783.088,-32.715,-958.496,-409.668,-69.336,0
1594888783.092,-35.156,-966.797,-427.734,-67.871,0
1594888783.096,-30.273,-888.184,-378.418,-69.336,0
1594888783.100,-26.855,-504.395,-242.676,-66.406,0
1594888783.104,-32.715,-588.379,-293.457,-64.453,0
1594888783.108,-41.504,-992.676,-575.195,-59.570,0
1594888783.112,-35.156,-876.465,-523.438,-50.781,0
1594888783.115,-21.973,-418.457,-163.574,-55.664,0
1594888783.119,-21.973,-285.156,-207.520,-62.012,0
1594888783.123,-20.508,-681.641,-413.086,-57.129,0
1594888783.127,-9.766,-873.535,-436.035,-55.176,0
1594888783.131,-3.906,-617.676,-255.371,-56.641,0
1594888783.129,-2.441,-813.965,-362.305,-60.059,0
1594888783.133,-10.254,-936.523,-376.953,-66.895,0
1594888783.137,-9.766,-963.867,-499.512,-65.430,0
1594888783.141,-4.395,-862.305,-476.562,-63.477,0
1594888783.145,-6.836,-615.234,-267.090,-63.477,0
1594888783.149,-4.395,-832.520,-420.898,-63.965,0
1594888783.153,-10.254,-989.746,-456.543,-65.918,0
1594888783.156,-7.324,-1000.000,-543.945,-60.059,0
1594888783.160,-0.977,-793.945,-411.621,-56.152,0
1594888783.164,-9.277,-536.133,-204.102,-59.082,0
1594888783.168,-14.648,-650.391,-305.664,-59.570,0
1594888783.172,-22.949,-632.812,-288.086,-53.711,0
1594888783.181,-26.367,-644.043,-257.812,-52.734,0
1594888783.185,-29.785,-770.996,-305.176,-58.594,0
1594888783.189,-29.785,-935.547,-424.316,-62.500,0
1594888783.193,-19.531,-999.512,-501.953,-61.035,0
1594888783.197,-22.949,-996.582,-439.941,-58.594,0
1594888783.201,-25.879,-999.512,-564.453,-58.594,0
1594888783.205,-26.855,-986.816,-650.391,-60.547,0
1594888783.208,-26.855,-1000.000,-441.895,-65.918,0
1594888783.212,-19.043,-764.160,-292.969,-66.895,0
1594888783.216,-11.230,-698.730,-321.777,-59.570,0
1594888783.220,-17.578,-849.121,-380.371,-59.082,0
1594888783.224,-30.762,-723.633,-328.125,-64.941,0
1594888783.221,-26.367,-740.234,-346.191,-60.547,0
1594888783.225,-16.602,-631.836,-278.809,-59.082,0
1594888783.229,-18.066,-813.965,-409.180,-55.176,0
1594888783.233,-25.391,-1000.000,-487.305,-53.223,0
1594888783.237,-22.949,-834.473,-346.191,-55.664,0
1594888783.241,-13.672,-757.324,-323.242,-52.734,0
1594888783.245,-20.508,-781.250,-290.527,-52.246,0
1594888783.248,-34.180,-930.176,-489.746,-52.734,0
1594888783.252,-41.992,-965.820,-527.344,-58.594,0
1594888783.256,-33.691,-612.305,-218.750,-68.848,0
1594888783.260,-23.926,-413.574,-210.449,-64.453,0
1594888783.264,-28.809,-526.367,-328.125,-64.453,0
1594888783.275,-28.809,-778.320,-380.859,-64.941,0
1594888783.279,-17.578,-839.355,-297.363,-62.500,0
1594888783.283,-5.859,-616.699,-204.102,-64.941,0
1594888783.287,-11.230,-375.977,-228.027,-67.871,0
1594888783.291,-19.043,-608.887,-332.031,-68.848,0
1594888783.295,-14.648,-987.793,-533.203,-61.035,0
1594888783.299,-11.230,-892.090,-465.332,-54.199,0
1594888783.302,-20.508,-441.406,-186.523,-57.617,0
1594888783.306,-31.738,-625.977,-345.703,-58.594,0
1594888783.310,-38.086,-1000.000,-484.375,-50.293,0
1594888783.314,-25.391,-978.027,-496.094,-35.645,0
1594888783.318,-17.578,-918.457,-416.992,-36.621,0
1594888783.315,-26.367,-975.586,-482.910,-41.992,0
1594888783.319,-24.902,-942.383,-426.758,-39.551,0
1594888783.323,-21.484,-936.035,-397.461,-38.574,0
1594888783.327,-22.949,-864.258,-381.348,-37.109,0
1594888783.331,-27.832,-622.559,-290.039,-43.457,0
1594888783.335,-19.531,-829.590,-412.598,-50.781,0
1594888783.339,-13.184,-1000.000,-394.043,-46.875,0
1594888783.342,-11.230,-995.117,-475.586,-43.457,0
1594888783.346,-7.812,-947.754,-535.156,-43.457,0
1594888783.350,-20.996,-871.094,-396.484,-55.664,0
1594888783.354,-21.484,-766.113,-359.375,-63.965,0
1594888783.358,-16.113,-792.480,-378.418,-61.035,0
1594888783.370,-17.578,-968.262,-489.258,-51.758,0
1594888783.374,-19.043,-1000.000,-523.438,-50.293,0
1594888783.378,-20.508,-894.043,-416.992,-54.199,0
1594888783.382,-16.113,-591.309,-266.113,-50.781,0
1594888783.386,-16.113,-618.652,-249.023,-55.664,0
1594888783.390,-21.484,-924.316,-554.688,-44.434,0
1594888783.394,-21.973,-981.934,-608.887,-29.785,0
1594888783.397,-13.672,-647.461,-239.746,-29.297,0
1594888783.401,-14.648,-417.969,-229.004,-32.227,0
1594888783.405,-18.555,-673.340,-375.488,-34.668,0
1594888783.409,-24.414,-831.543,-383.789,-31.250,0
1594888783.413,-30.273,-602.051,-268.066,-32.715,0
1594888783.408,-29.297,-467.773,-248.047,-39.551,0
1594888783.412,-31.738,-565.430,-278.320,-50.781,0
1594888783.416,-37.109,-917.969,-497.070,-60.059,0
1594888783.420,-33.691,-919.434,-458.008,-51.758,0
1594888783.424,-26.367,-682.129,-289.062,-46.387,0
1594888783.428,-28.809,-845.703,-405.762,-48.828,0
1594888783.432,-30.273,-992.188,-417.480,-50.293,0
1594888783.435,-18.555,-1000.000,-585.449,-43.457,0
1594888783.439,-11.230,-922.363,-530.762,-40.527,0
1594888783.443,-13.184,-709.473,-283.203,-42.969,0
1594888783.447,-24.414,-668.945,-307.129,-46.875,0
1594888783.451,-33.203,-810.059,-366.699,-51.758,0
1594888783.463,-24.414,-948.242,-398.926,-50.293,0
1594888783.467,-26.855,-881.348,-307.617,-53.223,0
1594888783.471,-34.668,-897.461,-336.426,-54.688,0
1594888783.475,-36.621,-860.352,-375.488,-42.969,0
1594888783.479,-27.832,-869.141,-347.168,-32.715,0
1594888783.483,-19.531,-988.770,-572.266,-33.691,0
1594888783.487,-22.949,-1000.000,-593.750,-37.109,0
1594888783.490,-23.438,-930.664,-377.930,-31.250,0
1594888783.494,-19.043,-724.121,-309.082,-31.738,0
1594888783.498,-16.602,-784.180,-370.117,-34.668,0
1594888783.502,-13.672,-1000.000,-466.309,-30.762,0
1594888783.506,-16.113,-805.176,-319.824,-36.133,0
1594888783.502,-15.625,-569.336,-282.227,-40.039,0
1594888783.506,-13.184,-485.352,-256.348,-45.898,0
1594888783.510,-13.672,-768.555,-383.301,-45.898,0
1594888783.514,-18.066,-908.203,-417.480,-33.203,0
1594888783.518,-19.531,-787.109,-348.633,-27.344,0
1594888783.522,-12.207,-935.059,-418.457,-27.344,0
1594888783.526,-8.301,-937.988,-353.027,-29.297,0
1594888783.529,-3.906,-955.078,-530.762,-27.832,0
1594888783.533,-7.324,-975.098,-585.938,-28.320,0
1594888783.537,-11.230,-666.504,-245.605,-33.691,0
1594888783.541,-6.348,-366.699,-186.523,-36.621,0
