timestamps,TP9,AF7,AF8,TP10,Marker0
1594888306.755,-82.031,-37.598,-209.961,-129.395,0
1594888306.759,-72.754,-34.180,-261.719,-124.512,0
1594888306.763,-87.891,-39.062,-366.211,-133.789,0
1594888306.767,-88.867,-33.203,-371.094,-143.066,0
1594888306.770,-82.031,-28.320,-304.688,-142.578,0
1594888306.774,-70.801,-29.297,-192.383,-131.348,0
1594888306.778,-71.289,-30.273,-223.633,-125.977,0
1594888306.782,-88.379,-30.273,-524.902,-119.629,0
1594888306.786,-96.680,-34.180,-494.629,-125.488,0
1594888306.781,-90.820,-34.668,-179.199,-127.441,0
1594888306.785,-86.914,-27.344,-158.203,-119.629,0
1594888306.789,-91.309,-27.832,-270.996,-124.023,0
1594888306.793,-91.797,-38.086,-298.828,-124.023,0
1594888306.797,-80.566,-37.598,-251.953,-115.723,0
1594888306.801,-66.406,-30.273,-277.832,-108.887,0
1594888306.805,-71.289,-29.785,-207.520,-106.445,0
1594888306.808,-86.426,-33.691,-293.945,-98.145,0
1594888306.812,-97.656,-36.621,-596.191,-88.379,0
1594888306.816,-91.797,-34.180,-450.684,-80.566,0
1594888306.820,-81.543,-31.738,-114.258,-81.543,0
1594888306.824,-93.750,-38.086,-242.188,-83.008,0
1594888306.837,-99.609,-40.527,-266.602,-79.590,0
1594888306.841,-93.750,-38.574,-90.332,-84.961,0
1594888306.845,-93.262,-34.668,-3.906,-98.145,0
1594888306.849,-95.215,-31.250,18.555,-104.492,0
1594888306.853,-96.191,-33.203,49.316,-105.469,0
1594888306.857,-85.449,-35.645,-135.742,-100.098,0
1594888306.861,-70.312,-34.668,-192.383,-102.539,0
1594888306.864,-65.918,-30.762,-7.812,-100.586,0
1594888306.868,-71.289,-28.320,23.926,-84.961,0
1594888306.872,-74.219,-30.762,-19.043,-83.984,0
1594888306.876,-63.477,-31.250,-189.941,-74.219,0
1594888306.880,-64.941,-26.367,-241.211,-60.059,0
1594888306.876,-75.684,-30.273,-164.551,-67.383,0
1594888306.880,-76.172,-37.109,-91.309,-71.777,0
1594888306.884,-64.453,-37.109,1.465,-65.918,0
1594888306.888,-65.918,-34.668,-116.211,-68.359,0
1594888306.892,-79.102,-25.879,-225.586,-76.660,0
1594888306.896,-85.938,-25.391,-327.637,-80.566,0
1594888306.900,-74.219,-27.832,-325.195,-78.125,0
1594888306.903,-61.523,-28.320,-305.176,-89.844,0
1594888306.907,-71.289,-30.273,-505.371,-96.680,0
1594888306.911,-80.078,-29.785,-358.398,-95.703,0
1594888306.915,-76.172,-28.809,-71.289,-99.121,0
1594888306.919,-75.684,-36.133,51.270,-101.562,0
1594888306.932,-78.125,-30.762,-68.848,-94.238,0
1594888306.936,-79.590,-26.855,-344.238,-92.773,0
1594888306.940,-75.195,-31.738,-297.363,-101.562,0
1594888306.944,-68.359,-30.762,-224.609,-104.004,0
1594888306.948,-75.195,-35.156,-222.168,-101.074,0
1594888306.952,-89.355,-38.574,-482.910,-100.586,0
1594888306.956,-93.262,-37.109,-482.910,-95.703,0
1594888306.959,-79.102,-37.598,-96.191,-104.004,0
1594888306.963,-81.055,-32.227,-18.555,-119.141,0
1594888306.967,-98.145,-32.227,-190.918,-114.746,0
1594888306.971,-102.051,-40.527,-349.609,-111.816,0
1594888306.975,-93.262,-37.598,-279.297,-115.723,0
1594888306.968,-86.426,-33.691,-71.289,-114.258,0
1594888306.972,-100.586,-37.109,-13.672,-121.582,0
1594888306.976,-104.980,-37.598,-245.117,-110.840,0
1594888306.980,-84.961,-33.691,-280.762,-90.820,0
1594888306.984,-73.242,-38.574,-202.148,-77.637,0
1594888306.988,-69.824,-35.645,-258.789,-73.730,0
1594888306.992,-78.125,-30.762,-298.340,-75.195,0
1594888306.995,-81.543,-40.039,-313.965,-76.660,0
1594888306.999,-73.242,-44.922,-491.699,-67.871,0
1594888307.003,-75.684,-43.945,-380.859,-69.824,0
1594888307.007,-80.078,-41.504,-135.742,-85.449,0
1594888307.011,-83.984,-38.574,-52.246,-86.426,0
1594888307.025,-81.543,-36.133,-32.227,-87.402,0
1594888307.029,-71.777,-31.250,-162.109,-79.590,0
1594888307.033,-85.938,-29.297,-271.484,-77.637,0
1594888307.037,-95.703,-34.180,-261.719,-75.195,0
1594888307.041,-90.820,-40.039,-250.000,-75.684,0
1594888307.045,-90.820,-41.992,-334.961,-78.125,0
1594888307.049,-91.309,-42.480,-305.176,-73.242,0
1594888307.052,-104.004,-42.480,-343.262,-75.684,0
1594888307.056,-99.121,-39.062,-311.035,-78.125,0
1594888307.060,-79.102,-34.668,-200.195,-71.777,0
1594888307.064,-75.684,-30.273,-409.180,-58.594,0
1594888307.068,-83.984,-32.227,-451.172,-64.941,0
1594888307.062,-81.543,-35.156,-219.727,-76.660,0
1594888307.066,-81.543,-34.180,11.719,-92.285,0
1594888307.070,-82.520,-33.691,-124.023,-93.750,0
1594888307.074,-89.355,-26.367,-357.910,-87.402,0
1594888307.078,-97.656,-21.484,-253.418,-88.867,0
1594888307.082,-92.773,-25.879,-256.836,-88.379,0
1594888307.086,-89.844,-29.297,-242.188,-85.938,0
1594888307.089,-97.168,-29.785,-340.820,-90.332,0
1594888307.093,-109.375,-31.738,-576.660,-95.215,0
1594888307.097,-102.051,-30.762,-430.664,-84.961,0
1594888307.101,-87.402,-32.715,-212.891,-84.473,2
1594888307.105,-91.309,-30.762,-178.711,-87.402,0
1594888307.118,-94.727,-30.273,-375.977,-84.473,0
1594888307.122,-96.191,-35.645,-410.156,-78.613,0
1594888307.126,-89.844,-28.320,-186.523,-79.590,0
1594888307.130,-83.496,-28.320,-205.566,-88.867,0
1594888307.134,-96.191,-36.133,-254.395,-88.867,0
1594888307.138,-103.027,-40.527,-396.484,-83.496,0
1594888307.142,-87.891,-35.645,-201.660,-88.867,0
1594888307.145,-80.078,-30.762,-61.523,-86.914,0
1594888307.149,-93.262,-36.133,-215.820,-78.125,0
1594888307.153,-102.051,-33.691,-295.410,-80.078,0
1594888307.157,-96.191,-30.762,-290.039,-80.566,0
1594888307.161,-89.844,-31.738,-184.570,-76.660,0
1594888307.157,-97.656,-31.250,-255.859,-82.031,0
1594888307.161,-101.562,-31.738,-230.469,-82.031,0
1594888307.165,-90.332,-32.227,-151.367,-78.125,0
1594888307.169,-87.402,-36.621,-282.715,-81.543,0
1594888307.173,-93.262,-38.574,-245.605,-79.102,0
1594888307.177,-101.074,-35.156,-398.926,-68.848,0
1594888307.181,-94.727,-29.297,-365.234,-68.848,0
1594888307.184,-81.055,-29.785,-319.824,-79.590,0
1594888307.188,-81.543,-39.062,-555.176,-73.730,0
1594888307.192,-95.215,-40.039,-422.363,-69.824,0
1594888307.196,-94.727,-30.762,-214.844,-75.195,0
1594888307.200,-83.984,-30.762,-176.270,-66.895,0
1594888307.212,-78.125,-34.180,-138.672,-52.246,0
1594888307.216,-93.262,-32.227,-195.312,-49.805,0
1594888307.220,-104.004,-31.738,-191.895,-41.016,0
1594888307.224,-91.797,-32.227,-195.312,-30.273,0
1594888307.228,-83.008,-29.785,-204.590,-35.156,0
1594888307.232,-83.984,-28.809,-442.871,-36.133,0
1594888307.236,-89.844,-28.320,-512.207,-39.551,0
1594888307.239,-90.332,-32.227,-264.160,-45.410,0
1594888307.243,-85.938,-34.668,-83.008,-59.570,0
1594888307.247,-90.332,-29.785,-101.074,-75.195,0
1594888307.251,-97.168,-29.785,-368.652,-83.984,0
1594888307.255,-91.309,-28.809,-298.340,-89.355,0
1594888307.250,-83.496,-24.414,-114.746,-87.891,0
1594888307.254,-87.891,-23.438,-28.809,-95.215,0
1594888307.258,-96.680,-23.438,-251.953,-104.980,0
1594888307.262,-105.957,-26.367,-300.781,-104.980,0
1594888307.266,-101.074,-30.273,-20.996,-101.074,0
1594888307.270,-99.121,-28.809,-189.453,-96.191,0
1594888307.274,-112.305,-24.414,-357.910,-97.656,0
1594888307.277,-121.094,-27.832,-365.723,-101.074,0
1594888307.281,-116.211,-33.203,-571.777,-93.262,0
1594888307.285,-94.238,-32.227,-383.301,-87.891,0
1594888307.289,-82.520,-26.855,-198.242,-94.727,0
1594888307.293,-97.168,-30.762,-297.852,-107.422,0
1594888307.306,-107.910,-37.109,-227.051,-114.746,0
1594888307.310,-96.191,-32.227,-12.695,-108.398,0
1594888307.314,-94.238,-31.738,-64.941,-111.328,0
1594888307.318,-102.539,-36.133,-291.016,-117.676,0
1594888307.322,-100.098,-40.527,-284.180,-114.746,0
1594888307.326,-87.891,-38.086,-313.965,-113.770,0
1594888307.330,-80.566,-33.203,-249.023,-114.258,0
1594888307.333,-94.238,-32.715,-114.746,-118.652,0
1594888307.337,-104.004,-38.086,-174.805,-130.371,0
1594888307.341,-91.309,-41.992,-223.633,-127.930,0
1594888307.345,-81.543,-40.039,-453.125,-130.371,0
1594888307.349,-82.031,-41.504,-494.141,-140.625,0
1594888307.344,-83.496,-37.598,-277.832,-142.090,0
1594888307.348,-72.754,-36.133,-146.973,-128.418,0
1594888307.352,-53.711,-32.715,-175.781,-114.258,0
1594888307.356,-57.617,-27.832,-276.367,-116.699,0
1594888307.360,-72.754,-28.809,-239.258,-114.258,0
1594888307.364,-83.008,-30.273,-349.121,-104.004,0
1594888307.368,-78.613,-35.156,-311.035,-97.656,0
1594888307.371,-82.031,-37.109,-327.637,-96.680,0
1594888307.375,-101.074,-39.062,-577.637,-93.262,0
1594888307.379,-102.539,-40.039,-456.543,-92.773,0
1594888307.383,-85.938,-38.574,-116.699,-105.469,0
1594888307.387,-85.449,-43.945,-182.129,-109.863,0
1594888307.401,-94.238,-41.992,-402.832,-105.957,0
1594888307.405,-100.098,-31.738,-293.457,-100.098,0
1594888307.409,-100.098,-36.621,-115.234,-89.844,0
1594888307.413,-93.750,-37.109,-21.973,-82.520,0
1594888307.417,-94.238,-28.809,-121.582,-79.590,0
1594888307.421,-89.844,-29.785,-463.867,-62.012,0
1594888307.425,-83.496,-30.762,-393.066,-52.246,0
1594888307.428,-83.984,-35.645,-27.832,-60.547,0
1594888307.432,-80.566,-35.156,-48.340,-56.641,0
1594888307.436,-89.355,-30.273,-291.504,-60.059,0
1594888307.440,-92.285,-28.320,-377.930,-69.336,0
1594888307.444,-78.125,-32.227,-79.590,-71.777,0
1594888307.437,-81.543,-33.691,42.969,-80.078,0
1594888307.441,-99.609,-30.762,-46.875,-84.473,0
1594888307.445,-101.562,-34.668,-256.836,-79.590,0
1594888307.449,-85.938,-31.738,-335.449,-71.777,0
1594888307.453,-83.984,-33.691,-202.148,-72.266,0
1594888307.457,-90.332,-39.551,-304.199,-78.125,0
1594888307.461,-94.238,-39.062,-292.969,-75.684,0
1594888307.464,-89.844,-38.086,-330.078,-64.941,0
1594888307.468,-91.309,-44.922,-553.223,-66.895,0
1594888307.472,-92.285,-41.016,-504.883,-70.312,0
1594888307.476,-96.680,-29.297,-289.062,-64.453,0
1594888307.480,-91.309,-30.273,-244.629,-57.617,0
1594888307.493,-78.125,-30.762,-257.812,-62.500,0
1594888307.497,-81.055,-32.227,-180.176,-68.359,0
1594888307.501,-93.262,-34.180,-185.059,-72.754,0
1594888307.505,-96.191,-34.180,-250.977,-78.125,0
1594888307.509,-87.891,-31.738,-90.332,-74.707,0
1594888307.513,-87.891,-33.203,-159.180,-78.125,0
1594888307.517,-98.633,-34.180,-382.324,-95.215,0
1594888307.520,-102.539,-32.227,-337.402,-93.262,0
1594888307.524,-95.215,-33.203,-208.984,-84.961,0
1594888307.528,-87.891,-27.344,-234.863,-86.426,0
1594888307.532,-94.238,-32.715,-520.020,-87.891,0
1594888307.536,-103.516,-33.203,-384.766,-103.027,0
1594888307.531,-94.238,-28.809,-132.812,-114.746,0
1594888307.535,-79.590,-33.203,-143.066,-110.352,0
1594888307.539,-83.984,-34.180,-291.016,-110.840,0
1594888307.543,-100.098,-30.762,-342.773,-119.629,0
1594888307.547,-94.727,-28.809,-253.418,-118.652,0
1594888307.551,-82.520,-33.203,-361.328,-108.398,0
1594888307.555,-90.332,-33.203,-392.090,-104.980,0
1594888307.558,-104.004,-28.809,-491.699,-100.098,0
1594888307.562,-103.027,-36.133,-688.477,-86.426,0
1594888307.566,-87.891,-35.156,-448.242,-77.148,0
1594888307.570,-84.961,-22.461,-178.223,-68.848,0
1594888307.574,-96.680,-34.180,-250.977,-75.195,0
1594888307.587,-101.074,-44.922,-407.715,-81.055,0
1594888307.591,-84.961,-32.715,-386.230,-74.707,0
1594888307.595,-74.219,-28.809,-102.539,-82.031,0
1594888307.599,-78.125,-29.297,-134.766,-83.496,0
1594888307.603,-85.449,-27.832,-253.906,-84.473,0
1594888307.607,-85.938,-31.738,-246.582,-88.867,0
1594888307.611,-86.426,-32.715,-188.965,-79.590,0
1594888307.614,-96.680,-30.273,-230.957,-78.613,0
1594888307.618,-104.980,-32.715,-281.250,-78.125,0
1594888307.622,-104.004,-35.645,-284.668,-72.754,0
1594888307.626,-100.586,-34.180,-336.426,-66.895,0
1594888307.630,-103.516,-33.203,-334.961,-68.848,0
1594888307.626,-106.445,-32.227,-371.582,-76.172,0
1594888307.630,-106.934,-32.715,-201.172,-82.520,0
1594888307.634,-98.145,-37.598,-108.887,-84.961,0
1594888307.638,-88.867,-35.156,-272.949,-82.031,0
1594888307.642,-93.750,-28.809,-314.453,-87.891,0
1594888307.646,-104.492,-36.133,-415.039,-89.844,0
1594888307.650,-106.445,-38.086,-381.348,-84.961,0
1594888307.653,-95.215,-34.180,-340.820,-82.520,0
1594888307.657,-99.121,-36.133,-617.188,-80.566,0
1594888307.661,-104.004,-33.203,-523.438,-73.730,0
1594888307.665,-103.027,-33.203,-128.418,-81.055,0
1594888307.669,-102.051,-32.715,-60.547,-85.938,0
1594888307.681,-98.633,-30.762,-181.641,-77.637,0
1594888307.685,-106.445,-33.691,-274.414,-79.102,0
1594888307.689,-106.934,-36.133,-277.832,-70.801,0
1594888307.693,-94.238,-33.691,-230.469,-64.453,0
1594888307.697,-95.703,-33.203,-161.621,-67.871,0
1594888307.701,-117.188,-41.992,-443.359,-68.848,0
1594888307.705,-113.281,-41.504,-522.949,-59.570,0
1594888307.708,-98.633,-34.180,-146.973,-56.152,0
1594888307.712,-91.309,-35.156,-6.348,-57.617,0
1594888307.716,-93.262,-32.715,-226.562,-58.105,0
1594888307.720,-97.168,-28.320,-375.488,-57.129,0
1594888307.724,-93.750,-30.273,-286.133,-53.223,0
1594888307.718,-91.797,-32.227,-219.238,-56.641,0
1594888307.722,-92.773,-34.668,-222.656,-73.730,0
1594888307.726,-95.703,-36.133,-304.199,-89.844,0
1594888307.730,-93.262,-35.645,-250.488,-86.426,0
1594888307.734,-87.402,-35.645,-193.848,-86.426,0
1594888307.738,-92.773,-38.574,-303.223,-85.938,0
1594888307.742,-100.586,-37.109,-368.652,-77.637,0
1594888307.745,-99.121,-35.645,-367.676,-68.359,0
1594888307.749,-94.727,-32.715,-489.746,-60.059,0
1594888307.753,-99.121,-28.809,-453.125,-62.012,0
1594888307.757,-104.492,-33.203,-216.309,-72.754,0
1594888307.761,-110.352,-34.180,-198.242,-80.078,0
1594888307.775,-105.957,-35.645,-246.582,-91.797,0
1594888307.779,-105.469,-36.621,-152.344,-100.098,0
1594888307.783,-114.746,-34.668,-185.059,-98.145,0
1594888307.787,-119.141,-35.156,-296.875,-98.633,0
1594888307.791,-106.934,-30.762,-227.539,-92.285,0
1594888307.795,-90.820,-32.227,-324.707,-80.566,0
1594888307.799,-106.934,-37.598,-304.199,-83.984,0
1594888307.802,-122.559,-37.598,-271.973,-89.844,0
1594888307.806,-110.352,-32.227,-307.617,-81.055,0
1594888307.810,-98.633,-27.832,-171.875,-82.520,0
1594888307.814,-104.004,-34.180,-333.984,-77.637,0
1594888307.818,-109.863,-34.668,-356.934,-66.895,0
1594888307.812,-107.422,-34.180,-176.270,-69.824,0
1594888307.816,-92.285,-36.133,-6.348,-65.918,0
1594888307.820,-85.938,-37.598,-36.621,-66.406,0
1594888307.824,-98.633,-41.016,-206.055,-78.613,0
1594888307.828,-102.051,-40.039,-212.891,-86.426,0
1594888307.832,-106.445,-40.039,-285.156,-83.984,0
1594888307.836,-111.816,-36.621,-271.973,-82.520,0
1594888307.839,-114.258,-35.156,-390.625,-92.773,0
1594888307.843,-121.094,-34.668,-642.578,-84.473,0
1594888307.847,-117.188,-36.621,-392.090,-73.730,0
1594888307.851,-104.980,-34.668,-100.098,-81.543,0
1594888307.855,-96.680,-29.785,-185.059,-82.031,0
1594888307.868,-98.633,-29.785,-381.836,-73.730,0
1594888307.872,-94.727,-32.227,-343.262,-68.359,0
1594888307.876,-85.938,-36.133,-119.141,-64.941,0
1594888307.880,-90.332,-38.086,-119.629,-70.312,0
1594888307.884,-100.586,-31.738,-74.219,-72.266,0
1594888307.888,-104.004,-28.809,-295.898,-58.594,0
1594888307.892,-97.168,-31.250,-285.645,-60.059,0
1594888307.895,-93.262,-33.691,-80.566,-59.082,0
1594888307.899,-99.609,-30.273,-156.250,-57.129,0
1594888307.903,-108.887,-27.832,-190.918,-63.477,0
1594888307.907,-111.328,-33.691,-172.363,-64.453,0
1594888307.911,-101.074,-31.250,-90.820,-70.312,0
1594888307.907,-104.004,-27.832,-39.062,-79.102,0
1594888307.911,-112.305,-29.297,-250.977,-66.406,0
1594888307.915,-102.051,-32.227,-303.223,-54.688,0
1594888307.919,-90.820,-31.250,-177.734,-62.012,0
1594888307.923,-96.680,-28.320,-125.977,-61.523,0
1594888307.927,-110.840,-32.227,-310.547,-67.383,0
1594888307.931,-114.258,-38.086,-298.828,-74.219,0
1594888307.934,-104.980,-37.109,-284.180,-76.660,0
1594888307.938,-103.516,-39.062,-560.547,-69.336,0
1594888307.942,-118.652,-39.062,-442.383,-72.754,0
1594888307.946,-121.094,-36.621,-251.465,-80.566,0
1594888307.950,-102.539,-36.621,-168.457,-67.871,0
1594888307.962,-97.656,-32.715,-142.090,-73.730,0
1594888307.966,-106.934,-32.227,-234.375,-83.008,0
1594888307.970,-111.816,-38.574,-230.469,-77.637,0
1594888307.974,-105.957,-39.062,-191.895,-69.824,0
1594888307.978,-89.844,-34.668,-147.949,-64.941,0
1594888307.982,-92.285,-32.227,-440.918,-54.199,0
1594888307.986,-101.562,-31.738,-451.172,-49.316,0
1594888307.989,-94.238,-27.344,-165.527,-49.316,0
1594888307.993,-84.473,-24.414,-99.121,-43.457,0
1594888307.997,-89.355,-27.344,-229.980,-47.852,1
1594888308.001,-103.516,-30.273,-421.875,-51.758,0
1594888308.005,-104.492,-37.109,-287.598,-55.664,0
1594888308.000,-93.750,-41.504,-195.801,-55.176,0
1594888308.004,-97.656,-38.574,-236.816,-52.246,0
1594888308.008,-114.746,-39.062,-305.176,-54.199,0
1594888308.012,-116.211,-37.598,-336.914,-50.293,0
1594888308.016,-96.680,-31.250,-293.457,-52.246,0
1594888308.020,-81.055,-27.832,-320.801,-58.105,0
1594888308.024,-85.938,-30.273,-396.973,-62.988,0
1594888308.027,-96.680,-37.109,-433.105,-70.312,0
1594888308.031,-96.191,-32.715,-509.277,-69.824,0
1594888308.035,-84.961,-28.809,-368.164,-70.312,0
1594888308.039,-83.984,-26.367,-189.941,-66.895,0
1594888308.043,-105.469,-27.344,-256.348,-62.988,0
1594888308.056,-117.188,-35.645,-290.039,-65.918,0
1594888308.060,-104.004,-37.109,-247.070,-76.660,0
1594888308.064,-97.656,-34.668,-233.398,-72.266,0
1594888308.068,-122.070,-34.180,-257.812,-65.918,0
1594888308.072,-121.582,-32.715,-284.668,-70.312,0
1594888308.076,-99.121,-33.203,-327.148,-82.031,0
1594888308.080,-96.191,-38.574,-261.719,-97.656,0
1594888308.083,-102.051,-37.598,-226.562,-105.469,0
1594888308.087,-102.539,-28.320,-258.789,-99.121,0
1594888308.091,-95.703,-31.250,-180.176,-94.238,0
1594888308.095,-84.961,-34.668,-453.613,-89.844,0
1594888308.099,-85.449,-33.203,-519.531,-83.984,0
1594888308.095,-93.262,-39.551,-266.113,-87.891,0
1594888308.099,-91.797,-38.574,-251.953,-88.867,0
1594888308.103,-79.102,-31.738,-256.836,-81.543,0
1594888308.107,-83.496,-34.180,-286.621,-79.102,0
1594888308.111,-98.633,-34.668,-303.711,-77.148,0
1594888308.115,-98.145,-30.273,-335.449,-80.566,0
1594888308.119,-96.191,-34.180,-276.367,-87.891,0
1594888308.122,-107.422,-40.527,-299.805,-87.402,0
1594888308.126,-111.328,-40.039,-526.367,-83.496,0
1594888308.130,-103.027,-36.133,-472.656,-83.008,0
1594888308.134,-92.773,-38.086,-133.301,-89.844,0
1594888308.138,-87.402,-41.016,6.836,-93.262,0
1594888308.151,-91.797,-38.086,-229.004,-85.938,0
1594888308.155,-93.262,-40.039,-374.023,-81.055,0
1594888308.159,-85.938,-43.945,-206.055,-77.637,0
1594888308.163,-75.684,-35.645,-216.797,-63.965,0
1594888308.167,-82.520,-30.273,-303.223,-59.082,0
1594888308.171,-91.309,-33.691,-525.391,-52.246,0
1594888308.175,-83.984,-36.621,-461.914,-45.898,0
1594888308.178,-71.777,-37.109,-119.629,-51.758,0
1594888308.182,-76.660,-29.785,-7.324,-57.129,0
1594888308.186,-94.238,-38.574,-85.449,-64.453,0
1594888308.190,-91.797,-43.457,-277.344,-64.453,0
1594888308.194,-83.008,-33.203,-152.344,-73.242,0
1594888308.187,-78.125,-34.668,32.227,-72.754,0
1594888308.191,-76.172,-34.668,-25.879,-70.801,0
1594888308.195,-82.031,-35.156,-232.910,-80.566,0
1594888308.199,-74.707,-36.133,-289.551,-76.172,0
1594888308.203,-75.195,-41.016,-277.832,-75.684,0
1594888308.207,-84.473,-40.527,-361.816,-76.172,0
1594888308.211,-86.914,-35.645,-273.438,-66.406,0
1594888308.214,-84.473,-41.504,-293.945,-65.430,0
1594888308.218,-81.055,-43.457,-595.703,-67.871,0
1594888308.222,-83.984,-37.598,-498.535,-74.707,0
1594888308.226,-93.262,-33.691,-228.027,-81.543,0
1594888308.230,-95.703,-37.109,-172.363,-79.102,0
1594888308.243,-86.914,-34.668,-229.980,-74.707,0
1594888308.247,-98.145,-34.668,-261.719,-66.895,0
1594888308.251,-114.258,-37.109,-233.398,-70.801,0
1594888308.255,-113.770,-35.645,-343.750,-70.312,0
1594888308.259,-107.422,-38.574,-294.922,-70.801,0
1594888308.263,-104.492,-40.527,-374.512,-80.078,0
1594888308.267,-115.723,-42.969,-387.207,-87.402,0
1594888308.270,-121.094,-41.016,-275.879,-83.496,0
1594888308.274,-113.281,-45.898,-215.820,-81.055,0
1594888308.278,-107.422,-42.480,-227.051,-78.613,0
1594888308.282,-108.398,-37.109,-451.660,-65.918,0
1594888308.286,-113.281,-44.434,-414.062,-62.500,0
1594888308.281,-114.258,-45.410,-229.492,-65.918,0
1594888308.285,-108.398,-42.480,-167.480,-62.500,0
1594888308.289,-110.840,-43.945,-235.352,-59.570,0
1594888308.293,-118.652,-42.969,-359.863,-62.988,0
1594888308.297,-124.023,-39.551,-227.051,-65.430,0
1594888308.301,-114.258,-41.504,-241.211,-59.570,0
1594888308.305,-112.305,-41.016,-298.340,-54.199,0
1594888308.308,-132.812,-35.156,-347.656,-54.688,0
1594888308.312,-135.254,-30.273,-542.969,-41.016,0
1594888308.316,-130.859,-35.156,-388.184,-33.691,0
1594888308.320,-128.418,-37.109,-33.691,-40.039,0
1594888308.324,-126.465,-37.109,-39.551,-35.645,0
1594888308.337,-131.348,-38.086,-367.188,-39.062,0
1594888308.341,-125.977,-36.133,-365.723,-41.016,0
1594888308.345,-121.094,-39.062,-51.758,-45.898,0
1594888308.349,-128.906,-39.062,-124.023,-36.621,0
1594888308.353,-132.812,-37.109,-282.715,-21.484,0
1594888308.357,-132.324,-38.086,-336.914,-26.367,0
1594888308.361,-123.047,-37.109,-267.578,-36.133,0
1594888308.364,-115.723,-30.762,-178.223,-38.574,0
1594888308.368,-126.465,-30.762,-198.242,-40.039,0
1594888308.372,-128.906,-31.250,-187.500,-42.969,0
1594888308.376,-123.047,-33.203,-254.883,-44.434,0
1594888308.380,-120.117,-37.109,-200.195,-51.758,0
1594888308.376,-120.605,-38.574,-287.109,-55.176,0
1594888308.380,-117.676,-38.574,-292.969,-48.340,0
1594888308.384,-105.469,-35.645,-237.305,-48.828,0
1594888308.388,-103.027,-37.598,-275.391,-47.852,0
1594888308.392,-121.094,-41.992,-268.555,-45.898,0
1594888308.396,-118.652,-38.574,-360.840,-49.316,0
1594888308.400,-108.398,-38.086,-271.973,-49.805,0
1594888308.403,-108.398,-37.598,-229.980,-50.781,0
1594888308.407,-108.398,-37.109,-510.254,-37.109,0
1594888308.411,-120.605,-34.668,-491.699,-28.809,0
1594888308.415,-121.582,-30.273,-136.719,-37.598,0
1594888308.419,-116.699,-32.715,44.922,-37.109,0
1594888308.431,-121.582,-36.621,-137.207,-42.969,0
1594888308.435,-131.836,-34.180,-337.402,-44.922,0
1594888308.439,-120.117,-33.203,-223.145,-35.156,0
1594888308.443,-108.398,-34.668,-240.723,-26.855,0
1594888308.447,-119.141,-34.668,-273.438,-33.203,0
1594888308.451,-135.254,-34.668,-469.238,-44.434,0
1594888308.455,-131.836,-34.180,-487.793,-45.898,0
1594888308.458,-119.629,-33.203,-210.449,-55.664,0
1594888308.462,-119.629,-27.344,-183.105,-59.082,0
1594888308.466,-124.512,-25.391,-289.062,-51.758,0
1594888308.470,-136.719,-31.250,-368.164,-53.223,0
1594888308.474,-130.859,-30.762,-239.746,-59.570,0
1594888308.468,-119.629,-29.785,-257.812,-57.129,0
1594888308.472,-115.234,-34.180,-266.602,-51.270,0
1594888308.476,-119.629,-31.250,-253.906,-51.758,0
1594888308.480,-122.070,-28.320,-281.250,-62.012,0
1594888308.484,-116.211,-34.180,-153.320,-65.918,0
1594888308.488,-122.070,-39.062,-228.027,-64.453,0
1594888308.492,-131.348,-41.016,-381.836,-70.801,0
1594888308.495,-125.000,-37.598,-395.996,-78.613,0
1594888308.499,-104.004,-32.715,-498.047,-77.148,0
1594888308.503,-100.586,-31.250,-425.293,-87.402,0
1594888308.507,-111.328,-31.738,-240.234,-98.145,0
1594888308.511,-113.281,-31.250,-235.840,-92.285,0
1594888308.525,-103.516,-30.762,-189.941,-84.961,0
1594888308.529,-100.586,-36.133,-87.402,-87.402,0
1594888308.533,-115.723,-29.785,-29.297,-98.633,0
1594888308.537,-117.676,-27.344,-174.805,-98.633,0
1594888308.541,-105.957,-35.156,-165.039,-90.332,0
1594888308.545,-105.469,-37.109,-304.688,-80.566,0
1594888308.549,-108.887,-35.645,-352.539,-76.172,0
1594888308.552,-115.723,-35.645,-234.375,-82.520,0
1594888308.556,-111.328,-35.645,-264.160,-79.102,0
1594888308.560,-103.027,-38.574,-267.578,-86.914,0
1594888308.564,-113.770,-42.480,-446.777,-100.098,0
1594888308.568,-125.000,-36.133,-418.457,-95.703,0
1594888308.562,-123.535,-35.156,-178.223,-93.750,0
1594888308.566,-118.652,-39.551,-116.211,-100.098,0
1594888308.570,-123.047,-34.668,-138.672,-100.586,0
1594888308.574,-125.488,-35.156,-259.766,-99.121,0
1594888308.578,-127.441,-38.086,-264.648,-92.773,0
1594888308.582,-124.023,-34.668,-349.121,-87.891,0
1594888308.586,-121.582,-31.738,-342.773,-93.750,0
1594888308.589,-129.883,-32.227,-369.141,-87.402,0
1594888308.593,-139.160,-38.086,-582.520,-74.219,0
1594888308.597,-135.254,-46.387,-425.293,-60.059,0
1594888308.601,-135.254,-46.387,-84.473,-51.270,0
1594888308.605,-140.137,-41.504,-110.352,-61.523,0
1594888308.619,-145.020,-41.504,-458.984,-66.895,0
1594888308.623,-147.461,-39.551,-425.781,-58.594,0
1594888308.627,-133.789,-37.109,-25.391,-59.082,0
1594888308.631,-135.254,-36.133,3.906,-58.594,0
1594888308.635,-153.809,-35.645,-194.336,-58.594,0
