timestamps,TP9,AF7,AF8,TP10,Marker0
1594888945.227,-44.922,40.039,-4.395,-35.645,0
1594888945.231,-44.434,-229.004,-174.805,-34.180,0
1594888945.235,-41.992,-287.109,-134.277,-50.781,0
1594888945.239,-39.551,-234.375,-17.578,-60.547,0
1594888945.243,-39.062,-518.066,-252.930,-51.270,0
1594888945.246,-41.992,-588.379,-294.434,-45.410,0
1594888945.250,-36.133,-741.211,-398.926,-41.504,0
1594888945.254,-27.344,-988.281,-531.250,-40.039,0
1594888945.258,-27.832,-533.203,-277.344,-39.062,0
1594888945.262,-29.297,-1.953,-42.480,-38.574,0
1594888945.276,-28.809,100.586,38.086,-31.250,0
1594888945.280,-22.461,-65.430,-13.184,-25.391,0
1594888945.284,-23.926,-12.695,21.973,-37.109,0
1594888945.288,-28.320,-70.312,-99.609,-46.875,0
1594888945.292,-17.090,-30.273,-49.805,-42.480,0
1594888945.296,-20.996,-159.668,26.367,-45.410,0
1594888945.300,-32.715,-781.738,-334.473,-42.969,0
1594888945.303,-29.785,-393.555,-157.227,-42.480,0
1594888945.307,-22.949,-52.246,-24.902,-42.480,0
1594888945.311,-21.973,-262.695,-186.035,-38.574,0
1594888945.315,-28.809,-219.238,-131.348,-46.387,0
1594888945.319,-38.086,-104.004,-36.133,-46.387,0
1594888945.313,-40.039,248.047,101.562,-41.992,0
1594888945.317,-43.945,288.086,111.328,-51.270,0
1594888945.321,-35.645,276.855,127.930,-58.105,0
1594888945.325,-34.180,-40.039,-64.941,-48.340,0
1594888945.329,-43.457,-77.637,-67.383,-42.480,0
1594888945.333,-36.621,27.832,49.316,-42.969,0
1594888945.337,-33.203,-132.812,-5.859,-37.109,0
1594888945.340,-32.227,4.395,6.348,-29.297,0
1594888945.344,-29.297,-587.402,-413.574,-28.809,0
1594888945.348,-31.250,-914.551,-498.535,-29.297,0
1594888945.352,-28.320,-125.977,-37.598,-30.273,0
1594888945.356,-27.832,181.641,71.289,-30.762,0
1594888945.369,-38.574,-181.152,-159.668,-29.297,0
1594888945.373,-36.621,-684.570,-376.465,-23.926,0
1594888945.377,-23.926,-203.613,-11.719,-30.273,0
1594888945.381,-17.090,200.684,122.070,-36.621,0
1594888945.385,-30.273,-60.059,-78.125,-41.504,0
1594888945.389,-41.504,-391.113,-268.555,-44.922,0
1594888945.393,-35.645,-826.172,-378.418,-31.738,0
1594888945.396,-36.133,-222.656,2.930,-31.250,0
1594888945.400,-50.781,128.418,56.641,-38.086,0
1594888945.404,-54.199,-2.441,-52.246,-40.527,0
1594888945.408,-43.457,-35.645,0.977,-46.387,0
1594888945.412,-35.645,-24.414,57.617,-49.805,0
1594888945.407,-27.344,79.590,39.062,-45.898,0
1594888945.411,-24.902,31.738,35.156,-44.922,0
1594888945.415,-31.250,-33.691,28.809,-43.945,0
1594888945.419,-32.715,-343.262,-149.414,-42.480,0
1594888945.423,-30.762,-262.695,-95.703,-39.551,0
1594888945.427,-35.645,-240.723,-167.969,-41.992,0
1594888945.431,-47.363,-458.008,-258.789,-49.805,0
1594888945.434,-41.992,27.832,46.875,-46.875,0
1594888945.438,-37.109,-323.242,-203.125,-43.945,0
1594888945.442,-41.504,-859.375,-437.988,-39.551,0
1594888945.446,-37.598,-258.301,-104.004,-35.156,0
1594888945.450,-31.738,167.480,125.488,-27.344,0
1594888945.463,-25.391,-12.207,41.992,-22.949,0
1594888945.467,-24.902,-613.770,-318.359,-25.391,0
1594888945.471,-25.391,-329.102,-179.688,-25.391,0
1594888945.475,-29.785,14.160,57.617,-20.996,0
1594888945.479,-35.156,44.922,108.887,-25.879,0
1594888945.483,-34.180,-262.207,-132.324,-29.297,0
1594888945.487,-34.180,-896.973,-518.555,-20.996,0
1594888945.490,-41.504,-526.855,-253.906,-16.602,0
1594888945.494,-51.758,152.832,112.305,-24.414,0
1594888945.498,-48.828,206.055,104.980,-45.410,0
1594888945.502,-40.527,-380.371,-207.031,-53.711,0
1594888945.506,-33.203,-597.656,-189.941,-43.945,0
1594888945.500,-31.738,-109.375,53.711,-47.363,0
1594888945.504,-33.691,35.645,32.715,-54.199,0
1594888945.508,-29.297,2.441,16.113,-46.875,0
1594888945.512,-26.855,-319.824,-223.633,-41.016,0
1594888945.516,-27.344,-182.617,-108.398,-37.109,0
1594888945.520,-27.832,-52.246,13.184,-35.156,0
1594888945.524,-35.645,-178.711,-115.234,-39.551,0
1594888945.527,-38.574,-64.941,-104.980,-44.434,0
1594888945.531,-32.227,-612.305,-364.746,-35.156,0
1594888945.535,-30.762,-916.992,-412.109,-28.809,0
1594888945.539,-32.715,-310.547,-138.184,-40.039,0
1594888945.543,-48.828,131.348,35.645,-40.039,2
1594888945.557,-62.500,52.734,-2.441,-34.668,0
1594888945.561,-52.246,-519.531,-277.344,-32.227,0
1594888945.565,-43.945,-256.836,-53.711,-40.527,0
1594888945.569,-40.527,74.219,32.715,-43.457,0
1594888945.573,-40.039,-49.316,-153.320,-33.691,0
1594888945.577,-40.039,-239.258,-225.098,-29.297,0
1594888945.581,-40.039,-812.500,-395.020,-28.320,0
1594888945.584,-40.039,-305.664,-45.410,-26.855,0
1594888945.588,-40.039,155.762,93.750,-22.949,0
1594888945.592,-34.180,55.176,16.113,-19.043,0
1594888945.596,-35.156,14.160,19.043,-19.043,0
1594888945.600,-45.898,-245.605,-188.965,-19.043,0
1594888945.596,-59.570,-145.020,-157.715,-22.949,0
1594888945.600,-55.176,20.508,-23.926,-29.785,0
1594888945.604,-41.016,122.070,63.477,-32.715,0
1594888945.608,-40.527,-261.719,-139.160,-32.715,0
1594888945.612,-44.434,-504.883,-257.812,-38.086,0
1594888945.616,-41.504,-378.906,-210.938,-38.086,0
1594888945.620,-34.180,-316.895,-163.574,-31.250,0
1594888945.623,-29.785,129.395,89.355,-30.273,0
1594888945.627,-30.762,-387.695,-259.766,-26.367,0
1594888945.631,-30.273,-938.965,-432.129,-21.484,0
1594888945.635,-22.461,-199.707,-3.418,-29.297,0
1594888945.639,-12.207,290.039,127.441,-32.715,0
1594888945.650,-2.930,-7.812,-57.129,-35.156,0
1594888945.654,-2.930,-579.590,-354.980,-41.504,0
1594888945.658,-12.695,-509.277,-320.312,-45.898,0
1594888945.662,-8.789,-98.633,-42.969,-44.434,0
1594888945.666,-19.043,42.480,41.504,-49.316,0
1594888945.670,-36.133,-346.191,-227.539,-47.852,0
1594888945.674,-31.250,-977.051,-524.414,-24.902,0
1594888945.677,-33.203,-659.180,-227.051,-13.672,0
1594888945.681,-46.387,169.922,132.812,-20.996,0
1594888945.685,-53.711,167.969,-19.043,-14.160,0
1594888945.689,-53.223,-270.508,-234.863,-4.883,0
1594888945.693,-48.340,-371.094,-208.008,-3.906,0
1594888945.688,-46.387,0.000,36.133,0.977,0
1594888945.692,-44.922,125.977,58.105,-8.789,0
1594888945.696,-49.805,-164.062,-162.109,-30.273,0
1594888945.700,-46.387,-378.418,-226.562,-40.039,0
1594888945.704,-40.527,-183.594,26.367,-48.340,0
1594888945.708,-42.969,-195.312,-89.844,-56.152,0
1594888945.712,-42.969,-486.816,-328.613,-56.641,0
1594888945.715,-39.551,-348.633,-172.852,-55.176,0
1594888945.719,-36.133,-539.551,-295.410,-51.270,0
1594888945.723,-37.598,-992.188,-541.016,-42.969,0
1594888945.727,-40.039,-471.191,-248.047,-43.457,0
1594888945.731,-30.762,101.074,50.781,-42.969,0
1594888945.744,-17.578,150.391,71.777,-34.180,0
1594888945.748,-23.438,59.082,24.902,-28.809,0
1594888945.752,-31.738,133.789,72.266,-31.738,0
1594888945.756,-27.344,10.254,-8.789,-29.785,0
1594888945.760,-27.832,-85.449,-11.719,-26.855,0
1594888945.764,-19.531,-286.133,-99.121,-30.762,0
1594888945.768,-13.672,-852.051,-471.680,-28.320,0
1594888945.771,-13.672,-568.848,-298.828,-26.855,0
1594888945.775,-15.137,-94.727,3.906,-27.344,0
1594888945.779,-21.973,137.207,92.773,-32.227,0
1594888945.783,-26.367,-13.184,-41.992,-32.715,0
1594888945.787,-31.738,-333.008,-131.836,-36.621,0
1594888945.782,-30.273,4.395,93.262,-44.434,0
1594888945.786,-21.973,199.219,119.629,-43.945,0
1594888945.790,-29.297,83.984,20.508,-41.992,0
1594888945.794,-40.039,-160.156,-106.934,-41.992,0
1594888945.798,-32.227,-130.859,-39.062,-46.875,0
1594888945.802,-19.043,-193.359,-83.496,-39.062,0
1594888945.806,-19.043,-417.969,-305.664,-36.621,0
1594888945.809,-29.297,-309.570,-285.156,-55.664,0
1594888945.813,-31.250,-726.074,-474.609,-41.992,0
1594888945.817,-29.297,-874.512,-434.082,-29.785,0
1594888945.821,-27.344,-134.277,-2.441,-43.457,0
1594888945.825,-26.367,7.324,20.996,-42.969,0
1594888945.838,-30.762,-99.121,-83.984,-42.480,0
1594888945.842,-25.879,-584.961,-323.242,-39.062,0
1594888945.846,-21.973,-288.086,-58.594,-36.621,0
1594888945.850,-35.156,157.227,99.121,-42.480,0
1594888945.854,-34.668,59.082,-12.695,-42.480,0
1594888945.858,-28.809,-212.891,-181.152,-35.645,0
1594888945.862,-28.320,-758.301,-388.184,-33.203,0
1594888945.865,-23.438,-275.391,-43.945,-40.039,0
1594888945.869,-27.832,107.910,90.820,-45.898,0
1594888945.873,-25.879,10.254,6.836,-40.039,0
1594888945.877,-21.973,-35.645,-7.324,-35.156,0
1594888945.881,-28.320,96.191,56.641,-37.109,0
1594888945.877,-26.367,29.785,-61.035,-36.133,0
1594888945.881,-24.902,-355.469,-280.762,-37.598,0
1594888945.885,-24.414,-342.773,-209.473,-35.156,0
1594888945.889,-18.066,-295.410,-188.965,-23.438,0
1594888945.893,-22.949,-350.098,-235.352,-24.414,0
1594888945.897,-28.809,-487.305,-330.078,-28.320,0
1594888945.901,-22.461,-542.480,-265.625,-30.273,0
1594888945.904,-23.926,-72.754,34.668,-34.180,0
1594888945.908,-34.668,-451.660,-219.727,-27.344,0
1594888945.912,-45.410,-853.516,-366.699,-24.902,0
1594888945.916,-44.922,-333.496,-111.328,-20.020,0
1594888945.920,-31.738,-22.949,-11.230,-14.648,0
1594888945.932,-31.250,43.945,20.508,-16.602,0
1594888945.936,-38.086,-499.512,-328.125,-9.277,0
1594888945.940,-42.480,-274.902,-178.223,-11.719,0
1594888945.944,-24.902,43.945,37.598,-17.090,0
1594888945.948,-15.625,-215.820,-125.000,-20.996,0
1594888945.952,-34.180,-497.559,-310.059,-29.297,0
1594888945.956,-39.551,-965.332,-555.176,-36.133,0
1594888945.959,-28.320,-678.223,-241.699,-44.922,0
1594888945.963,-29.297,-22.461,99.609,-48.828,0
1594888945.967,-44.922,71.777,40.527,-51.758,0
1594888945.971,-52.734,-172.363,-136.719,-52.734,0
1594888945.975,-45.898,-291.504,-224.121,-50.781,0
1594888945.969,-41.992,-29.785,-44.434,-41.992,0
1594888945.973,-44.434,30.762,-13.672,-31.738,0
1594888945.977,-48.340,-2.441,-47.852,-31.250,0
1594888945.981,-42.480,-170.898,-125.000,-32.715,0
1594888945.985,-35.156,-182.617,-88.867,-32.227,0
1594888945.989,-39.062,-209.473,-63.477,-35.645,0
1594888945.993,-37.598,-461.914,-277.344,-28.320,0
1594888945.996,-38.574,-397.461,-256.348,-28.809,0
1594888946.000,-40.039,-572.754,-303.711,-29.785,0
1594888946.004,-37.598,-975.586,-509.766,-28.320,0
1594888946.008,-37.109,-465.820,-192.383,-35.645,0
1594888946.012,-41.504,11.230,-11.230,-40.527,0
1594888946.025,-38.574,-18.555,-30.273,-41.016,0
1594888946.029,-30.273,-161.621,-20.996,-46.875,0
1594888946.033,-37.109,-82.520,-14.160,-63.477,0
1594888946.037,-32.715,29.785,17.578,-64.453,0
1594888946.041,-25.879,21.973,42.969,-61.035,0
1594888946.045,-29.785,-305.664,-153.320,-62.988,0
1594888946.049,-30.273,-837.402,-444.336,-54.199,0
1594888946.052,-23.438,-356.445,-125.977,-50.781,0
1594888946.056,-20.508,72.754,90.332,-47.852,0
1594888946.060,-23.926,-17.578,8.301,-46.875,0
1594888946.064,-28.320,-308.105,-164.062,-50.293,0
1594888946.068,-28.320,-494.629,-188.965,-38.086,0
1594888946.063,-31.250,-191.406,-82.031,-36.133,0
1594888946.067,-32.227,-29.785,-59.570,-37.109,0
1594888946.071,-28.320,85.938,85.449,-42.969,0
1594888946.075,-34.668,-189.453,-77.148,-45.410,0
1594888946.079,-42.969,-310.059,-197.754,-38.574,0
1594888946.083,-27.832,-291.504,-192.383,-25.391,0
1594888946.087,-18.555,-271.973,-164.062,-14.160,0
1594888946.090,-33.203,-26.367,-54.688,-18.066,0
1594888946.094,-42.969,-590.820,-405.762,-26.855,0
1594888946.098,-41.016,-916.016,-504.395,-25.879,0
1594888946.102,-43.945,-283.691,-170.898,-32.715,0
1594888946.106,-42.969,26.855,-8.301,-43.457,0
1594888946.121,-38.574,-199.219,-158.203,-40.527,0
1594888946.125,-36.621,-761.719,-421.875,-38.574,0
1594888946.129,-32.715,-341.797,-62.500,-48.828,0
1594888946.133,-38.086,95.703,92.773,-67.383,0
1594888946.137,-45.898,33.691,0.488,-69.336,0
1594888946.141,-49.805,-458.008,-278.320,-60.547,0
1594888946.145,-44.434,-890.625,-395.020,-52.246,0
1594888946.148,-39.551,-228.027,-4.883,-46.875,0
1594888946.152,-44.922,39.551,2.930,-48.340,0
1594888946.156,-47.852,-157.227,-168.945,-33.691,0
1594888946.160,-38.086,-254.883,-199.707,-24.414,0
1594888946.164,-29.785,-201.660,-103.027,-27.832,0
1594888946.157,-33.203,21.973,74.707,-30.273,0
1594888946.161,-35.156,-131.836,-114.258,-30.273,0
1594888946.165,-27.832,-222.656,-201.660,-38.086,0
1594888946.169,-35.156,-247.070,-102.539,-40.039,0
1594888946.173,-49.316,-313.477,-145.996,-29.785,0
1594888946.177,-50.781,-547.363,-337.891,-32.715,0
1594888946.181,-47.363,-565.918,-293.945,-33.203,0
1594888946.184,-41.016,79.102,88.379,-28.320,0
1594888946.188,-33.203,-222.168,-128.418,-25.391,0
1594888946.192,-28.809,-979.492,-539.551,-17.090,0
1594888946.196,-27.832,-598.145,-273.438,-24.902,0
1594888946.200,-23.438,21.973,59.570,-38.574,0
1594888946.213,-29.785,167.480,67.871,-46.387,0
1594888946.217,-36.621,-221.191,-193.359,-49.316,0
1594888946.221,-36.621,-149.414,-138.184,-58.594,0
1594888946.225,-39.062,-24.414,-19.531,-62.500,0
1594888946.229,-34.180,-121.094,-26.855,-54.199,0
1594888946.233,-30.273,-517.578,-288.086,-51.270,0
1594888946.237,-40.039,-979.492,-560.547,-49.805,0
1594888946.240,-36.133,-619.141,-302.734,-50.293,0
1594888946.244,-23.926,-120.117,-43.457,-49.805,0
1594888946.248,-26.367,85.938,73.242,-43.945,0
1594888946.252,-30.762,-249.512,-148.438,-38.574,0
1594888946.256,-38.086,-516.113,-200.684,-35.156,0
1594888946.250,-33.203,-109.863,6.836,-26.855,0
1594888946.254,-27.344,-83.496,-74.707,-21.484,0
1594888946.258,-31.250,-249.512,-225.586,-25.391,0
1594888946.262,-35.156,-556.641,-368.652,-20.508,0
1594888946.266,-32.227,-516.113,-253.906,-23.926,0
1594888946.270,-26.855,-416.016,-254.883,-40.527,0
1594888946.274,-32.227,-535.156,-343.262,-40.527,0
1594888946.277,-25.879,-480.957,-302.246,-37.598,0
1594888946.281,-10.742,-795.410,-434.082,-39.062,0
1594888946.285,-8.789,-931.152,-399.414,-44.434,0
1594888946.289,-12.207,-490.234,-254.883,-57.129,0
1594888946.293,-12.695,-227.539,-240.234,-62.012,0
1594888946.307,-10.254,-191.895,-174.316,-56.641,0
1594888946.311,-13.184,-645.020,-372.070,-44.434,0
1594888946.315,-25.879,-470.215,-197.754,-37.598,0
1594888946.319,-33.691,-96.191,-109.375,-37.109,0
1594888946.323,-34.180,-92.285,-200.195,-34.668,0
1594888946.327,-34.180,-333.984,-249.512,-33.691,0
1594888946.331,-34.668,-862.305,-455.078,-28.320,0
1594888946.334,-33.203,-473.633,-237.305,-28.320,0
1594888946.338,-36.621,-165.527,-195.312,-31.738,0
1594888946.342,-40.527,-118.164,-159.668,-36.133,0
1594888946.346,-39.062,25.391,17.090,-40.039,0
1594888946.350,-32.227,-244.141,-184.570,-42.969,0
1594888946.346,-39.062,-476.562,-336.426,-41.016,0
1594888946.350,-40.039,-138.672,-93.262,-39.062,0
1594888946.354,-24.414,113.770,64.453,-36.133,0
1594888946.358,-30.273,-149.902,-94.727,-40.527,0
1594888946.362,-39.062,-429.199,-261.719,-41.504,0
1594888946.366,-27.344,-480.957,-244.629,-38.574,0
1594888946.370,-23.438,-299.805,-83.496,-41.016,0
1594888946.373,-29.297,55.664,57.129,-37.109,0
1594888946.377,-35.156,-463.379,-330.566,-36.133,0
1594888946.381,-44.922,-855.957,-383.301,-34.668,0
1594888946.385,-46.875,-122.070,63.477,-28.320,0
1594888946.389,-49.805,269.043,138.672,-31.250,0
1594888946.401,-40.527,38.574,-25.879,-30.762,0
1594888946.405,-29.785,-598.145,-402.344,-21.973,0
1594888946.409,-26.855,-358.887,-179.688,-33.203,0
1594888946.413,-27.344,-39.551,72.754,-42.969,0
1594888946.417,-28.809,-20.508,10.742,-47.852,2
1594888946.421,-24.902,-190.918,-135.742,-55.664,0
1594888946.425,-29.297,-914.062,-457.520,-49.805,0
1594888946.428,-24.414,-741.211,-276.367,-44.922,0
1594888946.432,-15.625,-40.527,41.992,-53.711,0
1594888946.436,-14.160,-6.348,-60.059,-55.664,0
1594888946.440,-9.766,-167.480,-220.703,-46.387,0
1594888946.444,-9.277,-176.758,-171.875,-44.922,0
1594888946.438,-17.578,6.836,24.414,-46.875,0
1594888946.442,-30.762,-20.996,-41.504,-35.645,0
1594888946.446,-39.062,-184.570,-205.566,-29.297,0
1594888946.450,-33.691,-238.281,-147.949,-31.250,0
1594888946.454,-27.344,-27.832,16.602,-30.762,0
1594888946.458,-34.180,-229.980,-184.082,-36.133,0
1594888946.462,-37.109,-463.379,-292.969,-41.504,0
1594888946.465,-32.227,-244.629,-152.344,-42.480,0
1594888946.469,-27.832,-534.180,-359.863,-37.109,0
1594888946.473,-22.949,-999.023,-604.004,-32.715,0
1594888946.477,-23.438,-600.586,-324.707,-34.180,0
1594888946.481,-26.855,140.137,77.637,-35.645,0
1594888946.494,-21.973,459.961,196.777,-31.738,0
1594888946.498,-23.438,-48.828,-119.629,-28.320,0
1594888946.502,-33.691,-292.969,-274.414,-30.762,0
1594888946.506,-30.273,-269.531,-226.562,-24.902,0
1594888946.510,-22.949,57.129,56.641,-25.391,0
1594888946.514,-19.043,128.418,75.195,-33.203,0
1594888946.518,-18.066,-489.746,-294.434,-20.020,0
1594888946.521,-22.461,-236.328,-152.832,-18.555,0
1594888946.525,-25.391,-121.094,-203.125,-24.902,0
1594888946.529,-21.484,-141.113,-139.648,-22.461,0
1594888946.533,-24.414,-199.707,-109.863,-28.809,0
1594888946.537,-33.203,-499.512,-241.699,-34.180,0
1594888946.532,-25.879,-116.699,-19.531,-37.109,0
1594888946.536,-18.066,106.445,105.957,-36.133,0
1594888946.540,-34.180,16.602,6.836,-28.809,0
1594888946.544,-49.805,-345.703,-258.789,-22.461,0
1594888946.548,-35.645,-343.262,-214.355,-12.695,0
1594888946.552,-30.762,-220.215,-121.094,-15.137,0
1594888946.556,-41.992,-381.836,-229.980,-17.090,0
1594888946.559,-41.016,-209.961,-203.125,-15.137,0
1594888946.563,-34.180,-594.727,-395.996,-22.461,0
1594888946.567,-33.203,-920.410,-439.453,-21.484,0
1594888946.571,-40.527,-170.898,16.113,-27.344,0
1594888946.575,-47.363,-3.906,34.668,-33.203,0
1594888946.588,-43.457,-355.957,-254.883,-34.180,0
1594888946.592,-39.551,-717.773,-404.785,-34.180,0
1594888946.596,-38.574,-353.516,-93.262,-35.156,0
1594888946.600,-45.410,46.875,38.574,-32.227,0
1594888946.604,-55.664,-29.297,-129.395,-28.320,0
1594888946.608,-50.293,-291.504,-256.348,-25.879,0
1594888946.612,-40.527,-838.379,-382.812,-18.066,0
1594888946.615,-32.715,-314.941,-44.434,-22.949,0
1594888946.619,-38.086,102.051,32.227,-27.344,0
1594888946.623,-39.062,-39.551,-40.527,-22.461,0
1594888946.627,-23.438,-199.707,-80.566,-29.297,0
1594888946.631,-20.508,-329.102,-194.824,-30.762,0
1594888946.625,-26.855,-325.195,-243.652,-27.344,0
1594888946.629,-32.227,-333.984,-246.094,-27.344,0
1594888946.633,-26.855,-336.914,-247.559,-25.391,0
1594888946.637,-26.367,-609.375,-327.148,-23.438,0
1594888946.641,-35.156,-627.930,-302.734,-22.461,0
1594888946.645,-43.457,-567.871,-317.383,-29.785,0
1594888946.649,-37.598,-459.961,-228.027,-30.273,0
1594888946.652,-22.949,-85.449,6.836,-18.066,0
1594888946.656,-22.949,-558.594,-322.266,-20.508,0
1594888946.660,-32.715,-854.980,-375.977,-25.391,0
1594888946.664,-28.320,-168.945,13.184,-19.531,0
1594888946.668,-21.973,136.719,89.844,-18.555,0
1594888946.682,-22.949,-20.996,1.465,-29.297,0
1594888946.686,-30.273,-677.734,-387.695,-38.086,0
1594888946.690,-39.062,-417.969,-252.930,-43.457,0
1594888946.694,-39.062,64.453,22.949,-47.363,0
1594888946.698,-38.574,-117.676,-78.613,-52.246,0
1594888946.702,-43.945,-419.922,-275.391,-51.270,0
1594888946.706,-50.293,-886.719,-458.008,-43.457,0
1594888946.709,-49.805,-329.590,-47.363,-45.898,0
1594888946.713,-36.621,215.820,165.527,-51.270,0
1594888946.717,-32.715,-0.977,-59.570,-51.758,0
1594888946.721,-43.457,-319.336,-268.066,-43.945,0
1594888946.725,-40.039,-563.477,-234.863,-32.227,0
1594888946.719,-37.598,-17.578,78.613,-30.762,0
1594888946.723,-53.711,257.324,104.980,-34.180,0
1594888946.727,-56.152,-114.258,-125.977,-33.691,0
1594888946.731,-42.480,-375.000,-208.008,-30.273,0
1594888946.735,-34.180,-95.215,23.438,-36.133,0
1594888946.739,-33.203,-288.574,-182.617,-43.457,0
1594888946.743,-36.133,-529.785,-265.137,-49.805,0
1594888946.746,-41.016,-152.832,-129.883,-57.129,0
1594888946.750,-35.156,-496.094,-341.309,-44.434,0
1594888946.754,-31.250,-1000.000,-457.520,-31.250,0
1594888946.758,-38.574,-533.691,-212.402,-41.016,0
1594888946.762,-35.645,3.906,-32.715,-48.340,0
1594888946.775,-26.367,-1.465,-2.441,-49.316,0
1594888946.779,-27.344,-194.336,-69.824,-43.457,0
1594888946.783,-29.297,43.457,26.855,-37.598,0
1594888946.787,-34.180,193.848,69.824,-41.016,0
1594888946.791,-30.273,72.266,67.383,-39.062,0
1594888946.795,-20.996,-214.355,-51.758,-43.457,0
1594888946.799,-26.367,-807.617,-431.152,-44.922,0
1594888946.802,-23.438,-433.594,-238.770,-49.316,0
1594888946.806,-19.043,35.156,20.996,-51.758,0
1594888946.810,-19.531,33.203,31.738,-45.410,0
1594888946.814,-23.438,-250.977,-133.301,-46.387,0
1594888946.818,-33.691,-492.676,-224.121,-51.758,0
1594888946.814,-41.016,-126.465,-18.555,-46.875,0
1594888946.818,-31.250,48.340,80.566,-45.898,0
1594888946.822,-20.020,24.902,47.852,-54.688,0
1594888946.826,-41.016,-358.398,-196.289,-53.223,0
1594888946.830,-56.152,-468.750,-256.348,-40.527,0
1594888946.834,-46.387,-262.695,-151.367,-39.062,0
1594888946.838,-38.086,-288.574,-125.000,-44.922,0
1594888946.841,-34.668,-175.293,-128.418,-43.457,0
1594888946.845,-34.668,-662.109,-429.199,-40.527,0
1594888946.849,-31.738,-841.309,-395.020,-38.086,0
1594888946.853,-26.367,-67.383,29.297,-41.504,0
1594888946.857,-28.320,-25.879,-50.781,-44.922,0
1594888946.871,-35.156,-321.777,-246.094,-54.199,0
1594888946.875,-38.574,-697.754,-320.801,-61.523,0
1594888946.879,-37.598,-407.715,-164.062,-53.223,0
1594888946.883,-40.039,118.652,57.129,-48.828,0
1594888946.887,-44.922,86.914,43.945,-57.129,0
1594888946.891,-45.410,-361.328,-234.863,-57.129,0
1594888946.895,-34.180,-939.941,-505.371,-41.504,0
1594888946.898,-26.855,-513.184,-191.406,-40.039,0
1594888946.902,-38.574,18.066,27.832,-51.270,0
1594888946.906,-36.133,28.809,-17.578,-50.781,0
1594888946.910,-24.414,-40.039,-16.602,-48.828,0
1594888946.914,-27.344,-108.887,-20.020,-48.340,0
1594888946.907,-36.621,1.465,52.246,-44.922,0
1594888946.911,-41.016,-60.059,-67.871,-40.527,0
1594888946.915,-37.109,-87.402,-121.094,-36.621,0
1594888946.919,-38.086,-255.371,-114.258,-36.621,0
1594888946.923,-41.992,-402.832,-260.742,-45.410,0
1594888946.927,-46.387,-432.129,-290.039,-53.223,0
1594888946.931,-38.086,-458.984,-229.980,-50.293,0
1594888946.934,-21.973,28.809,76.660,-56.641,0
1594888946.938,-16.113,-224.121,-92.773,-59.570,0
1594888946.942,-17.578,-1000.000,-562.988,-50.293,0
1594888946.946,-25.879,-628.906,-258.789,-62.500,0
1594888946.950,-20.996,-36.621,80.566,-70.801,0
1594888946.963,-11.230,-37.109,13.672,-61.523,0
1594888946.967,-21.484,-458.984,-261.719,-52.246,0
1594888946.971,-35.645,-312.500,-236.816,-53.223,0
1594888946.975,-29.297,183.594,104.004,-51.758,0
1594888946.979,-33.203,228.516,101.562,-53.223,0
1594888946.983,-50.293,-261.230,-230.957,-62.988,0
1594888946.987,-45.410,-867.188,-510.742,-49.316,0
1594888946.990,-45.898,-627.930,-269.531,-45.410,0
1594888946.994,-58.105,12.207,89.355,-59.570,0
