timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1528310541.967,-0.977,27.832,45.898,3.906,73.242,0
1528310541.971,2.441,30.273,38.086,-11.719,38.086,0
1528310541.975,12.695,29.297,27.832,-0.977,16.113,0
1528310541.979,9.766,32.715,50.781,21.484,5.859,0
1528310541.983,10.742,35.645,60.059,10.254,19.531,0
1528310541.987,-2.930,24.902,45.410,-8.789,5.371,0
1528310541.991,-16.602,28.809,51.270,-11.719,-0.977,0
1528310541.994,5.371,34.180,58.594,8.789,19.043,0
1528310541.998,12.207,25.391,53.711,9.766,33.203,0
1528310542.002,6.836,27.832,55.176,13.184,56.641,0
1528310542.006,8.301,33.691,50.781,10.254,49.316,0
1528310542.010,31.250,36.621,45.898,4.883,23.438,0
1528310542.028,29.297,33.203,53.711,20.996,61.035,0
1528310542.032,13.184,32.715,55.664,28.809,76.660,0
1528310542.036,8.301,32.715,48.828,16.113,23.438,0
1528310542.040,8.789,32.715,49.805,8.789,-8.301,0
1528310542.044,20.020,36.621,50.781,21.484,-3.906,0
1528310542.048,30.273,38.574,42.480,21.973,49.316,0
1528310542.052,23.926,38.574,41.016,16.113,35.645,0
1528310542.055,19.043,32.227,43.945,8.789,27.832,0
1528310542.059,20.020,29.785,43.945,8.789,11.719,0
1528310542.063,18.066,33.691,51.270,20.996,3.418,0
1528310542.067,7.812,34.180,44.922,2.441,16.602,0
1528310542.071,10.742,35.645,44.922,-1.465,-6.348,0
1528310542.068,25.391,39.551,59.082,22.949,24.902,0
1528310542.072,18.555,34.668,53.223,11.719,54.199,0
1528310542.076,17.090,34.180,46.875,10.254,-8.789,0
1528310542.080,18.066,37.109,49.316,13.672,-50.293,0
1528310542.084,16.113,39.062,54.688,15.625,7.812,0
1528310542.088,22.949,38.086,58.105,22.461,37.109,0
1528310542.092,20.508,33.203,53.223,17.090,25.391,0
1528310542.095,8.301,30.273,51.758,7.324,17.090,0
1528310542.099,13.184,34.180,43.945,5.859,7.324,0
1528310542.103,16.602,36.621,49.805,12.207,21.973,0
1528310542.107,13.184,34.668,65.430,22.461,93.750,0
1528310542.111,22.461,37.109,56.641,19.531,73.242,0
1528310542.128,19.531,38.086,52.246,13.672,-7.324,0
1528310542.132,20.996,40.039,56.641,22.461,-16.602,0
1528310542.136,43.945,44.922,58.105,32.227,-0.977,0
1528310542.140,26.367,41.992,55.176,12.207,17.090,0
1528310542.144,5.371,38.086,53.223,-0.977,89.355,0
1528310542.148,28.320,43.945,60.059,33.691,105.469,0
1528310542.152,32.227,40.039,58.594,41.016,79.102,0
1528310542.155,20.996,29.297,47.852,9.766,86.426,0
1528310542.159,6.836,31.738,46.875,-1.465,63.477,0
