timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
61347.104,10.742,46.387,41.504,32.715,37.598,0
61347.108,17.090,38.086,28.809,22.461,27.344,0
61347.112,24.902,32.715,25.391,20.508,12.207,0
61347.115,26.855,39.551,33.203,29.785,55.176,0
61347.119,31.738,41.992,40.039,41.016,82.031,0
61347.123,45.898,38.574,31.738,33.203,41.504,0
61347.127,48.340,37.109,21.484,23.438,49.805,0
61347.131,33.691,35.645,32.227,34.180,58.105,1
61347.135,20.020,37.598,43.945,42.480,68.359,0
61347.139,20.508,38.574,42.969,33.203,104.492,0
61347.143,25.879,31.738,35.645,20.996,25.391,0
61347.147,20.020,28.320,35.156,27.344,-18.555,0
61347.151,8.301,30.762,40.039,36.621,40.039,0
61347.155,13.672,31.738,40.527,36.621,37.109,0
61347.158,35.645,31.250,35.645,25.879,16.113,0
61347.162,40.527,32.227,29.785,23.926,15.137,0
61347.166,30.273,37.109,32.715,34.180,22.949,0
61347.170,29.297,37.598,36.621,36.133,-2.930,0
61347.174,33.203,35.156,36.133,24.902,-35.156,0
61347.178,36.621,31.738,34.180,22.949,-35.645,0
61347.182,27.832,31.250,33.203,25.391,-80.078,0
61347.186,25.391,35.645,37.598,35.645,-59.570,0
61347.190,38.086,32.227,33.691,32.715,21.484,0
61347.194,42.969,28.809,27.344,18.555,38.086,0
61347.198,40.527,32.715,30.273,31.250,11.719,0
61347.201,31.738,37.109,37.109,41.992,49.316,0
61347.205,34.180,37.109,36.133,30.273,43.457,0
61347.209,43.945,33.203,26.367,22.461,8.301,0
61347.213,38.574,32.715,25.391,23.926,23.926,0
61347.217,20.020,35.156,31.738,31.250,21.973,0
61347.221,20.508,33.691,32.715,34.668,27.832,0
61347.225,36.133,29.785,31.250,25.391,-12.695,0
61347.229,36.133,32.715,29.297,26.367,-39.551,0
61347.233,28.809,39.551,30.273,46.387,46.387,0
61347.237,32.227,38.574,34.668,53.223,110.352,0
61347.240,42.480,28.809,31.250,36.133,101.074,0
61347.244,40.527,23.926,28.809,30.762,91.797,0
61347.248,33.203,30.762,34.180,47.363,73.242,0
61347.252,23.926,32.715,36.133,47.852,48.828,0
61347.256,29.297,25.391,31.738,32.227,63.477,0
61347.260,34.668,21.484,25.391,23.926,69.336,0
61347.264,23.926,28.809,28.809,27.832,84.473,0
61347.268,14.160,32.227,42.480,40.039,112.793,0
61347.272,23.438,29.297,41.016,44.434,113.281,0
61347.276,36.133,29.785,29.297,27.832,67.871,0
61347.280,31.738,27.832,28.809,22.461,83.008,0
61347.283,22.949,28.809,32.227,37.109,102.051,0
61347.287,26.855,32.227,28.809,38.574,89.355,0
61347.291,38.086,30.762,23.926,22.461,50.293,0
61347.295,32.715,25.391,23.926,18.555,0.977,0
61347.299,24.902,27.344,31.738,34.180,101.074,0
61347.303,19.043,30.762,40.039,38.086,87.891,0
61347.307,26.367,29.297,37.598,26.367,39.062,0
61347.311,40.527,30.762,36.133,32.227,36.621,0
61347.315,42.480,35.156,37.109,40.527,58.105,0
61347.319,29.785,40.039,37.109,34.668,110.840,0
61347.323,28.809,37.109,31.738,27.832,119.629,0
61347.326,36.621,31.738,28.320,20.020,54.199,0
61347.330,26.855,33.691,33.691,24.414,79.590,0
61347.334,17.578,42.969,41.016,37.109,108.398,0
61347.338,20.508,41.992,40.527,31.738,82.520,0
61347.342,32.715,33.203,33.203,17.578,103.516,0
61347.346,34.180,35.156,24.902,15.137,72.266,0
61347.350,23.926,41.504,22.949,32.227,76.172,0
61347.354,26.855,42.969,34.668,38.086,95.215,0
61347.358,39.551,39.551,35.156,23.438,36.133,0
61347.362,43.457,38.574,32.227,23.926,-31.250,0
61347.365,25.879,38.086,34.668,33.691,-4.883,0
61347.369,8.301,41.992,35.156,42.480,26.367,0
61347.373,14.648,44.434,34.180,42.480,3.418,0
61347.377,27.344,38.574,27.344,28.809,45.410,0
61347.381,26.367,37.109,24.902,32.227,59.570,0
61347.385,20.996,45.898,34.668,48.828,41.992,0
61347.389,31.250,44.922,36.621,42.969,83.984,0
61347.393,41.504,37.598,28.320,30.762,85.938,0
