timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
61482.104,67.871,29.785,31.250,50.293,-31.250,0
61482.108,59.570,31.738,31.738,32.227,11.230,0
61482.112,36.133,34.668,37.598,21.973,16.113,0
61482.115,43.457,35.645,44.434,41.992,52.734,0
61482.119,55.664,34.180,39.062,58.105,57.617,0
61482.123,41.504,33.203,35.156,40.527,3.906,0
61482.127,28.320,35.645,39.062,23.926,-3.906,0
61482.131,36.621,34.668,35.156,38.086,34.668,0
61482.135,56.152,31.738,31.738,55.664,77.148,0
61482.139,58.105,32.715,28.320,43.945,38.574,0
61482.143,43.457,33.203,25.391,26.855,17.578,0
61482.147,42.969,31.250,31.738,30.273,32.227,0
61482.151,55.176,29.297,33.691,49.805,45.410,0
61482.155,59.082,26.855,33.203,51.758,79.590,0
61482.158,39.551,29.297,38.086,27.344,6.836,0
61482.162,28.809,35.645,41.504,19.531,-43.945,0
61482.166,44.922,34.668,39.551,41.992,54.688,0
61482.170,50.781,31.738,37.598,46.387,102.539,0
61482.174,34.668,33.691,32.715,17.578,43.945,0
61482.178,27.832,34.668,29.297,8.789,-20.508,0
61482.182,41.992,35.156,33.691,28.809,-4.883,0
61482.186,58.594,34.668,29.297,45.410,60.547,0
61482.190,40.039,33.203,32.227,35.645,80.078,0
61482.194,20.020,29.785,37.598,12.207,18.066,0
61482.197,27.832,30.762,34.668,17.578,24.902,0
61482.201,40.527,31.738,32.715,41.992,50.781,0
61482.205,41.504,28.809,27.344,39.551,23.926,0
61482.209,29.785,31.738,30.762,18.066,-15.625,0
61482.213,28.809,31.738,30.762,19.043,23.926,0
61482.217,35.156,27.832,25.391,39.551,77.637,0
61482.221,43.457,31.250,25.391,47.852,84.961,0
61482.225,28.809,33.203,31.250,29.785,87.891,0
61482.229,16.602,32.715,34.180,25.391,45.898,0
61482.233,35.156,37.109,28.809,41.992,-22.949,0
61482.237,51.270,33.691,25.879,47.363,59.082,0
61482.240,44.434,29.785,29.297,33.203,113.281,0
61482.244,27.344,34.180,32.715,17.578,20.996,0
61482.248,32.227,33.691,40.039,28.320,11.719,0
61482.252,45.898,30.762,37.109,47.363,62.988,0
61482.256,41.992,30.762,29.297,35.156,34.668,0
61482.260,19.043,30.273,31.250,12.695,22.949,0
61482.264,16.602,31.738,32.227,21.484,39.062,0
61482.268,38.574,30.273,30.273,46.387,37.598,0
61482.272,42.969,25.879,27.832,47.363,97.656,0
61482.276,27.832,28.809,28.320,13.672,28.320,0
61482.280,30.273,30.762,35.156,9.277,-23.926,0
61482.283,42.969,30.273,33.691,40.527,71.777,0
61482.287,46.387,28.320,33.203,51.758,113.770,0
61482.291,31.738,28.320,36.133,30.273,6.348,0
61482.295,19.043,30.762,31.738,17.578,-43.457,0
61482.299,32.227,30.273,29.297,35.156,26.367,0
61482.303,42.969,27.832,26.855,43.945,64.941,0
61482.307,28.809,28.320,28.320,24.902,10.254,0
61482.311,14.648,27.832,30.273,10.254,-23.926,0
61482.315,20.508,26.855,24.414,28.320,23.438,0
61482.319,37.598,29.297,26.367,44.434,19.531,0
61482.322,38.574,31.250,31.250,25.879,37.598,0
61482.326,26.855,33.203,35.156,11.230,67.383,0
61482.330,30.273,34.668,38.086,24.414,56.641,0
