timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
17667.684,22.949,23.926,27.344,28.809,111.816,1
17667.688,23.438,21.484,22.461,27.832,71.289,0
17667.692,19.043,26.367,26.367,26.855,43.457,0
17667.696,20.508,25.391,32.715,27.344,31.250,0
17667.700,28.809,22.461,32.715,29.785,37.109,0
17667.704,34.668,27.344,26.855,22.949,16.602,0
17667.708,34.668,28.809,22.461,24.414,3.906,0
17667.712,25.879,29.785,24.414,34.180,-13.184,0
17667.715,27.344,29.297,26.367,34.180,-5.371,0
17667.719,23.438,24.414,20.996,18.555,69.336,0
17667.723,8.789,22.949,22.461,18.555,84.961,0
17667.727,9.277,26.367,27.832,22.461,4.395,0
17667.731,18.066,31.250,27.344,22.461,-0.977,0
17667.735,23.438,26.855,21.973,22.461,64.453,0
17667.739,22.949,29.297,20.996,25.391,75.684,0
17667.743,26.855,35.645,23.926,31.250,7.324,0
17667.747,24.414,34.180,21.973,25.879,16.113,0
17667.751,25.391,31.250,17.578,20.996,77.637,0
17667.754,33.691,29.785,15.137,18.555,78.613,0
17667.758,36.621,30.273,19.531,18.066,27.832,0
17667.762,39.551,32.715,26.367,29.297,26.367,0
17667.766,33.203,27.832,26.367,34.668,39.062,0
17667.770,30.762,25.879,23.926,30.273,36.133,0
17667.774,27.344,26.855,23.438,26.855,38.086,0
17667.778,24.902,24.902,27.344,33.203,16.602,0
17667.782,30.762,28.809,28.320,41.992,36.621,0
17667.786,29.297,32.227,27.344,32.715,-28.320,0
17667.790,23.926,30.762,28.809,29.785,-17.578,0
17667.794,24.414,28.809,23.926,31.250,47.852,0
17667.797,25.879,30.273,22.461,31.250,33.691,0
17667.801,12.207,29.785,27.344,31.250,21.973,0
17667.805,-1.465,28.320,26.367,24.414,0.000,0
17667.809,8.789,27.832,22.949,18.555,45.410,0
17667.813,15.137,24.902,20.996,18.066,52.734,0
17667.817,6.348,20.020,21.484,15.137,58.594,0
17667.821,9.766,23.926,26.855,12.695,30.273,0
17667.825,15.625,29.297,28.809,17.090,-0.488,0
17667.829,22.461,33.203,22.461,24.902,30.273,0
17667.833,22.461,32.715,25.879,22.949,57.129,0
17667.837,13.672,31.738,30.762,18.555,54.199,0
17667.840,17.578,34.668,28.809,21.973,37.109,0
17667.844,28.320,34.668,28.320,33.691,84.473,0
17667.848,23.926,32.715,25.879,25.879,48.340,0
17667.852,14.160,32.227,29.297,9.277,-3.906,0
17667.856,13.184,30.762,27.344,4.395,-20.996,0
17667.860,20.020,29.297,25.879,10.254,37.109,0
17667.864,13.672,35.645,31.250,11.719,98.145,0
17667.868,-6.836,33.691,22.461,-12.207,68.848,0
17667.872,-9.766,32.227,25.391,-18.066,49.316,0
17667.876,-15.625,39.062,33.691,-8.301,49.805,0
17667.879,-27.832,39.551,29.785,-20.020,21.484,0
17667.883,-33.691,34.180,24.414,-41.016,49.316,0
17667.887,-46.387,29.297,26.855,-49.805,74.707,0
17667.891,-53.223,32.715,28.809,-47.852,21.973,0
17667.895,-50.293,33.203,26.367,-49.805,-20.508,0
17667.899,-53.711,31.738,25.391,-65.430,9.277,0
17667.903,-66.895,36.133,21.973,-80.566,35.156,0
17667.907,-70.312,33.203,20.508,-80.566,16.602,0
17667.911,-68.848,30.762,25.879,-68.359,12.207,0
17667.915,-80.078,31.738,29.785,-77.637,36.133,0
17667.919,-83.984,32.227,19.531,-86.426,7.812,0
17667.922,-84.961,32.715,20.020,-86.914,-4.395,0
17667.926,-88.379,29.785,32.715,-89.355,1.953,0
17667.930,-73.730,25.879,42.969,-68.848,-32.715,0
17667.934,-60.059,25.391,46.875,-57.617,35.156,0
17667.938,-65.918,24.902,41.016,-70.312,76.660,0
17667.942,-59.570,24.414,36.621,-68.359,30.273,0
17667.946,-44.922,22.949,40.527,-46.875,49.316,0
17667.950,-40.527,21.484,37.109,-39.062,38.574,0
17667.954,-28.320,20.020,31.250,-26.367,1.953,0
