timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
60069.666,26.855,60.059,26.855,39.062,19.043,0
60069.670,-0.977,68.359,35.645,41.992,7.812,0
60069.674,27.832,67.871,29.297,24.902,7.812,0
60069.678,53.223,62.988,21.973,21.484,2.441,0
60069.682,29.785,61.523,24.414,36.621,23.438,0
60069.686,0.488,67.383,35.156,38.086,56.152,0
60069.690,17.578,68.359,41.016,31.738,23.926,0
60069.694,44.434,56.641,27.832,21.973,37.109,0
60069.697,33.203,51.270,23.926,31.738,47.363,0
60069.701,4.883,59.570,34.180,40.527,50.781,0
60069.705,7.324,63.477,35.645,29.785,27.832,0
60069.709,38.574,58.105,25.391,16.113,29.785,0
60069.713,42.480,53.711,17.578,12.207,44.434,0
60069.717,16.113,60.059,31.250,27.832,25.391,0
60069.721,1.953,63.477,42.480,36.133,17.090,0
60069.725,26.855,55.664,31.250,21.484,30.273,0
60069.729,45.410,49.316,24.902,20.020,25.391,0
60069.733,30.762,52.246,26.855,34.180,17.090,0
60069.737,8.789,58.594,34.180,34.668,28.809,0
60069.740,20.996,54.688,36.133,21.484,34.180,0
60069.744,42.480,46.387,26.855,14.648,70.312,0
60069.748,37.109,50.781,29.785,25.879,42.480,0
60069.752,14.160,58.594,40.527,35.645,35.645,0
60069.756,24.902,58.105,36.621,25.879,48.828,0
60069.760,58.105,51.758,26.367,17.090,19.043,0
60069.764,52.246,50.781,23.438,17.578,2.441,0
60069.768,20.996,60.059,30.762,22.949,-6.348,0
60069.772,18.066,62.012,36.621,23.438,-40.527,0
60069.776,43.945,52.246,25.391,9.277,-70.801,0
60069.780,51.758,49.805,19.531,15.625,-21.973,0
60069.783,33.691,60.547,30.273,31.738,-11.230,0
60069.787,12.695,65.430,36.133,35.645,12.207,0
60069.791,28.320,55.176,23.926,19.043,32.715,0
60069.795,49.316,49.316,12.695,11.230,28.320,0
60069.799,29.785,52.734,18.066,23.926,35.156,0
60069.803,8.789,57.617,29.785,27.344,-0.977,0
60069.807,20.020,54.688,27.344,20.508,34.180,0
60069.811,40.039,48.828,18.066,17.578,32.715,0
60069.815,29.785,46.387,18.555,19.531,32.715,0
60069.819,6.348,54.199,31.738,25.391,20.020,0
60069.822,9.766,58.594,32.715,20.996,21.484,0
60069.826,34.668,53.223,22.461,13.672,53.223,0
60069.830,38.574,55.664,25.879,20.508,13.184,0
60069.834,14.648,59.570,33.691,25.879,14.160,0
60069.838,3.418,59.570,33.691,23.926,83.008,0
60069.842,24.414,54.199,26.855,18.066,80.078,0
60069.846,39.062,49.805,20.508,22.461,49.805,0
60069.850,16.602,52.734,20.508,34.180,14.160,0
60069.854,-5.371,54.199,25.391,29.785,15.137,0
60069.858,18.066,49.805,28.320,15.137,61.523,0
60069.862,40.527,45.410,21.484,10.742,64.453,0
60069.865,27.344,50.781,25.391,23.438,3.418,0
60069.869,11.719,59.082,41.016,31.738,35.645,0
60069.873,24.414,59.082,38.574,27.344,45.898,0
60069.877,47.363,52.246,27.344,20.020,24.902,0
60069.881,40.039,51.270,22.461,29.297,60.059,0
60069.885,12.207,59.570,30.762,39.062,53.711,0
60069.889,16.602,62.500,39.062,37.109,41.016,0
60069.893,46.875,51.758,28.809,24.902,75.195,0
60069.897,51.758,48.340,22.461,24.902,45.410,0
60069.901,26.367,57.129,32.715,41.992,20.508,0
60069.905,12.207,58.105,40.527,38.574,53.223,0
60069.908,31.250,52.734,32.227,23.438,22.461,0
60069.912,43.945,49.316,20.508,24.902,8.789,0
60069.916,28.809,52.246,24.414,38.574,26.855,0
60069.920,11.230,62.988,40.039,45.410,28.320,0
60069.924,39.551,62.500,35.156,33.203,2.441,0
60069.928,64.453,53.223,23.438,21.484,36.133,0
60069.932,44.922,51.758,33.203,35.156,41.016,0
60069.936,17.090,54.688,44.922,43.457,26.367,0
60069.940,18.066,56.641,38.574,31.250,31.738,0
60069.944,43.457,52.246,24.902,23.926,-8.301,0
60069.947,41.504,48.340,28.320,33.203,-25.879,0
60069.951,15.625,52.734,40.527,41.016,7.812,0
60069.955,19.531,58.594,44.922,37.598,26.367,0
60069.959,43.457,54.199,40.527,27.832,11.719,0
60069.963,44.434,47.852,36.133,25.391,-1.953,0
60069.967,24.414,55.176,43.457,36.133,-53.223,0
60069.971,15.625,59.570,50.293,33.203,-0.488,0
60069.975,38.086,50.781,37.598,16.602,19.043,0
60069.979,54.688,48.340,28.320,20.996,-8.789,0
60069.983,39.551,54.688,34.180,36.621,-23.438,0
60069.987,21.973,60.059,40.527,40.527,-24.414,0
60069.990,41.016,56.152,35.156,34.180,-7.812,0
60069.994,50.781,46.387,24.902,23.438,42.969,0
60069.998,35.645,47.363,31.738,30.273,55.176,0
60070.002,18.555,56.152,41.992,42.480,59.570,0
60070.006,31.738,59.082,43.945,42.480,26.855,0
60070.010,64.941,50.781,36.133,32.227,20.996,0
60070.014,62.500,50.781,26.855,34.180,97.168,0
60070.018,33.691,64.941,35.645,49.316,37.598,0
60070.022,28.320,67.383,41.016,47.852,-26.367,0
60070.026,52.246,55.664,30.762,34.180,0.488,0
60070.030,54.688,50.293,28.809,34.668,6.348,0
60070.033,36.621,53.223,34.180,41.992,25.391,0
60070.037,20.020,56.152,39.062,41.016,31.250,0
60070.041,34.180,49.805,34.668,30.762,41.504,0
60070.045,53.711,44.434,25.391,30.762,64.941,0
60070.049,40.039,48.340,27.832,41.016,33.691,0
60070.053,16.602,54.199,32.715,39.551,-30.762,0
60070.057,27.344,52.246,29.297,30.762,2.441,0
60070.061,55.664,49.316,23.926,33.203,7.812,0
60070.065,50.293,50.781,24.902,41.992,22.461,0
60070.069,27.832,60.059,36.133,43.457,45.410,0
60070.072,28.809,61.035,39.062,37.598,14.160,0
60070.076,50.781,43.945,21.973,23.926,-2.441,0
60070.080,56.152,43.945,15.625,29.297,2.930,0
