timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1528297607.954,29.785,47.363,38.086,33.203,-27.832,0
1528297607.958,8.301,42.480,37.109,32.715,-5.371,0
1528297607.962,26.855,38.574,35.156,39.062,51.758,0
1528297607.966,41.504,41.992,33.203,46.387,85.938,0
1528297607.970,18.066,50.293,31.738,39.062,42.480,0
1528297607.974,5.371,56.641,31.738,33.691,5.859,0
1528297607.978,18.066,50.781,34.180,35.645,34.668,0
1528297607.981,42.969,54.688,38.574,35.645,53.711,0
1528297607.985,27.832,65.430,38.574,44.434,39.551,0
1528297607.989,-2.441,65.430,38.086,36.133,21.973,0
1528297607.993,19.531,68.359,38.574,31.250,15.625,0
1528297607.997,52.246,72.754,34.668,44.434,76.172,0
1528297607.994,46.875,68.848,35.156,40.039,24.414,0
1528297607.998,33.203,70.312,34.180,29.785,6.836,0
1528297608.002,34.668,73.730,32.715,34.668,66.406,0
1528297608.006,55.176,73.242,36.621,50.781,63.965,0
1528297608.010,52.246,73.730,41.016,42.969,54.199,0
1528297608.014,35.645,73.730,43.945,31.738,24.414,0
1528297608.018,40.039,72.266,41.992,36.133,10.254,0
1528297608.021,66.895,75.684,38.086,39.551,63.965,0
1528297608.025,89.844,79.102,33.203,35.645,80.566,0
1528297608.029,75.684,68.359,34.668,31.250,62.988,0
1528297608.033,64.941,61.523,34.180,26.855,14.160,0
1528297608.037,66.406,74.707,27.344,27.832,10.254,0
1528297608.054,75.195,81.543,28.320,29.785,68.848,0
1528297608.058,75.195,82.031,33.691,26.367,45.410,0
1528297608.062,19.043,70.312,37.598,30.273,-12.695,0
1528297608.066,-4.395,66.406,37.109,40.039,10.254,0
1528297608.070,29.785,78.125,35.156,48.828,13.672,0
1528297608.074,18.555,76.660,33.203,40.039,13.672,0
1528297608.078,-11.719,76.660,31.250,24.414,45.898,0
1528297608.081,0.977,78.613,31.250,33.691,66.406,0
1528297608.085,45.410,78.613,33.691,51.758,70.801,0
1528297608.089,70.312,74.219,33.691,49.316,45.410,0
1528297608.093,52.246,73.242,28.320,39.551,78.613,0
1528297608.097,43.945,81.543,29.297,38.574,78.613,0
